"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"VChain: Establishing Trust Based on Verifiable Credential Chains","https://scispace.com/paper/vchain-establishing-trust-based-on-verifiable-credential-765lyuapvg3u","2025","Repository","","","10.5281/zenodo.14644043","","&lt;p&gt;Verifiable credentials (VCs) appear as a promising solution for holders to prove to verifiers the possession of certain desirable qualities or characteristics in a trustworthy and privacy-aware manner. Currently, a VC is linked to very specific properties for which it is issued and its trustworthiness is associated to its root of trust. However, determining the trustworthiness of a digital entity, i.e., a user, a microservice, etc., on arbitrary properties cannot be currently done based on their existing VCs, even if such a derivation could be trivial in the physical world; e.g., the certified access to an organization subdomain should provide access to the domain that includes it. In this paper, we define and experimentally analyze three different algorithms, namely GSP-X, CAM and LPwE, while employ VCs of multiple holders to infer the trustworthiness of a specific entity to possess specific properties of interest within a certain context, e.g., the likelihood of a microservice to meet advertised qualities for which it possesses no VCs. With synthetic datasets of credential chains of varying degrees of noise and hidden credentials from the ground truth, we experimentally establish that CAM and LPwE can accurately infer additional information about an entity's attributes or qualities even based on 50% and 60% of available ground truth, respectively. The algorithms, when properly parametrized, can be strict and accurate enough to perform even access control or authorization in various practical settings. Moreover, they are able to estimate a level of confidence on the possession of specific attributes based on the VCs available at the holder. Implementing one of the proposed algorithms within a blockchain smart contract can serve as a trust broker for assessing trust among microservices in open systems.&lt;/p&gt; ",""
"Using Ontologies for the Development of the University Educational Ecosystem","https://scispace.com/paper/using-ontologies-for-the-development-of-the-university-2u40gr581x","2021","Proceedings Article","","Natalya Pustovalova
Tatiana Avdeenko
Alexandra Pustovalova","10.1109/EDM52169.2021.9507675","","The paper considers the possibility of improving the educational ecosystem by using ontologies in the architecture of the university electronic information environment. Various types of actors of the modern educational ecosystem, interacting within the educational process with educational resources, are presented; their needs that are relevant for its development shortly are analyzed. This paper describes a general approach to using ontology as an element of the IT architecture of a university. Formalizing objects of the educational process in the form of ontology (OWL, RDF models) allows creating various applications for its intellectual support, ensuring the uniformity of architectural solutions and further evolutionary development of the university information environment based on the IEEE LOM and TinCanAPI standards.","In this paper, a general approach to using ontology as an element of the IT architecture of a university is described, which allows creating various applications for its intellectual support, ensuring the uniformity of architectural solutions and further evolutionary development of the university information environment based on the IEEE LOM and TinCanAPI standards."
"A Survey on Decentralized Identifiers and Verifiable Credentials","https://scispace.com/paper/a-survey-on-decentralized-identifiers-and-verifiable-h192a1j8ygug","","","","Carlo Mazzocca
Abbas Acar
Selcuk Uluagac
Rebecca Montanari
Paolo Bellavista
Mauro Conti","10.1109/comst.2025.3543197","","Digital identity has always been considered the keystone for implementingsecure and trustworthy communications among parties. The ever-evolving digitallandscape has gone through many technological transformations that have alsoaffected the way entities are digitally identified. During this digitalevolution, identity management has shifted from centralized to decentralizedapproaches. The last era of this journey is represented by the emergingSelf-Sovereign Identity (SSI), which gives users full control over their data.SSI leverages decentralized identifiers (DIDs) and verifiable credentials(VCs), which have been recently standardized by the World Wide Web Community(W3C). These technologies have the potential to build more secure anddecentralized digital identity systems, remarkably contributing tostrengthening the security of communications that typically involve manydistributed participants. It is worth noting that the scope of DIDs and VCsextends beyond individuals, encompassing a broad range of entities includingcloud, edge, and Internet of Things (IoT) resources. However, due to theirnovelty, existing literature lacks a comprehensive survey on how DIDs and VCshave been employed in different application domains, which go beyond SSIsystems. This paper provides readers with a comprehensive overview of suchtechnologies from different perspectives. Specifically, we first provide thebackground on DIDs and VCs. Then, we analyze available implementations andoffer an in-depth review of how these technologies have been employed acrossdifferent use-case scenarios. Furthermore, we examine recent regulations andinitiatives that have been emerging worldwide. Finally, we present somechallenges that hinder their adoption in real-world scenarios and futureresearch directions.","This paper provides a comprehensive survey on decentralized identifiers (DIDs) and verifiable credentials (VCs), analyzing their applications, implementations, and challenges in various use-case scenarios, including Self-Sovereign Identity systems and IoT resources."
"Academic and Skills Credentialing Using Distributed Ledger Technology (DLT) and W3C Standards: Technology Assessment","https://scispace.com/paper/academic-and-skills-credentialing-using-distributed-ledger-1b5cgtdz","2022","Journal Article","","Sthembile Mthethwa
Morné Pretorius","10.59200/iconic.2022.019","https://scispace.com/pdf/academic-and-skills-credentialing-using-distributed-ledger-1b5cgtdz.pdf","The ongoing push for the 4th industrial revolution is setting the stage to digitise, persist and verify identity along with credentials. Academic and skills credentials are currently verified manually and have much scope for automation using cryptographic techniques but requires standardisation to facilitate future systems interoperability. The Distributed Ledger Technology (DLT) and World Wide Web Consortium (W3C) Verifiable Credentials (VC) standards presents the possibility to achieve this credential verification automation. To accomplish this, an understanding of various DLTs and requirements for a viable skills tracking system is important. Therefore, this research aims to access the selected DLTs against the assessment criterion presented and an analysis has been completed to determine which DLT is suitable for the proposed system. The DLTs are assessed in terms of their ability to support the rapid prototyping of such a system and provide recommendations to guide a future development path from the perspective of standards compliance. We conclude that few DLTs possess the maturity to provide proper requirements coverage due to the emergent nature of the DLT space. Additionally, this paper presents the high-level requirements to achieve a minimally viable solution that can demonstrate such digital credential verification in the academic and skills tracking context.","In this paper , the authors present the high-level requirements to achieve a minimally viable solution that can demonstrate such digital credential verification in the academic and skills tracking context, and provide recommendations to guide a future development path from the perspective of standards compliance."
"Modelling Blockchain-Based Systems Using Model-Driven Engineering","https://scispace.com/paper/modelling-blockchain-based-systems-using-model-driven-3ceimx2z9v","2023","Proceedings Article","","Ebtehal Nassar
Sh. A. Mazen
Stefan Craβ
Iman M. A. Helal","10.1109/bcca58897.2023.10338907","","As the use of blockchain systems continues to grow, the need for templates and standards to analyze and design these systems becomes essential. Unlike other systems, blockchain-based systems have unique properties that require defining network participants, assets, tokens, smart contracts, and their functions. Developing Decentralized Applications (DApps) enables the creation of blockchain-based applications and interfaces to interact with these systems. Many researchers have used model-driven engineering methodologies to design blockchain-based systems and DApps, but most focus on converting Platform-Independent Models (PIMs) into Platform-Specific Models (PSMs) to generate system code. In our research, we concentrate on creating a Computation-Independent Model (CIM) and translating it into a PIM. We utilize graph grammar to generate an approach that formally verifies system requirements using graph grammar rules, allowing for the generation of blockchain-based systems.","This research utilizes graph grammar to generate an approach that formally verifies system requirements using graph grammar rules, allowing for the generation of blockchain-based systems."
"On the Interoperability of Verifiable Credentials: Simple Universal Verifier (SUV)","https://scispace.com/paper/on-the-interoperability-of-verifiable-credentials-simple-j5jtr7dz1u25","","","","Mustafa Kaiiali
Ioram Schechtman Sette
Ahmad Samer Wazan
David W. Chadwick
Omar Alfandi","10.1007/s12243-025-01066-4","","A digital identity is a digital representation of an individual’s identity. In the era of the Internet, it becomes increasingly important to adopt a digital identity format that is cryptographically secure and privacy-preserving. Indeed, a digital identity has the potential to offer better privacy protection than a physical identity document, where users are forced to disclose more information when presenting their identity documents than what is actually needed. Nevertheless, digital identities have not come without their own set of new challenges. One of the key issues to fully adopting digital identities is the lack of standards—both for the format of digital identities and the protocols for transferring them. This paper discusses the various formats and protocols currently used in the digital identity market. Then it introduces the Simple Universal Verifier (SUV) as an approach to tackle the current lack of interoperability for the verification phase. The SUV has been implemented and used to integrate a Relying Party (RP) with Microsoft and Identiproof Verifiable Credentials platforms and also integrates with the TRAIN trust management infrastructure.","This paper addresses the interoperability challenge in digital identity verification by introducing the Simple Universal Verifier (SUV), a solution that enables seamless verification across various platforms, including Microsoft and Identiproof Verifiable Credentials."
"Web Application Identity Management Via Blockchain-Powered Decentralized Systems","https://scispace.com/paper/web-application-identity-management-via-blockchain-powered-rm3gqfob7tsv","2025","Repository","","","10.5281/zenodo.15593119","","&lt;p&gt;As online services continue to expand, managing digital identities securely has become a key requirement for web applications. Conventional identity systems, which depend on centralized servers for user verification and data storage, often face serious vulnerabilities such as hacking, data leakage, and lack of transparency. Users are also limited in their control over personal data. Blockchain offers a decentralized alternative, where cryptographic security, consensus algorithms, and tamper-proof data handling allow users to manage their digital identities independently and securely. Core technologies like Self-Sovereign Identity (SSI), Decentralized Identifiers (DIDs), and Verifiable Credentials (VCs) help facilitate secure, portable, and verifiable identity transactions across different platforms. Smart contracts enhance this system by automating permissions and ensuring privacy-preserving operations. Despite its benefits, integrating blockchain into web identity management also brings challenges such as network scalability, energy usage, regulatory compliance, and interoperability between systems. This study investigates the development and implementation of decentralized identity systems within web-based environments. It discusses the improvements blockchain brings in terms of privacy, data ownership, and crossplatform compatibility. The paper also reviews emerging innovations and outlines potential paths for building more secure and user-focused identity frameworks using blockchain technologies.&lt;/p&gt; ",""
"Strengthening MDE and Formal Design Models by References to Domain Ontologies. A Model Annotation Based Approach","https://scispace.com/paper/strengthening-mde-and-formal-design-models-by-references-to-4qybctn1qu","2016","Book Chapter","Leveraging Applications of Formal Methods","Kahina Hacid
Yamine Aït-Ameur","10.1007/978-3-319-47166-2_24","https://scispace.com/pdf/strengthening-mde-and-formal-design-models-by-references-to-4qybctn1qu.pdf","Critical systems are running in heterogeneous domains. This heterogeneity is rarely considered explicitly when describing and validating processes. Handling explicitly such domain knowledge increases design models robustness due to the expression and validation of new properties mined from the domain models. This paper proposes a stepwise approach to enrich design models describing complex information systems with domain knowledge. We use ontologies to model such domain knowledge. Design models are annotated by references to domain ontologies. The resulting annotated models are checked. It becomes possible to verify domain-related properties and obtain strengthened models. The approach is deployed for two design model development approaches: a Model Driven Engineering (MDE) approach and a correct by construction formal modeling one based on refinement and proof using Event-B method. A case study illustrates both approaches (This work is partially supported by the French ANR-IMPEX project.).","This paper proposes a stepwise approach to enrich design models describing complex information systems with domain knowledge by using ontologies to model such domain knowledge."
"Blockchain Design and Modelling","https://scispace.com/paper/blockchain-design-and-modelling-1gtj7q01","2023","Journal Article","","Nicolae Sfetcu","10.58679/it22164","","Ontology engineering, along with semantic Web technologies, allow the semantic development and modeling of the operational flow required for blockchain design. The semantic Web, in accordance with W3C, provides a common framework that allows data to be shared and reused across application, enterprise, and community boundaries, and can be seen as an integrator for various content, applications and information systems. The most widely used blockchain modelling system, by abstract representation, description and definition of structure, processes, information and resources, is the enterprises modelling. Enterprise modelling uses domain ontologies by model representation languages.","The most widely used blockchain modelling system, by abstract representation, description, and definition of structure, processes, information and resources, is the enterprises modelling as mentioned in this paper , which uses domain ontologies by model representation languages."
"Blockchain Design and Modelling","https://scispace.com/paper/blockchain-design-and-modelling-59m7nhr5vt","2023","Repository","Social Science Research Network","Nicolae Sfetcu","10.2139/ssrn.4573309","","Ontology engineering, along with semantic Web technologies, allow the semantic development and modeling of the operational flow required for blockchain design. The semantic Web, in accordance with W3C, provides a common framework that allows data to be shared and reused across application, enterprise, and community boundaries and can be seen as an integrator for various content, applications and information systems. The most widely used blockchain modelling system, by abstract representation, description and definition of structure, processes, information and resources, is the enterprises modelling. Enterprise modelling uses domain ontologies by model representation languages. ","Blockchain design and modelling are enabled by ontology engineering and semantic Web technologies. Ontology engineering and semantic Web technologies allow the semantic development and modeling of operational flow for blockchain design."
"Demonstrating Ontology-Based DSL Specification in the Automotive Domain","https://scispace.com/paper/demonstrating-ontology-based-dsl-specification-in-the-5adz7tpmuwgo","2025","Journal Article","","Katharina Polanec
Simon Eschlberger
Christian Neureiter","10.1109/etfa65518.2025.11205615","","The lack of formalization in domain-specific language (DSL) specification often results in proprietary solutions, inconsistent semantics, and hinders interdisciplinary collaboration—especially when artifacts are exchanged across lifecycle phases involving diverse stakeholders. To address this, we propose an ontology-based DSL specification process that improves semantic consistency, is tool-independent, and supports reuse beyond model-based environments. Our earlier work focused on metamodel-based formalization, but remains tied to modeling tools and is therefore limited to MBSE contexts. Ontologies, in contrast, are implementation-independent and can serve as a semantic foundation for both modeling and non-modeling artifacts. Exemplified on using the Automotive Reference Architecture Model (ARAM) DSL, we created a domain ontology based on a widely accepted methodology, which we adapted and evaluated for this context. We delineate the roles of ontology and metamodel in the language specification process and position this work as the next step in a top-down effort toward a formalized, lifecycle-spanning DSL engineering approach.",""
"A Conceptual Framework for Large-scale Ecosystem Interoperability","https://scispace.com/paper/a-conceptual-framework-for-large-scale-ecosystem-afy2loiskn","2015","Book Chapter","International Conference on Conceptual Modeling","Matt Selway
Markus Stumptner
Wolfgang Mayer
Andreas Jordan
Georg Grossmann
Michael Schrefl","10.1007/978-3-319-25264-3_21","https://kse.cis.unisa.edu.au/wp/wp-content/papercite-data/pdf/er15-selwaysmag.pdf","One of the most significant challenges in information system design is the constant and increasing need to establish interoperability between heterogeneous software systems at increasing scale. The automated translation of data between the data models and languages used by information ecosystems built around official or de facto standards is best addressed using model-driven engineering techniques, but requires handling both data and multiple levels of metadata within a single model. Standard modelling approaches are generally not built for this, compromising modelling outcomes. We establish the SLICER conceptual framework built on multilevel modelling principles and the differentiation of basic semantic relations that dynamically structure the model and can capture existing multilevel notions. Moreover, it provides a natural propagation of constraints over multiple levels of instantiation.","The SLICER conceptual framework is established, built on multilevel modelling principles and the differentiation of basic semantic relations that dynamically structure the model and can capture existing multileVEL notions."
"Semi-automated Generation of DSL Meta Models from Formal Domain Ontologies","https://scispace.com/paper/semi-automated-generation-of-dsl-meta-models-from-formal-1h35ydct37","2015","Book Chapter","Model and Data Engineering","Andres Ojamaa
Hele-Mai Haav
Jaan Penjam","10.1007/978-3-319-23781-7_1","","This paper addresses the problem of alignment of domain ontologies and meta-models of Domain Specific Languages DSL in order to facilitate the DSL development process by formal methods. The solution presented in this paper automatically generates design templates of a DSL meta-model that are consistent with a given domain ontology represented in OWL DL. Consistency of alignment is ensured by predefined mapping rules between constructs of ontology modelling language OWL DL and a modelling language used for representing DSL meta-models. The approach is implemented as an extension to the CoCoViLa system and the CoCoViLa modelling language is used for representing DSL meta-models. The evaluation of the provided method is carried out by developing the DSL for the IT risk analysis and management domain.","The solution presented in this paper automatically generates design templates of a DSL meta-model that are consistent with a given domain ontology represented in OWL DL."
"The role of ontologies in smart contracts: A systematic literature review","https://scispace.com/paper/the-role-of-ontologies-in-smart-contracts-a-systematic-2e9131n49o","2024","Journal Article","Journal of Industrial Information Integration","Johnny Alvarado Dominguez
Silvio Gonnet
Marcela Vegetti","10.1016/j.jii.2024.100630","","The aim of this systematic literature review is to provide a comprehensive understanding of how ontologies address current Smart Contract challenges, identify application scenarios, and present tools and technologies associated with their use. This systematic literature review (SLR), following Kitchenham's methodology, analyses peer-reviewed articles from 2015 to August 2022 from databases such as Scopus, IEEE, Science Direct, Springer Link and ACM. Of the 501 publications identified, 21 are selected for in-depth review based on inclusion, exclusion and quality assessment criteria. The results of this SLR show that ontologies provide solutions to the challenges faced by Smart Contracts mainly at the creation stage. They allow the terms of the contract and the roles of the parties to be defined. Ontologies also enable the development of Smart Contract templates. This facilitates their use by people without technical programming expertise. Despite these potential solutions to the challenges that Smart Contracts face throughout their lifecycle, they lack verification. This increases the vulnerabilities to which Smart Contracts are exposed. Developing validation and verification tools could facilitate using ontologies to create Smart Contracts for different real-world cases. ","This systematic literature review examines the role of ontologies in addressing Smart Contract challenges, identifying application scenarios, and associated tools. Ontologies provide solutions at creation, enabling contract definition and template development, but lack verification, increasing vulnerabilities."
"Advanced Metadata for Privacy-Aware Representation of Credentials","https://scispace.com/paper/advanced-metadata-for-privacy-aware-representation-of-12rtda7g4d","2005","Proceedings Article","International Conference on Data Engineering","Paolo Ceravolo
Ernesto Damiani
S. De Capitani di Vimercati
Cristiano Fugazza
Pierangela Samarati","10.1109/ICDE.2005.184","","SemanticWeb languages like OWL and RDFS promise to be viable means for representing metadata describing users and resources available over the Internet. Recently, interest has been raised on the use of such languages to represent individual data items contained in Personally Identifiable Information (PII), supporting fine-grained release. To achieve this goal, the informative content of a credential must be dissected into atomic components so that users can selectively single out those to be released. In this paper, we outline methodologies for taking advantage of a distributed ontology-based framework for controlled release at both policy writing and evaluation time.","This paper outlines methodologies for taking advantage of a distributed ontology-based framework for controlled release at both policy writing and evaluation time."
"Ontologies and Relational Databases Meta-Schema Design: a Three-Level Unified Lifecycle","https://scispace.com/paper/ontologies-and-relational-databases-meta-schema-design-a-4ttazs4osl","2018","Proceedings Article","International Conference on Control, Decision and Information Technologies","Oumar Sy
Denio Duarte
Guilherme Dal Bianco","10.1109/CODIT.2018.8394889","","To integrate ontologies and relational databases, in this paper, we propose to build a common meta-schema upon an overall unified lifecycle. Our key idea is to consider that the database is a model for the domain ontology, and conversely. To this end, the ontology-based knowledge and the business-entities are merged with the same conceptual abstractions principles, according to the three-level ANSI/SPARC architecture. Finally, the goal is to show that ontologies' features can be managed by relational databases. A case of study outlines the applicability of our approach.","This paper proposes to build a common meta-schema upon an overall unified lifecycle that considers that the database is a model for the domain ontology, and conversely, shows that ontologies' features can be managed by relational databases."
"Model-Driven Security Analysis of Self-Sovereign Identity Systems","https://scispace.com/paper/model-driven-security-analysis-of-self-sovereign-identity-jx51zx2n8m7v","2024","Repository","","Ding, Yepeng
Sato Hiroyuki","10.48550/arxiv.2406.00620","","Best practices of self-sovereign identity (SSI) are being intensively explored in academia and industry. Reusable solutions obtained from best practices are generalized as architectural patterns for systematic analysis and design reference, which significantly boosts productivity and increases the dependability of future implementations. For security-sensitive projects, architects make architectural decisions with careful consideration of security issues and solutions based on formal analysis and experiment results. In this paper, we propose a model-driven security analysis framework for analyzing architectural patterns of SSI systems with respect to a threat model built on our investigation of real-world security concerns. Our framework mechanizes a modeling language to formalize patterns and threats with security properties in temporal logic and automatically generates programs for verification via model checking. Besides, we present typical vulnerable patterns verified by SecureSSI, a standalone integrated development environment, integrating commonly used pattern and attacker models to practicalize our framework. ",""
"The Reilly EternaMark Metadata Language (REMML): A Cross-Verifiable Standard Linking DOI, Blockchain, and Hash Provenance","https://scispace.com/paper/the-reilly-eternamark-metadata-language-remml-a-cross-6i63t98ohfdy","2025","Journal Article","","","10.5281/zenodo.17429956","","&lt;p&gt;The Reilly EternaMark Metadata Language (REMML) defines the metadata core of the Reilly EternaMark Protocol (REM), a dual-layer permanence framework linking blockchain timestamping, DOI archiving, and cryptographic hashing into one verifiable system of digital provenance.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;REMML introduces a cross-verifiable JSON-LD schema that unifies:&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;Data Integrity: SHA-256 content hash verification.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;Blockchain Proof: Timestamp and TXID on the Bitcoin network via OpenTimestamps.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;Institutional Persistence: DOI registration within scholarly or institutional archives.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;Designed for long-term verification and interoperability, REMML aligns with DataCite, W3C PROV, ISO OAIS, and IETF SCITT standards.&lt;/p&gt; &lt;p&gt;It includes schema definitions, manifest templates, verification algorithms, and governance policies for versioned, audit-ready digital records.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;By combining institutional DOI permanence with public blockchain immutability, REMML delivers tri-verified provenance &mdash; ensuring authenticity, authorship, and recoverability of any digital work.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;This publication is timestamped on the Bitcoin blockchain and DOI-archived via Zenodo, providing a permanent and tamper-evident proof of existence.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;Keywords: Blockchain, Metadata, DOI, Provenance, OpenTimestamps, SHA-256, JSON-LD, Digital Preservation, SCITT, OAIS, Compliance, Integrity, Dual-Layer Permanence&lt;/p&gt; ",""
"The Reilly EternaMark Metadata Language (REMML): A Cross-Verifiable Standard Linking DOI, Blockchain, and Hash Provenance","https://scispace.com/paper/the-reilly-eternamark-metadata-language-remml-a-cross-70p7kppgk47j","2025","Journal Article","","","10.5281/zenodo.17430957","","&lt;p&gt;The Reilly EternaMark Metadata Language (REMML) defines the metadata core of the Reilly EternaMark Protocol (REM), a dual-layer permanence framework linking blockchain timestamping, DOI archiving, and cryptographic hashing into one verifiable system of digital provenance.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;REMML introduces a cross-verifiable JSON-LD schema that unifies:&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;Data Integrity: SHA-256 content hash verification.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;Blockchain Proof: Timestamp and TXID on the Bitcoin network via OpenTimestamps.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;Institutional Persistence: DOI registration within scholarly or institutional archives.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;Designed for long-term verification and interoperability, REMML aligns with DataCite, W3C PROV, ISO OAIS, and IETF SCITT standards.&lt;/p&gt; &lt;p&gt;It includes schema definitions, manifest templates, verification algorithms, and governance policies for versioned, audit-ready digital records.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;By combining institutional DOI permanence with public blockchain immutability, REMML delivers tri-verified provenance &mdash; ensuring authenticity, authorship, and recoverability of any digital work.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;This publication is timestamped on the Bitcoin blockchain and DOI-archived via Zenodo, providing a permanent and tamper-evident proof of existence.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;Keywords: Blockchain, Metadata, DOI, Provenance, OpenTimestamps, SHA-256, JSON-LD, Digital Preservation, SCITT, OAIS, Compliance, Integrity, Dual-Layer Permanence&lt;/p&gt; ",""
"Model-Driven Security Analysis of Self-Sovereign Identity Systems","https://scispace.com/paper/model-driven-security-analysis-of-self-sovereign-identity-1y1tlyjtoc","2023","Preprint","","Yepeng Ding
Hiroyuki Sato","10.1109/trustcom60117.2023.00230","https://scispace.compdf/model-driven-security-analysis-of-self-sovereign-identity-1y1tlyjtoc.pdf","Best practices of self-sovereign identity (SSI) are being intensively explored in academia and industry. Reusable solutions obtained from best practices are generalized as architectural patterns for systematic analysis and design reference, which significantly boosts productivity and increases the dependability of future implementations. For security-sensitive projects, architects make architectural decisions with careful consideration of security issues and solutions based on formal analysis and experiment results. In this paper, we propose a model-driven security analysis framework for analyzing architectural patterns of SSI systems with respect to a threat model built on our investigation of real-world security concerns. Our framework mechanizes a modeling language to formalize patterns and threats with security properties in temporal logic and automatically generates programs for verification via model checking. Besides, we present typical vulnerable patterns verified by SecureSSI, a standalone integrated development environment, integrating commonly used pattern and attacker models to practicalize our framework. ","Model-driven security analysis framework for analyzing architectural patterns of self-sovereign identity systems. Formalizes patterns and threats with security properties in temporal logic and generates programs for verification."
"A Comprehensive Review of Ontologies in Cybersecurity","https://scispace.com/paper/a-comprehensive-review-of-ontologies-in-cybersecurity-76e9f7tsfcdc","2024","Journal Article","Advances in information security, privacy, and ethics book series","Viren Shah
Rahil Maniar","10.4018/979-8-3693-9225-6.ch001","","With the evolution of Semantic Web architecture and advancements in Generative AI, the demand for a universally accepted ontology in cybersecurity has significantly increased. This paper reviews five notable ontological frameworks: STIX, STUCCO, UCO, CTIM, and WAVED. It evaluates their strengths and limitations, providing a comparative analysis. The study offers recommendations for developing an optimal ontology, aimed at enhancing interoperability, security, and automation in cybersecurity systems, thereby addressing current gaps and promoting a more cohesive cybersecurity landscape. ","This paper reviews five cybersecurity ontologies (STIX, STUCCO, UCO, CTIM, WAVED) and evaluates their strengths and limitations, providing a comparative analysis and recommendations for developing an optimal ontology to enhance interoperability, security, and automation in cybersecurity systems."
"Domain-specific modeling and verification for C4ISR capability requirements","https://scispace.com/paper/domain-specific-modeling-and-verification-for-c4isr-1x5kui29zm","2012","Journal Article","Journal of Central South University","Qing-chao Dong
Zhi-xue Wang
Guo-you Chen
Xin Jiang
Ting-ting Zhang","10.1007/S11771-012-1146-7","","An approach was proposed to specify the C4ISR capability of domain-specific modeling language. To confine the domain modeling within a standard architecture framework, formally a C4ISR capability meta-ontology was defined according to the meta-model of DoD Architecture Framework. The meta-ontology is used for extending UML Profile so that the domain experts can model the C4ISR domains using the C4ISR capability meta-concepts to define a domain-specific modeling language. The domain models can be then checked to guarantee the consistency and completeness through converting the UML models into the Description Logic ontology and making use of inference engine Pellet to verify the ontology.","An approach was proposed to specify the C4ISR capability of domain-specific modeling language through converting the UML models into the Description Logic ontology and making use of inference engine Pellet to verify the ontology."
"An Empirical Study of a Trustworthy Cloud Common Data Model Using Decentralized Identifiers","https://scispace.com/paper/an-empirical-study-of-a-trustworthy-cloud-common-data-model-1tw5hxnns1","2021","Journal Article","Applied Sciences","YunHee Kang
JaeHyuk Cho
Young B. Park","10.3390/APP11198984","","The Conventional Cloud Common Data Model (CDM) uses a centralized method of user identification and credentials. This needs to be solved in a decentralized way because there are limitations in interoperability such as closed identity management and identity leakage. In this paper, we propose a DID (Decentralized Identifier)-based cloud CDM that allows researchers to securely store medical research information by authenticating their identity and to access the CDM reliably. The proposed service model is used to provide the credential of the researcher in the process of creating and accessing CDM data in the designed secure cloud. This model is designed on a DID-based user-centric identification system to support the research of enrolled researchers in a cloud CDM environment involving multiple hospitals and laboratories. The prototype of the designed model is an extension of the encrypted CDM delivery method using DID and provides an identification system by limiting the use cases of CDM data by researchers registered in cloud CDM. Prototypes built for agent-based proof of concept (PoC) are leveraged to enhance security for researcher use of ophthalmic CDM data. For this, the CDM ID schema and ID definition are described by issuing IDs of CDM providers and CDM agents, limiting the IDs of researchers who are CDM users. The proposed method is to provide a framework for integrated and efficient data access control policy management. It provides strong security and ensures both the integrity and availability of CDM data.","A DID (Decentralized Identifier)-based cloud CDM that allows researchers to securely store medical research information by authenticating their identity and to access the CDM reliably is proposed."
"Towards LLM-Based Semantic Mediation Engine","https://scispace.com/paper/towards-llm-based-semantic-mediation-engine-em5b38yoxgt7","2025","Repository","","","10.5281/zenodo.15458947","","Achieving semantic interoperability is one of the most persistent challenges within and across data spaces, where diverse participants exchange data. The participants in data spaces usually adhere to standards; yet, they may use different schemas, terminologies, and conceptual models. While semantic standards and ontologies provide critical structure, they may not be sufficient on their own. These approaches require extensive manual alignment, struggle with evolving semantics, and cannot fully resolve the heterogeneity inherent particularly in large-scale cross-data spaces. This concept paper introduces the LLM-Based Semantic Mediation Engine (LSME) - a middleware layer that leverages Large Language Models (LLMs) to automate semantic alignment, ontology mapping, and query transformation. By modeling natural language, structured metadata, and contextual meaning in a unified representation space, LSME will enable dynamic, context-aware mediation in the absence of explicit schema-level correspondences. The LSME framework is designed to complement existing standards and integrate with established data space infrastructure, including Eclipse Dataspace Component (EDC). It will support multiple deployment patterns – such as sidecar, plugin, and policy-aware mediation – while preserving data sovereignty and system modularity. This conceptual paper shares the idea how LSME can serve as a scalable and adaptable foundation for semantic interoperability within and across data spaces. It bridges the gap between rigid semantic standards and the practical need of dynamic, heterogeneous data exchange, offering a forward-looking path for operationalising trusted data spaces across sectors including energy, health, manufacturing, and public services. ",""
