"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Decentralized Identity Management: Prerequisiteof Web3 Identity Model","https://scispace.com/paper/decentralized-identity-management-prerequisiteof-web3-3f6gwqkk","2022","Posted Content","","","10.36227/techrxiv.20424633","","&lt;p&gt;Web3 is the evolution of internet requisites decentralized identity management known as a new paradigm in the identity management system. Web3 conceptualizes decentralization and based upon that needs an identity model that fulfills the requirement of any business/technology model in the new trusted third-party free era. This article presents Web3, Web3 architecture, and technologies expansion for secure and scalable services. Further, the decentralized identity management model is presented with its components (DID), reusable verifiable credentials (VC), issuer, verifier, and user centricity in perspective with the Web3 identity model. &lt;/p&gt; ","In this article , the authors presented Web3, Web3 architecture, and technologies expansion for secure and scalable services, and the decentralized identity management model with its components (DID), reusable verifiable credentials (VC), issuer, verifier, and user centricity in perspective with the Web3 identity model."
"Method and system transacting data using verifiable claims","https://scispace.com/paper/method-and-system-transacting-data-using-verifiable-claims-3omky45umv","2021","Patent","","Riaz Zolfonoon
Stephen James Todd","","","In general, embodiments of the invention relate to a method for transacting data. The method includes receiving a verification request from a data consumer, where the verification request specifies an object. The method further includes initiating servicing of the verification request using a verifiable credential, where the verifiable credential specifies a data broker service and the object, where the verifiable credential comprises a claim authorizing the data broker service to transact the object, and where the verifiable credential is issued by an owner of the object. The method further includes initiating transmission of the object to the data consumer based on the servicing of the verification request.","In this article, the authors describe a verification request from a data consumer to a data broker, where the verification request specifies an object and the verifiable credential is issued by an owner of the object."
"FutureDID: A Fully Decentralized Identity System with Multi-Party Verification","https://scispace.com/paper/futuredid-a-fully-decentralized-identity-system-with-multi-16cv23ejls","","Journal Article","IEEE Transactions on Computers","Haotian Deng
Jinwen Liang
Chuan Zhang
Ximeng Liu
Liehuang Zhu
Song Guo","10.1109/tc.2024.3398509","","Decentralized identity (DID) systems conforming to the World Wide Web Consortium (W3C) Decentralized Identifiers (DIDs) and Verifiable Credentials Data Model recommendations have recently attracted attention due to their better autonomy, interoperability, and openness design. However, those W3C recommendations lack a design for addressing the single point of failure (SPOF) and identity revocation, which could seriously compromise the robustness and practicality of DID systems. To remedy these limitations, we propose FutureDID, a DID system that enables multiple parties to jointly issue credentials and efficiently revoke DID identities, providing a robust and practical DID system. FutureDID is designed with a multi-party credential issuing mechanism based on distributed key generation technology, which transforms trust from a single entity to distributed committees and facilitates authentication between issuers, making it more resistant to SPOF. Moreover, the underlying blockchain system is built on a chameleon hash function to ensure tamper-proof and enable efficient identity revocation. We have implemented a prototype system using FISCO BCOS and conducted extensive evaluations to demonstrate the effectiveness and practicality of our system. Our evaluations have shown that FutureDID provides a significant improvement in efficiency, achieving at least a 60 × efficiency improvement in identity revocation compared to state-of-the-art systems. ","FutureDID is designed with a multi-party credential issuing mechanism based on distributed key generation technology, which transforms trust from a single entity to distributed committees and facilitates authentication between issuers, making it more resistant to SPOF."
"Cosmos Cash: Public Permissionless approach towards SSI and Use Cases","https://scispace.com/paper/cosmos-cash-public-permissionless-approach-towards-ssi-and-300zy8x5","2022","Proceedings Article","International Congress on Blockchain and Applications","Andrea Giacobino
David Grierson
Har Preet Singh
Patrick E. McHale
Simon Maggs","10.1109/Blockchain55522.2022.00071","","In the digital world, digital identity is essential as it represents users in the same way that physical identity represents people in the physical world. Traditional identity management systems (IDM) manage digital identities with dis-tinctly personal and sensitive qualities associated with identity owners. In most traditional systems, identity subjects do not control their own identity nor do they control personal data. In contrast, a new self-sovereign identity (SSI) protocol approach gives people ownership and control over their data. Cosmos Cash is an emerging open-source public permissionless protocol designed to be regulatory compliant with respect to Know Your Customer (KYC), anti-money laundering (AML) tracking, Financial Action Task Force (FATF) travel rule, and identity management. Cosmos Cash uses a novel SSI approach for identity management by leveraging World Wide Web Con-sortium (W3C) specifications for decentralized identifiers (DID) and verifiable credentials (VC). This paper presents the design and implementation of the Cosmos Cash protocol. First, the paper presents the modules implemented in the Cosmos Cash protocol. Second, it demon-strates the architecture and working of the Cosmos Cash identity management system and evaluates its operational services and efficiency. Finally, based on the architecture developed, the paper compares the Cosmos Cash protocol to existing protocols such as uPort and Sovrin.","The architecture and working of the Cosmos Cash identity management system is demon-strated, the paper compares the protocol to existing protocols such as uPort and Sovrin, and the protocol's operational services and efficiency are evaluated."
"Cosmos Cash: Public Permissionless approach towards SSI and Use Cases","https://scispace.com/paper/cosmos-cash-public-permissionless-approach-towards-ssi-and-1qdhhpc6","2022","Proceedings Article","","","10.1109/blockchain55522.2022.00071","","In the digital world, digital identity is essential as it represents users in the same way that physical identity represents people in the physical world. Traditional identity management systems (IDM) manage digital identities with dis-tinctly personal and sensitive qualities associated with identity owners. In most traditional systems, identity subjects do not control their own identity nor do they control personal data. In contrast, a new self-sovereign identity (SSI) protocol approach gives people ownership and control over their data. Cosmos Cash is an emerging open-source public permissionless protocol designed to be regulatory compliant with respect to Know Your Customer (KYC), anti-money laundering (AML) tracking, Financial Action Task Force (FATF) travel rule, and identity management. Cosmos Cash uses a novel SSI approach for identity management by leveraging World Wide Web Con-sortium (W3C) specifications for decentralized identifiers (DID) and verifiable credentials (VC). This paper presents the design and implementation of the Cosmos Cash protocol. First, the paper presents the modules implemented in the Cosmos Cash protocol. Second, it demon-strates the architecture and working of the Cosmos Cash identity management system and evaluates its operational services and efficiency. Finally, based on the architecture developed, the paper compares the Cosmos Cash protocol to existing protocols such as uPort and Sovrin. ","Cosmos Cash as mentioned in this paper is an open-source public permissionless protocol designed to be regulatory compliant with respect to Know Your Customer (KYC), anti-money laundering (AML) tracking, Financial Action Task Force (FATF) travel rule, and identity management."
"Blockchain for Identity Theft Prevention in Digital AI Applications","https://scispace.com/paper/blockchain-for-identity-theft-prevention-in-digital-ai-eyi2o361xs5d","2025","Journal Article","","Er Akshun Chhapola","10.63345/sjaibt.v2.i1.107","","Escalating identity theft—fueled by large‐scale data breaches, AI-assisted social engineering, and deepfakes—undermines trust in digital systems and especially in AI-driven applications where automated agents transact, personalize content, and make consequential decisions. This manuscript proposes a standards-aligned, privacy-preserving reference architecture that uses blockchain to anchor decentralized identifiers (DIDs), verifiable credentials (VCs), selective-disclosure cryptography, and revocation registries; combines device-bound, phishing-resistant authentication (passkeys); and integrates content provenance signals for AI outputs. We synthesize the state of the art (W3C DID/VC, OpenID4VCI/OpenID4VP, ISO/IEC 18013-5 mDL, C2PA, NIST SP 800-63 and 800-207, ENISA), then present a methodology—BC-Guard—for securing AI user and agent identity life cycles: enrollment, authentication, authorization, transaction attestation, and post-event audit ",""
"Decentralized Identity in FinTech: Blockchain Based Solutions for Fraud Prevention and Regulatory Compliance","https://scispace.com/paper/decentralized-identity-in-fintech-blockchain-based-solutions-fn3xigs57z2d","2025","Journal Article","Digitus","Veronika Yuni T
Ahmad Soderi
Veronika Yuni T
Ahmad Soderi","10.61978/digitus.v3i3.955","https://scispace.compdf/decentralized-identity-in-fintech-blockchain-based-solutions-fn3xigs57z2d.pdf","The FinTech sector is facing escalating threats from identity theft and digital fraud, with global losses exceeding US$42 billion annually. This study explores how blockchain based identity systems particularly Verifiable Credentials (VC), Decentralized Identifiers (DID), and selective disclosure protocols can enhance digital security, reduce onboarding time, and ensure compliance with evolving global standards. A qualitative and comparative methodology was applied, analyzing data from regulatory bodies (FTC, FATF, NIST), industry case studies, and technical frameworks (OpenID4VC, SD JWT, W3C). Results reveal that blockchain identity solutions reduce fraud risk by preventing synthetic identity use, while significantly improving authentication success rates through biometric and passkey based logins. Reusable KYC models integrated with VC/DID frameworks cut onboarding durations from weeks to days, demonstrating substantial operational efficiency. Furthermore, alignment with GDPR, eIDAS 2.0, and AML/CFT standards confirms the regulatory readiness of these systems. The findings suggest that decentralized identity offers a viable, scalable alternative to traditional identity verification, enabling secure, privacy preserving, and user controlled authentication. Despite challenges such as integration complexity and regulatory fragmentation, the strategic advantages in security and compliance position blockchain identity systems as essential tools for the future of FinTech. ",""
"G-TOK: Zero-Knowledge Proofs Based Dynamic Verifiable Credentials for Sensor Data Sharing","https://scispace.com/paper/g-tok-zero-knowledge-proofs-based-dynamic-verifiable-41fld1ly8jnq","2024","Journal Article","","Junyi Zhong
Thiago Abreu
Sami Souihi
Françoise S. Lucas","10.1109/bcca62388.2024.10844465","","This paper introduces the G-TOK framework, which utilizes advanced zero-knowledge proofs (ZKPs) and dynamic verifiable credentials (VCs) to preserve data privacy in sensor data sharing on blockchain networks. As industries increasingly depend on accurate and confidential sensor data from IoT applications, maintaining privacy and data integrity becomes a significant challenge. Our framework specifically addresses this issue in the context of smart environment sensor networks. Typically, data access control in such networks is either fully permissioned or overly restrictive, lacking mechanisms for selective disclosure access control. Our approach aims to enhance encrypted decentralized data storage and improve data interoperability. It includes dynamic VCs, authenticated privacy-preserving tokenization of geolocation data, and a decentralized real-time location verification scheme. Additionally, we propose a proof-of-footprint (PoF) schema, showcasing the integration and practicality of cutting-edge technologies such as ZKPs, VCs, and self-sovereign identities. This schema aligns with international standards, including the Verifiable Credentials Data Model v2.01 and selective disclosure of JSON Web Token (JWT) claims2.","G-TOK framework utilizes zero-knowledge proofs and dynamic verifiable credentials to preserve sensor data privacy on blockchain networks, enabling selective disclosure access control, decentralized data storage, and interoperability in smart environment sensor networks."
"Blockchain and DID-Based Cross-Domain Identity Authentication and Maintenance in Web3","https://scispace.com/paper/blockchain-and-did-based-cross-domain-identity-3rw7kamo8vpq","2024","Journal Article","","Rui Wang
Heng Pan
Xiang Deng
Yushu Li
Cong Li
Dongdong Fan
Xiaoqiang Guo","10.1109/icbctis64495.2024.00040","","With the development and application of Web3 technology, cross-domain identity authentication and management have become crucial topics in the digital economy. However, existing cross-domain authentication methods face challenges such as low decentralization, low management efficiency, and poor interoperability. To address these issues, this paper proposes a cross-domain authentication mechanism based on Decentralized Identifiers (DID), group signatures, and dynamic accumulators, aiming to meet the security needs of cross-domain identity authentication and dynamic management in Web3. First, a consortium blockchain is constructed among different management domains. Then, a Key Generation Center (KGC) is established in each domain, responsible for jointly generating keys with users and enhancing their DIDs, thereby reducing the reliance on the KGC and increasing the level of decentralization. By improving the Verifiable Credential (VC) format through dynamic accumulators, instant verification, revocation, and permission changes are achieved, meeting the dynamic management needs in a decentralized environment. Subsequently, each management domain issues cross-domain tokens using group public keys through group signature technology, ensuring interoperability of VC tokens and user privacy protection during the identity authentication process. Finally, each management domain only needs to verify the validity of the cross-domain tokens to complete cross-domain identity authentication. The performance and experimental analysis results of this study indicate that the proposed scheme exhibits good performance and scalability.","This paper proposes a blockchain-based cross-domain identity authentication mechanism using Decentralized Identifiers (DID), group signatures, and dynamic accumulators to address decentralization, efficiency, and interoperability issues in Web3, ensuring secure and dynamic identity management."
"HEALTHWALLET: a digital wallet for health data privacy","https://scispace.com/paper/healthwallet-a-digital-wallet-for-health-data-privacy-5rs1iovexddj","2024","Repository","","","10.5281/zenodo.14513544","","&amp;lt;p&amp;gt;Given the current technological scenario, increasingly present in the population's daily lives, personal data has become an extremely important asset for institutions. The use of digital identity is necessary to reduce bureaucratic processes and increase reliability in digital relationships. This work addresses a mechanism suggested by World Wide Web Consortium, the main Web standardization organization, synthesized in a data wallet, using verifiable credentials and decentralized identifiers to guarantee security, privacy and authenticity along the lines of global regulations for the public health system.&amp;lt;/p&amp;gt; ",""
"Elesto Protocol: Self-Sovereign Identity System","https://scispace.com/paper/elesto-protocol-self-sovereign-identity-system-d037iy8y","2022","","","Andrea Giacobino
David Grierson
Har Preet Singh
Martin Schäffner
Patrick E. McHale
Simon Maggs","10.1109/iGETblockchain56591.2022.10087121","","The key to the emerging digital society and economy is digital identity, a fundamental component of digital transformation in representing any real-world entity in digital form. An effective digital identity is essential to secure a successful digital future, especially as the demand for digital services grows.Since the genesis of digital identification, numerous identity management (IdM) systems have been developed and enforced to address the increasing need to manage identities based on the needs of individuals and organizations. This advancement of IdM systems offers an incremental process that leads the user to gain control of identity ownership and personal data while raising identity management concerns such as sovereignty, storage, access control, security, privacy, and safeguarding. Self-sovereign identity (SSI), recently recognized as a promising IdM, can provide sovereignty to the identity owner while addressing these concerns.The Elesto protocol is an emerging open-source, public permissionless blockchain-based implementation that uses SSI for identity management for users, organizations, and other entities. The protocol leverages W3C specifications for decentralized identifiers (DID), verifiable credentials (VC), DIDComm messaging specifications, and SSI agents.The Elesto protocol is an application-specific blockchain implementation using the Cosmos SDK framework, Tendermint Proof-of-Stake (PoS) consensus, the Inter-Blockchain Communication protocol (IBC), and design satisfies all of the fundamental requirements and principles of SSI.This paper presents the design and implementation of the Elesto protocol as an identity infrastructure. Three use cases illustrate how the protocol helps overcome the highlighted problems by decentralizing or extending functionalities in the blockchain infrastructure.","The Elesto protocol as mentioned in this paper is an application-specific blockchain implementation using the Cosmos SDK framework, Tendermint Proof-of-Stake (PoS) consensus, the Inter-Blockchain Communication protocol (IBC), and design satisfies all of the fundamental requirements and principles of SSI."
"Certifying Provenance of Scientific Datasets with Self-sovereign Identity and Verifiable Credentials","https://scispace.com/paper/certifying-provenance-of-scientific-datasets-with-self-4skcly266c","2020","Journal Article","arXiv: Cryptography and Security","Iain Barclay
Swapna Krishnakumar Radha
Alun Preece
Ian Taylor
Jarek Nabrzyski","","https://arxiv.org/pdf/2004.02796","In order to increase the value of scientific datasets and improve research outcomes, it is important that only trustworthy data is used. This paper introduces mechanisms by which scientists and the organisations they represent can certify the authenticity of characteristics and provenance of published datasets so that secondary users can inspect and gain confidence in the qualities of data sources. By drawing on data models and protocols emerging to provide self-sovereign ownership of identity and personal data to individuals, we conclude that providing self-sovereignty to digital assets offers a promising approach for institutions to certify qualities of their datasets in a cryptographically secure manner, and enables secondary data users to efficiently perform verification of the authenticity of such certifications. By building upon emerging standards for decentralized identification and cryptographically verifiable credentials, we envisage an infrastructure of interoperable tools being developed to foster improvements in the quality of infor- mation provided in support of shared data assets.","It is concluded that providing self-sovereignty to data assets offers a viable approach for institutions to certify qualities of their datasets in a cryptography secure manner, and enables secondary data users to efficiently perform verification of the authenticity of such certifications."
"Web3-Based Identity and KYC Innovations for Next-Generation FinTech","https://scispace.com/paper/web3-based-identity-and-kyc-innovations-for-next-generation-hbwu802cueja","2025","Journal Article","ACM Transactions on The Web","Usama Arshad
Abdallah Tubaishat
Sajid Anwar
Zahid Halim
Abedallah abualkishik
Abrar Ullah","10.1145/3771991","","The growing reliance on digital financial services necessitates a secure, efficient, and privacy-centric approach to identity verification and Know Your Customer (KYC) compliance. Traditional identity management systems rely on centralized databases, making them susceptible to data breaches, inefficiencies, and regulatory constraints. Over 10 billion identity records have been exposed in centralized KYC breaches, leading to a 60% increase in financial fraud cases. The rise of Decentralized Finance (DeFi) has further complicated KYC compliance, requiring innovative solutions that balance privacy and regulatory requirements. This paper proposes a Web3-powered decentralized identity framework that leverages blockchain technology, self-sovereign identity (SSI), verifiable credentials (VCs), and zero-knowledge proofs (ZKPs). By eliminating reliance on centralized authorities, our system enhances data privacy, reducing personally identifiable information (PII) disclosure by 80% while ensuring compliance with AML and GDPR regulations. The integration of zk-SNARKs enables trustless identity verification with an average proof generation time of 12.5 seconds, significantly reducing the 3-5 day verification period required by traditional systems. Smart contract-based KYC automation eliminates intermediaries, cutting compliance costs by 40% and reducing fraud risk by 60%. Through comparative analysis, we highlight that decentralized KYC improves security, cost-effectiveness, and scalability compared to traditional models. Performance evaluation confirms that transaction throughput remains within acceptable blockchain limits, with gas costs stabilized at 35,000-55,000 Gwei per verification request. Despite challenges in regulatory adaptation and zk-SNARK scalability, the proposed model demonstrates the feasibility of Web3-driven identity management for trustless, privacy-preserving, and compliant financial ecosystems. ",""
"Ecore4PROV-DM: A Metamodel for Enhancing Data Provenance Adoption in Information Systems","https://scispace.com/paper/ecore4prov-dm-a-metamodel-for-enhancing-data-provenance-5txsgoqcjc2d","2024","Journal Article","iSys","Marcos Alves Vieira
Gislainy Crisostomo Velasco
Sérgio T. Carvalho","10.5753/isys.2024.4691","","Effective management of data provenance is essential in Information Systems, particularly for data-intensive applications. Despite the W3C PROV family of documents establishing a standard for representing provenance, integrating this information into software development processes remains a significant challenge. This paper addresses the problem by introducing the Ecore4PROV-DM metamodel, developed using Model-Driven Engineering techniques to align with the W3C PROV data model (PROV-DM). The metamodel's application is demonstrated through real-world scenarios, including the Urban Observatory project at Newcastle University. Evaluated using a subset of the Metamodel Quality Requirements and Evaluation (MQuaRE) framework, focusing on three key quality requirements, Ecore4PROV-DM exhibits high accuracy and completeness, making it a robust tool for provenance modeling. By bridging the gap between the conceptual richness of W3C PROV-DM and practical implementation needs, Ecore4PROV-DM facilitates precise provenance representation and seamless integration into diverse Information Systems. ","This paper introduces Ecore4PROV-DM, a metamodel for enhancing data provenance adoption in Information Systems, aligning with W3C PROV-DM, and demonstrates its application in real-world scenarios, exhibiting high accuracy and completeness in provenance modeling."
"System and method for providing aggregated credentials with assurance levels","https://scispace.com/paper/system-and-method-for-providing-aggregated-credentials-with-2hggru7jxy","2020","Patent","","Jogand-Coulomb Fabrice
Milan Jean-Baptiste","","","Various systems and methods for using credentials are described herein. In an example, the system is configured to generate and issue electronic credentials that may include aggregate credentials from various issuers. In another example, a query statement is used to express relationships between credential data elements and obtain a subset of data corresponding to the query.","In this paper, various systems and methods for using credentials are described, and a query statement is used to express relationships between credential data elements and obtain a subset of data corresponding to the query."
"Decentralized Identity Verification","https://scispace.com/paper/decentralized-identity-verification-51t3zc1dyfe1","2024","Journal Article","Advances in hospitality, tourism and the services industry (AHTSI) book series","Asmita Manna
Rohini Sarode
Rachana Patil
Manjiri Ranjanikar","10.4018/979-8-3693-6562-5.ch015","","With the advent of e-tourism services, airlines, hotels, and other hospitality-related enterprises are able to attract global customers. Therefore, a smart and efficient decentralized identity management system integrated with document management is the need of the hour. In this chapter, a blockchain and decentralized identifier-based system is proposed that will enable the service requesters to verify the identity and authenticity of the documents by exploiting the on-chain and off-chain data; making the process safe, reliable, and hassle-free. A model called Self-Sovereign-Identity (SSI) is employed in this work to develop a decentralized application that is secure, transparent, and user-centric. To ease the storage issues, the InterPlanetary File System (IPFS) is used for storing the DID (Decentralized Identifiers) documents and Verifiable Credential certificates. In addition to the proposed model, a few case studies are provided for in-depth analysis of the concepts. This chapter also discusses the practical challenges while implementing the system and future prospects. ","A blockchain-based decentralized identity verification system is proposed, utilizing Self-Sovereign-Identity (SSI) and InterPlanetary File System (IPFS) for secure, transparent, and user-centric identity management, addressing e-tourism service needs and storage issues."
"The Horcrux Protocol: A Method for Decentralized Biometric-based Self-sovereign Identity","https://scispace.com/paper/the-horcrux-protocol-a-method-for-decentralized-biometric-typo35w4dd","2017","Posted Content","arXiv: Cryptography and Security","Asem Othman
John Callahan","","https://scispace.compdf/the-horcrux-protocol-a-method-for-decentralized-biometric-typo35w4dd.pdf","Most user authentication methods and identity proving systems rely on a centralized database. Such information storage presents a single point of compromise from a security perspective. If this system is compromised it poses a direct threat to users' digital identities. This paper proposes a decentralized authentication method, called the Horcrux protocol, in which there is no such single point of compromise. The protocol relies on decentralized identifiers (DIDs) under development by the W3C Verifiable Claims Community Group and the concept of self-sovereign identity. To accomplish this, we propose specification and implementation of a decentralized biometric credential storage option via blockchains using DIDs and DID documents within the IEEE 2410-2017 Biometric Open Protocol Standard (BOPS).","This paper proposes a decentralized authentication method, called the Horcrux1 protocol, in which there is no single point of compromise, and relies on decentralized identifiers under development by the W3C Verifiable Claims Community Group and the concept of selfsovereign identity."
"Data Model - Compliance Assessment Toolkit","https://scispace.com/paper/data-model-compliance-assessment-toolkit-kdi4qgbhb0xx","2024","Repository","","Hugo, Wim","10.5281/zenodo.14419484","","A detailed specification for the implementation of the Compliance Assessment Toolkit Data Model as a graph-relational database. ",""
"Providing Assurance and Scrutability on Shared Data and Machine Learning Models with Verifiable Credentials.","https://scispace.com/paper/providing-assurance-and-scrutability-on-shared-data-and-1xq6x3xitm","2021","Posted Content","arXiv: Learning","Iain Barclay
Alun Preece
Ian Taylor
Swapna Krishnakumar Radha
Jarek Nabrzyski","","https://arxiv.org/pdf/2105.06370","Adopting shared data resources requires scientists to place trust in the originators of the data. When shared data is later used in the development of artificial intelligence (AI) systems or machine learning (ML) models, the trust lineage extends to the users of the system, typically practitioners in fields such as healthcare and finance. Practitioners rely on AI developers to have used relevant, trustworthy data, but may have limited insight and recourse. This paper introduces a software architecture and implementation of a system based on design patterns from the field of self-sovereign identity. Scientists can issue signed credentials attesting to qualities of their data resources. Data contributions to ML models are recorded in a bill of materials (BOM), which is stored with the model as a verifiable credential. The BOM provides a traceable record of the supply chain for an AI system, which facilitates on-going scrutiny of the qualities of the contributing components. The verified BOM, and its linkage to certified data qualities, is used in the AI Scrutineer, a web-based tool designed to offer practitioners insight into ML model constituents and highlight any problems with adopted datasets, should they be found to have biased data or be otherwise discredited.","In this paper, the authors introduce a software architecture and implementation of a system based on design patterns from the field of self-sovereign identity, where scientists can issue signed credentials attesting to qualities of their data resources."
"Linking Models, Metamodels, Ontologies and Modelling Languages","https://scispace.com/paper/linking-models-metamodels-ontologies-and-modelling-languages-1f6h5hmko9","2012","Book Chapter","","Brian Henderson-Sellers","10.1007/978-3-642-29825-7_7","","In his investigation of the correspondences of terminology in the metamodelling and the ontology subdisciplines, Henderson-Sellers (2011b) concludes, as here, that there is a correspondence between a domain-specific ontology and the method domain in Fig. 1.10 (roughly OMG layer M2 in the architecture of Fig. 1.9). This ontology must be represented by a language, where this language may itself be defined by a metamodel (OMG M2 or ISO Metamodel Domain). This is named, variously, meta-ontology, ontology specification language, foundational ontology or higher level ontology (see Fig. 5.7 and previous discussion). Such a language provides reasoning support not possible in software modelling languages such as UML or ER, which many researchers are tempted to use and/or extend for this purpose.","In his investigation of the correspondences of terminology in the metamodelling and the ontology subdisciplines, Henderson-Sellers (2011b) concludes that there is a correspondence between a domain-specific ontology and the method domain in Fig. 1.10."
"Elesto Protocol: Self-Sovereign Identity System","https://scispace.com/paper/elesto-protocol-self-sovereign-identity-system-1vy8x61c","2022","Proceedings Article","","","10.1109/igetblockchain56591.2022.10087121","","The key to the emerging digital society and economy is digital identity, a fundamental component of digital transformation in representing any real-world entity in digital form. An effective digital identity is essential to secure a successful digital future, especially as the demand for digital services grows.Since the genesis of digital identification, numerous identity management (IdM) systems have been developed and enforced to address the increasing need to manage identities based on the needs of individuals and organizations. This advancement of IdM systems offers an incremental process that leads the user to gain control of identity ownership and personal data while raising identity management concerns such as sovereignty, storage, access control, security, privacy, and safeguarding. Self-sovereign identity (SSI), recently recognized as a promising IdM, can provide sovereignty to the identity owner while addressing these concerns.The Elesto protocol is an emerging open-source, public permissionless blockchain-based implementation that uses SSI for identity management for users, organizations, and other entities. The protocol leverages W3C specifications for decentralized identifiers (DID), verifiable credentials (VC), DIDComm messaging specifications, and SSI agents.The Elesto protocol is an application-specific blockchain implementation using the Cosmos SDK framework, Tendermint Proof-of-Stake (PoS) consensus, the Inter-Blockchain Communication protocol (IBC), and design satisfies all of the fundamental requirements and principles of SSI.This paper presents the design and implementation of the Elesto protocol as an identity infrastructure. Three use cases illustrate how the protocol helps overcome the highlighted problems by decentralizing or extending functionalities in the blockchain infrastructure. ","The Elesto protocol as mentioned in this paper is an open-source, public permissionless blockchain-based implementation that uses self-sovereign identity (SSI) for identity management for users, organizations, and other entities."
"Verification requirement document for credential verification","https://scispace.com/paper/verification-requirement-document-for-credential-52tevmulj7","2021","Patent","","Li Chiahsin
Tully Andrew","","","The present disclosure is directed to a method and related apparatus and computer readable medium for credential verification using verification requirement document (VRD). A VRD credential verification ecosystem may include but is not limited to a VRD administration system, a first credential management system, a second credential management system, a VRD issuing device, a verifier device, a distributed VRD transaction consensus network, and a distributed credential management transaction consensus network with necessary communication among them.","In this article, the authors present a verification requirement document (VRD) credential verification ecosystem, which includes a VRD issuing device, a verifier device, and a distributed VRD transaction consensus network with necessary communication among them."
"Web Application Identity Management Via Blockchain-Powered Decentralized Systems","https://scispace.com/paper/web-application-identity-management-via-blockchain-powered-jcix8c7k2eqs","2025","Repository","","","10.5281/zenodo.15593118","","As online services continue to expand, managing digital identities securely has become a key requirement for web applications. Conventional identity systems, which depend on centralized servers for user verification and data storage, often face serious vulnerabilities such as hacking, data leakage, and lack of transparency. Users are also limited in their control over personal data. Blockchain offers a decentralized alternative, where cryptographic security, consensus algorithms, and tamper-proof data handling allow users to manage their digital identities independently and securely. Core technologies like Self-Sovereign Identity (SSI), Decentralized Identifiers (DIDs), and Verifiable Credentials (VCs) help facilitate secure, portable, and verifiable identity transactions across different platforms. Smart contracts enhance this system by automating permissions and ensuring privacy-preserving operations. Despite its benefits, integrating blockchain into web identity management also brings challenges such as network scalability, energy usage, regulatory compliance, and interoperability between systems. This study investigates the development and implementation of decentralized identity systems within web-based environments. It discusses the improvements blockchain brings in terms of privacy, data ownership, and crossplatform compatibility. The paper also reviews emerging innovations and outlines potential paths for building more secure and user-focused identity frameworks using blockchain technologies. ",""
"Designing Trustless Identity: A Multi-Layered Framework for Decentralized Verification in Web3 Ecosystems","https://scispace.com/paper/designing-trustless-identity-a-multi-layered-framework-for-jdabd7htkltn","2024","Journal Article","International Journal of Advanced Research in Science, Communication and Technology","Venkata Baladari","10.48175/ijarsct-19392","","As digital interactions continue to shift toward decentralized platforms, the limitations of centralized identity systems such as data silos, lack of user control, and reliance on intermediaries have become increasingly apparent. This research introduces a structured, multi-layered framework to support the design and implementation of trustless digital identity systems aligned with the principles of Web3. The proposed model integrates five core components: standardized identity protocols, regulatory alignment, user-centric design, trusted institutional participation, and enterprise integration through middleware. Each layer addresses critical challenges such as legal recognition, interoperability, usability, and system scalability. By combining decentralized technologies with practical governance and user experience strategies, the framework aims to enable secure, verifiable, and portable identities that function across jurisdictions and platforms. This paper offers a foundational approach to advancing digital identity infrastructure in a way that is technically robust and socially inclusive ","This research proposes a multi-layered framework for trustless digital identity systems in Web3 ecosystems, integrating standardized protocols, regulatory alignment, user-centric design, institutional participation, and enterprise integration to enable secure, verifiable, and portable identities across jurisdictions and platforms."
