"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A comparative study of identity assurance: kantara, eidas, and refeds perspectives on loa","https://scispace.com/paper/a-comparative-study-of-identity-assurance-kantara-eidas-and-63inecmbwawd","2024","Journal Article","","Vjollca SHEMSHI
Boro JAKIMOVSKI","10.62792/ut.jnsm.v9.i17-18.p2827","","In the contemporary era marked by the pervasive use of digital devices, safeguarding electronic identity has become indispensable for ensuring secure and dependable interactions within federated systems. This paper undertakes a comparative analysis of identity assurance frameworks, with a specific focus on the perspectives provided by Kantara, eIDAS, and REFEDS systems concerning Levels of Assurance (LoA), which involves examining various aspects of their identity assurance frameworks, standards, and implementations. Although Kantara, eIDAS, and REFEDS share a common goal of increasing identity assurance and trust in federated systems, they differ in their scope, regulatory mandates, LoA frameworks, and approaches to adoption and implementation. Understanding these differences is essential for organizations looking to navigate the complex landscape of identity management and choose the most appropriate frameworks for their specific needs. Through a meticulous review of each framework, this study delves into the foundational principles, methodologies, and implementations underpinning identity assurance within federated systems. By scrutinizing the perspectives of Kantara, eIDAS, and REFEDS, this analysis elucidates the similarities, distinctions, strengths, and limitations of each framework in tackling identity assurance challenges. Furthermore, this study explores the implications for future research and development in federated identity management, providing higher security of the electronic identities of users of federated systems. By fostering a deeper understanding of identity assurance frameworks, this comparative analysis contributes to the advancement of secure and trusted digital interactions in various organizational systems ","This comparative study examines identity assurance frameworks from Kantara, eIDAS, and as discussed by the authorsEDS, highlighting their differences in scope, regulatory mandates, LoA frameworks, and adoption approaches, providing insights for organizations navigating the complex identity management landscape."
"Re-Shaping the EU Digital Identity Framework","https://scispace.com/paper/re-shaping-the-eu-digital-identity-framework-ksf0pe7p","2022","Proceedings Article","Digital Government Research","Silvia Lips
Natalia Vinogradova
Robert Krimmer
Dirk Draheim","10.1145/3543434.3543652","","Electronic authentication and digital signature are the base components of the European Union (EU) Digital Single Market. The area is regulated by the eIDAS (electronic identification and trust services for electronic transactions in the internal market) regulation that is compulsory for all Member States since 2018. Despite the Member States’ efforts, the regulation implementation has not been as successful as expected. Therefore, the European Commission initiated the eIDAS revision process in the second half of 2020. Based on the collected feedback, the Commission proposed in July 2021 the first draft of the renewed eIDAS regulation establishing the European Digital Identity framework. The aim of this research is to analyze the feedback provided by different countries and sectors in the eIDAS review process (156 pages of material) and evaluate their correspondence to the Commission proposal. The research follows the exploratory case study methodology and we use thematic analysis for the evaluation. The outcome of this study shows whether all relevant expectations of the interested parties are covered by the Digital Identity Framework proposal and the research results are a valuable input for the Commission as the debate over the eIDAS regulation draft is ongoing.","In this paper , the authors analyze the feedback provided by different countries and sectors in the eIDAS review process and evaluate their correspondence to the Commission proposal, showing whether all relevant expectations of the interested parties are covered by the Digital Identity Framework proposal."
"Self-sovereign identity and digital wallets","https://scispace.com/paper/self-sovereign-identity-and-digital-wallets-bwhzwrv7g5qm","2025","Journal Article","Electronic Markets","Matthias Babel
Lukas Willburger
Jonathan Lautenschlager
Fabiane Völter
Tobias Guggenberger
Marc-Fabian Körner
Johannes Sedlmeir
Jens Strüker
Nils Urbach","10.1007/s12525-025-00772-0","","Current approaches to managing digital identities struggle to meet the demands of ongoing digital transformation. They either create fragmented identities tied to specific online services, making it difficult for users to manage, or they raise concerns about being locked into corporate identity providers and data protection issues. Additionally, they provide limited support for machine-verifiable identity attributes. This reliance on third parties for managing machine identities can put companies at a market disadvantage. Therefore, there is a pressing need for a unified identity management solution that allows for the portable and interoperable use of verifiable identity data across services. The recently announced European Digital Identity Wallet marks a significant step forward in digital identity management. This initiative aims to provide EU citizens with a unified, secure, and convenient way to access both public and private online services, thereby enhancing the efficiency and security of digital interactions and prioritizing user needs. Self-sovereign identity (SSI) forms the basis for such a wallet-based identity ecosystem that supports electronic market growth. However, as a relatively new concept, SSI still lacks a unified theoretical analysis and a thorough exploration of its value propositions for digital ecosystems and networked businesses.","Current digital identity management approaches are fragmented and raise data protection concerns, necessitating a unified, portable, and interoperable solution like Self-Sovereign Identity (SSI) to enhance digital interactions, security, and user convenience in the European Digital Identity Wallet."
"Anonymous Credentials and Self-Sovereign Identity - An Initial Assessment","https://scispace.com/paper/anonymous-credentials-and-self-sovereign-identity-an-initial-4b3gau1z32","","Journal Article","","Katja Assaf","10.1007/978-3-031-57942-4_32","","Privacy-enhancing authentication allows the use of a service requiring authentication while protecting privacy. Two main research lines try to achieve the trade-off between authentication and privacy: Anonymous Credentials and Self-Sovereign Identity. Anonymous Credentials are a cryptographic protocol closely related to group signatures and identity escrow schemes with several available implementations. Self-Sovereign Identity is a collection of primitives focusing on the users' control over their digital identity with a strong push towards practicability in the form of W3C Verifiable Credentials. Both concepts are rarely compared despite their similar settings and use cases. This work provides an analysis of the current intersection between the two research fields. ","This study assesses the intersection of Anonymous Credentials and Self-Sovereign Identity, two privacy-enhancing authentication methods, highlighting their similarities and differences, and providing an initial analysis of their current state and potential applications in balancing authentication and privacy."
"A Survey on Decentralized Identifiers and Verifiable Credentials","https://scispace.com/paper/a-survey-on-decentralized-identifiers-and-verifiable-3a25dj4phs","2024","Journal Article","arXiv.org","Carlo Mazzocca
Abbas Acar
Selcuk Uluagac
Rebecca Montanari
Paolo Bellavista
Mauro Conti","10.48550/arxiv.2402.02455","https://scispace.compdf/a-survey-on-decentralized-identifiers-and-verifiable-3a25dj4phs.pdf","Digital identity has always been considered the keystone for implementing secure and trustworthy communications among parties. The ever-evolving digital landscape has gone through many technological transformations that have also affected the way entities are digitally identified. During this digital evolution, identity management has shifted from centralized to decentralized approaches. The last era of this journey is represented by the emerging Self-Sovereign Identity (SSI), which gives users full control over their data. SSI leverages decentralized identifiers (DIDs) and verifiable credentials (VCs), which have been recently standardized by the World Wide Web Community (W3C). These technologies have the potential to build more secure and decentralized digital identity systems, remarkably contributing to strengthening the security of communications that typically involve many distributed participants. It is worth noting that the scope of DIDs and VCs extends beyond individuals, encompassing a broad range of entities including cloud, edge, and Internet of Things (IoT) resources. However, due to their novelty, existing literature lacks a comprehensive survey on how DIDs and VCs have been employed in different application domains, which go beyond SSI systems. This paper provides readers with a comprehensive overview of such technologies from different perspectives. Specifically, we first provide the background on DIDs and VCs. Then, we analyze available implementations and offer an in-depth review of how these technologies have been employed across different use-case scenarios. Furthermore, we examine recent regulations and initiatives that have been emerging worldwide. Finally, we present some challenges that hinder their adoption in real-world scenarios and future research directions.","A comprehensive overview of DIDs and VCs from different perspectives is provided and some challenges that hinder their adoption in real-world scenarios and future research directions are presented."
"Decentralized Identity Systems","https://scispace.com/paper/decentralized-identity-systems-wrfchk1vba5q","2024","Journal Article","","Sam Ghosh","10.4324/9781003507352-5","","This chapter covers decentralized identity concepts such as self-sovereign identity, decentralized identifiers, and verifiable credentials. The chapter is divided into 16 parts. The first few parts cover digital identity concepts. Then various decentralized identity concepts such as self-sovereign identity (SSI), decentralized identifiers (DIDs), and verifiable credentials (VCs) are covered. Then various auxiliary concepts such as decentralized identity in Ethereum and decentralized identity projects are discussed. ","This chapter explores decentralized identity concepts, including self-sovereign identity, decentralized identifiers, and verifiable credentials, with a focus on digital identity, SSI, DIDs, VCs, and decentralized identity applications in Ethereum and other projects."
"Programmable Governance for Group-Controlled Decentralized Identifiers","https://scispace.com/paper/programmable-governance-for-group-controlled-decentralized-ss8bc55rrujq","2025","Journal Article","arXiv.org","Carlo Segat
Sandro Rodriguez Garzon
Axel Küpper","10.48550/arxiv.2507.06001","","Self-Sovereign Identity (SSI) is a paradigm for digital identity management that offers unique privacy advantages. A key technology in SSI is Decentralized Identifiers (DIDs) and their associated metadata, DID Documents (DDOs). DDOs contain crucial verification material such as the public keys of the entity identified by the DID (i.e., the DID subject) and are often anchored on a distributed ledger to ensure security and availability. Long-lived DIDs need to support updates (e.g., key rotation). Ideally, only the DID subject should authorize DDO updates. However, in practice, update capabilities may be shared or delegated. While the DID specification acknowledges such scenarios, it does not define how updates should be authorized when multiple entities jointly control a DID (i.e., group control). This article examines the implementation of an on-chain, trustless mechanism enabling DID controllers under group control to program their governance rules. The main research question is the following: Can a technical mechanism be developed to orchestrate on-chain group control of a DDO in a ledger-agnostic and adaptable manner?","This study proposes a trustless, on-chain mechanism for programmable governance of Decentralized Identifiers (DIDs) under group control, enabling DID controllers to program governance rules and authorize updates in a ledger-agnostic and adaptable manner."
"EU-Wallets, Security and Trust for HEI/EDU lifecycle","https://scispace.com/paper/eu-wallets-security-and-trust-for-hei-edu-lifecycle-33uxxpmqif0r","2025","Journal Article","EPiC series in computing","Hermann Strack
Guido Bacharach
Carsten Schmidt
Hans Pongratz
Matthias Gottlieb
Mirko Stanić
Michael Lierath
Arn Waßmann
Björn Kleinert","10.29007/hf5l","https://scispace.compdf/eu-wallets-security-and-trust-for-hei-edu-lifecycle-33uxxpmqif0r.pdf","The EU regulation eIDAS 2.0 requires the implementation of an EU-wallet for every citizen with a PID cross border, QeS signing options and attestations, also for HEI/EDU purposes and applications, with SDG cross border. We consider extension approaches for security, privacy and trust at these process and infrastructure environments. ","The EU regulation eIDAS 2.0 mandates EU-wallet implementation for citizens, including HEI/EDU purposes, with security, privacy, and trust considerations for cross-border processes and infrastructure, requiring extension approaches for secure and trustworthy environments."
"Designing Trustless Identity: A Multi-Layered Framework for Decentralized Verification in Web3 Ecosystems","https://scispace.com/paper/designing-trustless-identity-a-multi-layered-framework-for-jdabd7htkltn","2024","Journal Article","International Journal of Advanced Research in Science, Communication and Technology","Venkata Baladari","10.48175/ijarsct-19392","","As digital interactions continue to shift toward decentralized platforms, the limitations of centralized identity systems such as data silos, lack of user control, and reliance on intermediaries have become increasingly apparent. This research introduces a structured, multi-layered framework to support the design and implementation of trustless digital identity systems aligned with the principles of Web3. The proposed model integrates five core components: standardized identity protocols, regulatory alignment, user-centric design, trusted institutional participation, and enterprise integration through middleware. Each layer addresses critical challenges such as legal recognition, interoperability, usability, and system scalability. By combining decentralized technologies with practical governance and user experience strategies, the framework aims to enable secure, verifiable, and portable identities that function across jurisdictions and platforms. This paper offers a foundational approach to advancing digital identity infrastructure in a way that is technically robust and socially inclusive ","This research proposes a multi-layered framework for trustless digital identity systems in Web3 ecosystems, integrating standardized protocols, regulatory alignment, user-centric design, institutional participation, and enterprise integration to enable secure, verifiable, and portable identities across jurisdictions and platforms."
"A Survey of Self-Sovereign Identity Ecosystem","https://scispace.com/paper/a-survey-of-self-sovereign-identity-ecosystem-ba9kw56nw1rh","2022","Repository","","Soltani Reza
Nguyen Uyen Trang
AN Aijun","10.48550/arxiv.2111.02003","","Self-sovereign identity is the next evolution of identity management models. This survey takes a journey through the origin of identity, defining digital identity and progressive iterations of digital identity models leading up to self-sovereign identity. It then states the relevant research initiatives, platforms, projects, and regulatory frameworks, as well as the building blocks including decentralized identifiers, verifiable credentials, distributed ledger, and various privacy engineering protocols. Finally, the survey provides an overview of the key challenges and research opportunities around self-sovereign identity. ",""
"Introducing Privacy Receipts into DLT and eIDAS","https://scispace.com/paper/introducing-privacy-receipts-into-dlt-and-eidas-uei5352v","2023","Journal Article","Journal of ICT standardisation","Jan Erik Lindquist","10.13052/jicts2245-800x.1121","https://scispace.com/pdf/introducing-privacy-receipts-into-dlt-and-eidas-uei5352v.pdf","The introduction of digital identification (e.g., eIDAS) and wallet standards (e.g., EUDI wallet) require compliance with privacy principles and clear communication of the principles through privacy notice and record of consent in the form of a privacy receipt. Regulation needs standards to help set the bar for reducing the privacy infringement risk. Without a standard-based implementation, solutions will be proprietary and siloed with no concern for interoperability, like privacy labels in Google and Apple app stores. Do existing standards address the gap, or do new ones need to be introduced? This article looks at the standards and regulations in three areas to answer this question: privacy protection standards, blockchain and DLT standards, and digital identification and wallet standards.","In this article , the authors look at the standards and regulations in three areas to answer this question: privacy protection standards, blockchain and DLT standards, and digital identification and wallet standards."
"Decentralised Digital Identity and Verifiable Credential Tracking and Management System","https://scispace.com/paper/decentralised-digital-identity-and-verifiable-credential-4y1zswj3hw","2023","Proceedings Article","","Sthembile Mthethwa
Tanita Singano
Lungisani Ndlovu
R. Khutlang
Daniel Shadung
Bongani Ngebeni","10.1109/icecet58911.2023.10389306","","Digital identity has rapidly gained interest as organisations strive toward digital transformation. However, the lack of adequate digital identity management mechanisms has become a major concern. Consequently, decentralised digital identities are increasingly being used as a form of credentialing. This requires secure, reliable, scalable and privacy-preserving credential issuance and verification mechanisms to prove the legitimacy of the credential. On the other hand, most existing systems provide centralised solutions that primarily rely on third parties. Meanwhile, these systems do not allow end-users to own, control, and share their credentials with relevant parties. This paper proposes a secure and reliable de centralised digital identity, verifiable credential tracking, and management system. The proposed system guarantees the authenticity and integrity of the user credentials and allows users to selectively share a subset of their verifiable credentials with relevant stakeholders through the model known as self-sovereign identity (SSI). SSI facilitates end users to have sole ownership over the ability to control their accounts and personal data. To achieve the objectives of the study, the proposed system adopts the World Wide Web Consortium (W3C), Decentralised Identifiers (DIDs), Verifiable Credentials (VCs), and Distributed Ledger Technologies (DLTs). The system outperforms competitors in terms of both storage and speed and, thus, delivers exceptional efficiency and interoperability.","The proposed system guarantees the authenticity and integrity of the user credentials and allows users to selectively share a subset of their verifiable credentials with relevant stakeholders through the model known as self-sovereign identity (SSI)."
"A Survey of Self-Sovereign Identity Ecosystem","https://scispace.com/paper/a-survey-of-self-sovereign-identity-ecosystem-583y1i30o2","2021","Journal Article","arXiv: Cryptography and Security","Reza Soltani
Uyen Trang Nguyen
Aijun An","10.1155/2021/8873429","https://scispace.com/pdf/a-survey-of-self-sovereign-identity-ecosystem-583y1i30o2.pdf","Self-sovereign identity is the next evolution of identity management models. This survey takes a journey through the origin of identity, defining digital identity and progressive iterations of digital identity models leading up to self-sovereign identity. It then states the relevant research initiatives, platforms, projects, and regulatory frameworks, as well as the building blocks including decentralized identifiers, verifiable credentials, distributed ledger, and various privacy engineering protocols. Finally, the survey provides an overview of the key challenges and research opportunities around self-sovereign identity.","In this paper, the authors take a journey through the origin of identity, defining digital identity and progressive iterations of digital identity models leading up to self-sovereign identity, and state the relevant research initiatives, platforms, projects and regulatory frameworks, as well as the building blocks including decentralized identifiers, verifiable credentials, distributed ledger, and various privacy engineering protocols."
"Evaluation of Trust Service and Software Product Regimes for Zero-Knowledge Proof Development Under Eidas 2.0","https://scispace.com/paper/evaluation-of-trust-service-and-software-product-regimes-for-4ofrm4e8r7","2023","Preprint","","R. Fernández","10.2139/ssrn.4505887","","This paper examines two legal models for Zero-Knowledge Proof protocols in the context of the eIDAS 2.0 Regulation proposal: a trust service or a software product. The ARIES: reliAble euRopean Identity EcoSystem EU project highlighted the need for a legal framework for stakeholders to accept proof of existence of user data with legal certainty, while Hyperledger Indy shows that ZKP solutions are currently commercialized, stressing deficiencies in the eIDAS 2.0 proposal. An overview of ZKP applied to identity, its relationship to the European Digital Identity Wallet, the electronic attestations of attributes, both introduced by the eIDAS 2.0 proposal, and Self-Sovereign Identity systems, leads to the central question of proof of existence of user-held data as a trust service or as a software product. Our findings suggest that the path we take may lead us to the largest system of surveillance and control in electronic environments to date, or to an environment where instead of sharing data we share proof of its existence to achieve true decentralized identity systems in the EU environment. ","Evaluation of trust service and software product regimes for Zero-Knowledge Proof development under Eidas 2.0 explores the legal models for ZKP protocols in the context of eIDAS 2.0 and raises concerns about potential surveillance and control."
"Unlinkable Revocation Lists for Qualified Electronic Attestations: A Blockchain-Based Framework","https://scispace.com/paper/unlinkable-revocation-lists-for-qualified-electronic-1kkg1rc1bz2y","2025","Journal Article","Electronics","Emil Bureacă
Răzvan-Andrei Leancă
Ionuț Ciobanu
Andrei Brînzea
Iulian Aciobăniței","10.3390/electronics14142795","","The use of Verifiable Credentials under the new eIDAS Regulation introduces privacy concerns, particularly during revocation status checks. This paper proposes a privacy-preserving revocation mechanism tailored to the European Digital Identity Wallet and its Architecture and Reference Framework. Our method publishes a daily randomized revocation list as a cascaded Bloom filter, enhancing unlinkability by randomizing revocation indexes derived from ARF guidelines. The implementation extends open-source components developed by the European Committee. This work demonstrates a practical, privacy-centric approach to revocation in digital identity systems, supporting the advancement of privacy-preserving technologies. ","This paper proposes a blockchain-based framework for unlinkable revocation lists, addressing privacy concerns in Verifiable Credentials under the eIDAS Regulation, using a randomized revocation list as a cascaded Bloom filter to enhance unlinkability."
"Is Europe Ready for a Pan-European Identity Management System?","https://scispace.com/paper/is-europe-ready-for-a-pan-european-identity-management-1mo6o59lfl","2012","Journal Article","IEEE Symposium on Security and Privacy","Sergio S #x E
nchez Garc #x Ed
Ana G #x F
mez Oliva
Emilia P #x E
rez-Belleboni","10.1109/MSP.2012.58","","European public administrations must manage citizens' digital identities, particularly considering interoperability among different countries. Owing to the diversity of electronic identity management (eIDM) systems, when users of one such system seek to communicate with governments using a different system, both systems must be linked and understand each other. To achieve this, the European Union is working on an interoperability framework. This article provides an overview of eIDM systems' current state at a pan-European level. It identifies and analyzes issues on which agreement exists, as well as those that aren't yet resolved and are preventing the adoption of a large-scale model.","An overview of eIDM systems' current state at a pan-European level identifies and analyzes issues on which agreement exists, as well as those that aren't yet resolved and are preventing the adoption of a large-scale model."
"A Survey of Self-Sovereign Identity Ecosystem","https://scispace.com/paper/a-survey-of-self-sovereign-identity-ecosystem-gplurnoc7f","2021","Journal Article","Security and Communication Networks","Reza Soltani
Uyen Trang Nguyen
Aijun An","10.1155/2021/8873429","https://scispace.com/pdf/a-survey-of-self-sovereign-identity-ecosystem-gplurnoc7f.pdf","Self-sovereign identity is the next evolution of identity management models. This survey takes a journey through the origin of identity, defining digital identity and progressive iterations of digital identity models leading up to self-sovereign identity. It then states the relevant research initiatives, platforms, projects, and regulatory frameworks, as well as the building blocks including decentralized identifiers, verifiable credentials, distributed ledger, and various privacy engineering protocols. Finally, the survey provides an overview of the key challenges and research opportunities around self-sovereign identity.","In this paper, the authors take a journey through the origin of identity, defining digital identity and progressive iterations of digital identity models leading up to self-sovereign identity, and state the relevant research initiatives, platforms, projects and regulatory frameworks, as well as the building blocks including decentralized identifiers, verifiable credentials, distributed ledger, and various privacy engineering protocols."
"On Enabling Additional Natural Person and Domain-Specific Attributes in the eIDAS Network","https://scispace.com/paper/on-enabling-additional-natural-person-and-domain-specific-2m7g8drs15","2021","Journal Article","IEEE Access","Diana Berbecaru
Antonio Lioy
Cesare Cameroni","10.1109/ACCESS.2021.3115853","https://scispace.com/pdf/on-enabling-additional-natural-person-and-domain-specific-2m7g8drs15.pdf","Within digital virtual space, secure and efficient user authentication and identification are essential to prevent identity theft and unauthorized access to sensitive information and services. The eIDAS network implementing the European Union (EU) Regulation 910/2014 links the electronic identity (eID) systems of EU countries to allow citizens’ access by authenticating with government eIDs. At authentication time, the eIDAS nodes transfer core personal attributes (i.e., name, surname, date of birth, and an identifier) to the service providers (SPs). Since long-term applications require more personal or domain-specific data to provide the service or to perform identity matching, the SPs must obtain such data in an alternative way, with additional costs and risks. Herein, we extend the eIDAS network to retrieve and transfer additional person and domain-specific attributes besides the core ones. This process introduces technical, usability, and privacy issues that we analyze. We exploit a logical AP Connector between the eIDAS node and the entities providing additional attributes. We implemented two AP Connectors, named AP-Proxy and AP-OAuth2, integrated with the Italian pre-production eIDAS node to get additional attributes from the Politecnico di Torino university backend. In an experimental campaign, 30 students have accessed academic services at three foreign universities with recognized Italian eIDs, and transferred additional attributes over the eIDAS network. Despite some usability and privacy concerns encountered, the user experience was positive. We believe our work is helpful in the implementation of the recently adopted European Digital Identity framework, which proposes to extend the person identification data set recognized cross border, and the creation of digital wallets linking different data sets or credentials.","In this paper, a logical AP Connector between the eIDAS node and the entities providing additional attributes is exploited to retrieve and transfer additional person and domain-specific attributes besides the core ones."
"An Interoperable Approach to Multifactor Identity Verification","https://scispace.com/paper/an-interoperable-approach-to-multifactor-identity-3ptfy8gbz6","2009","Journal Article","IEEE Computer","Federica Paci
Rodolfo Ferrini
A. Musci
Kevin Steuer
Elisa Bertino","10.1109/MC.2009.142","","Naming heterogeneity occurs in digital identity management systems when the various parties involved in managing digital identities use different vocabularies to denote identity attribute names. To resolve potential interoperability issues due to naming heterogeneity, the authors propose a new protocol that uses lookup tables, dictionaries, and ontology mapping techniques.","A new protocol is proposed that uses lookup tables, dictionaries, and ontology mapping techniques to resolve potential interoperability issues due to naming heterogeneity in digital identity management systems."
"Identity management systems: Laws of identity for models 7 evaluation","https://scispace.com/paper/identity-management-systems-laws-of-identity-for-models-7-1edcop2dne","2016","Proceedings Article","IEEE International Colloquium on Information Science and Technology","Hasnae L'Amrani
Badr Eddine Berroukech
Younes El Bouzekri El Idrissi
Rachida Ajhoun","10.1109/CIST.2016.7804984","","The digital identity is the representation of an active entity (Person, actor), it's used by most systems to allow access to resources. When users are involved in many domains they should hardly remember a lot of authentication criterions for every access. They exist many identity management systems that aim to solve the issues in relation with digital identity. However, the problem of identification process and Cross-Domain target the digital identity use. In this work, we analyze the existing identity management systems within the laws of identity, which make a roadmap for managing the identities migration cross-domain. A comparative study between identity management systems based on the laws of identity as evaluation criteria of those systems is the main of this work.","This work analyzes the existing identity management systems within the laws of identity, which make a roadmap for managing the identities migration cross-domain."
"Implications juridiques relatives à la gestion de l'identité numérique et perspectives d'innovation en Europe (Draft Version)","https://scispace.com/paper/implications-juridiques-relatives-a-la-gestion-de-l-identite-uatfsmkwzml9","2022","Repository","","","10.5281/zenodo.6242759","","La numérisation de la société et des interactions a créé la nécessité d’identifier les individus à travers des réseaux, d’où les différents modèles ou propositions de gestion de l’identité numérique qui ont émergé. Parmi les modèles les plus utilisés, nous pouvons souligner les systèmes délégués ou fédérés. Cependant, de tels modèles ont posé de différents enjeux en matière de cybersécurité et protection de la vie privée. En ce sens, les Technologies de l’Information et de la Communication (TICs) ont favorisé l’émergence des nouveaux comportements criminels, notamment dans le domaine de la gestion de l’identité numérique, le vol d’identité. D’autre part, les flux continus de données et les possibilités offertes par l’innovation technologique posent des problèmes en termes de contrôle excessif ou de surveillance de l’activité des utilisateurs. L’objectif de cet article est d’offrir une courte description des systèmes de gestion de l’identité numérique, ses implications en matière de prévention du vol d’identité, ainsi que des pratiques de surveillance. Pour ce faire, nous ferons référence au projet de recherche européen OLYMPUS1 pour illustrer l’importance de l’innovation technologique dans ce domaine et ses implications juridiques. Plus spécifiquement, de telles innovations visent à améliorer la prévention des cyberattaques et assurer la conformité au Règlement Européen sur la Protection des Données (ci-après, RGPD) grâce au développement d’une architecture résiliente en utilisant diverses techniques cryptographiques. Cette architecture innovante consiste à virtualiser le fournisseur d’identité qui est proposée dans le projet OLYMPUS, ce qui pourrait être particulièrement avantageux dans le cas de la prévention du vol d’identité et donc la protection des données à caractère personnel. Également, ces innovations ont des implications sur la validité et reconnaissance des identités numériques. Au niveau de l’Union Européenne, le Règlement d’interopérabilité eIDAS fixe les conditions de reconnaissance mutuelle entre les États Membres. Cependant, l’innovation technologique représente un défi plus complexe afin de respecter de telles conditions, mais elle soulève aussi l’urgence d’une révision du règlement eIDAS. À propos de cet article, nous soulignerons les principaux défis détectés au cours du développement du projet OLYMPUS et nous conclurons avec une réflexion, compte tenu du processus de révision du règlement eIDAS, sur la possibilité d’étendre ce règlement comme cadre de gouvernance d’un métasystème d’identité numérique au niveau européen, afin de préserver la souveraineté digitale de l’Union Européenne. ",""
"Identity Management Systems: A Comprehensive Review","https://scispace.com/paper/identity-management-systems-a-comprehensive-review-q8s5teu5ef55","2025","Journal Article","Information","Zhengze Feng
Zoey Ziyi Li
Hui Cui
Monica T. Whitty","10.3390/info16090778","","Blockchain technology has introduced new paradigms for identity management systems (IDMSs), enabling users to regain control over their identity data and reduce reliance on centralized authorities. In recent years, numerous blockchain-based IDMS solutions have emerged across both practical application domains and academic research. However, prior reviews often focus on single application areas, provide limited cross-domain comparison, and insufficiently address security challenges such as interoperability, revocation, and quantum resilience. This paper bridges these gaps by presenting the first comprehensive survey that examines IDMSs from three complementary perspectives: (i) historical evolution from centralized and federated models to blockchain-based decentralized architectures; (ii) a cross-domain taxonomy of blockchain-based IDMSs, encompassing both general-purpose designs and domain-specific implementations; and (iii) a security analysis of threats across the full identity lifecycle. Drawing on a systematic review of 47 studies published between 2019 and 2025 and conducted in accordance with the PRISMA methodology, the paper synthesizes academic research and real-world deployments to identify unresolved technical, economic, and social challenges, and to outline directions for future research. The findings aim to serve as a timely reference for both researchers and practitioners working toward secure, interoperable, and sustainable blockchain-based IDMSs. ","This comprehensive review of blockchain-based identity management systems examines historical evolution, cross-domain taxonomy, and security analysis, synthesizing 47 studies to identify unresolved challenges and outline future research directions for secure, interoperable, and sustainable IDMSs."
"A Study on the Interoperability Technology of Digital Identification Based on WACI Protocol with Multiparty Distributed Signature","https://scispace.com/paper/a-study-on-the-interoperability-technology-of-digital-18e29wxx","2023","Journal Article","Sensors","Pyung Kim
Daeseon Choi
Younho Lee","10.3390/s23084061","https://scispace.com/pdf/a-study-on-the-interoperability-technology-of-digital-18e29wxx.pdf","In digital identity authentication, credentials are typically stored in a digital wallet and authenticated through a single key-based signature and public key verification. However, ensuring compatibility between systems and credentials can be challenging and the existing architecture can create a single point of failure, which can hinder system stability and prevent data interchange. To address this problem, we propose a multiparty distributed signature structure using FROST, a Schnorr signature-based threshold signature algorithm, applied to the WACI protocol framework for credential interaction. This approach eliminates a single point of failure and secures the signer’s anonymity. Additionally, by following standard interoperability protocol procedures, we can ensure interoperability during the exchange of digital wallets and credentials. This paper presents a method that combines a multiparty distributed signature algorithm and an interoperability protocol, and discusses the implementation results.","In this article , a multiparty distributed signature structure using FROST, a Schnorr signature-based threshold signature algorithm, applied to the WACI protocol framework for credential interaction is proposed."
"IDunion - Aufbau eines dezentralen Identitätsökosystems","https://scispace.com/paper/idunion-aufbau-eines-dezentralen-identitatsokosystems-0qjoghxaruxh","2025","Journal Article","","Mora-Martinez, Maria
Fischer, Jörg","10.34657/20012","","Die vorliegende Arbeit ist der Verbundschlussbericht des Projekts ""IDunion"" welches im Rahmen des Schaufenster: Sichere Digitale Identitäten durch das Bundesministerium für Wirtschaft und Klimaschutz vom 01.04.2021-31.12.2024 gefördert wurde. Das Forschungsprojekt IDunion zielte darauf ab, ein dezentrales und selbstbestimmtes Identitätsökosystem für Bürger:innen, Unternehmen und öffentliche Institutionen zu entwickeln. Dabei wurde besonderer Wert auf Datenschutz, Interoperabilität und Nutzerfreundlichkeit gelegt. Anfangs war es Ziel des Projektes, ein dezentrales Identitätsökosytsem auf Basis der Blockchain Technologie zu errichten. Im Rahmen des Projekts wurden in Zusammenarbeit mit der OpenID Foundation neue innovative technische Protokolle entwickelt, darunter OpenID4VCI und OpenID4VP. Diese Protokolle fanden später Eingang in das Architecture and Reference Framework der European Digital Identity Wallet (EUDI-Wallet) und trugen damit maßgeblich zur Standardisierung und Interoperabilität europäischer Identitäten bei. Aufbauend auf diesem Erfolg richtete das Projekt ab 2023 seinen Fokus vollständig auf die Förderung der Interoperabilität und die Weiterentwicklung des EUDI-Wallet-Ökosystems aus. Der Abschlussbericht dokumentiert die erzielten Fortschritte in 13 Arbeitspaketen, darunter die Entwicklung sicherer Identitätsschemata, Governance-Modelle inkl. Gründung einer europäischen Genossenschaft (IDunion SCE) und innovative Anwendungen in Bereichen wie Finanzwirtschaft, E-Health, E-Commerce, Mobilität und der öffentlichen Verwaltung. Zudem wird die Rolle von IDunion bei der Gestaltung europäischer Standards hervorgehoben. Das Projekt leistete einen wichtigen Beitrag zur digitalen Souveränität in Europa, indem es Organisationen und Bürger:innen unabhängige und vertrauenswürdige Alternativen zu zentralisierten Identitätsplattformen bietet. ",""
