"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"A Systematic Review and Layered Framework for Privacy-by-Design in Self-Sovereign Identity Systems","https://scispace.com/paper/http://arxiv.org/abs/2502.02520v2","2025","Preprint","","Montassar Naghmouchi
Maryline Laurent","","https://arxiv.org/pdf/2502.02520v2","- **Relevance Score:** 17/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses systematic review to map SSI components to privacy requirements, providing a design assistance dashboard. Lacks any model‑driven engineering methods or tool implementations, but includes real‑world SSI examples and privacy analysis.","The use of Self-Sovereign Identity (SSI) systems for digital identity management is gaining traction and interest. Countries such as Bhutan have already implemented an SSI infrastructure to manage the identity of their citizens. The EU, thanks to the revised eIDAS regulation, is opening the door for SSI vendors to develop SSI systems for the planned EU digital identity wallet. These developments, which fall within the sovereign domain, raise questions about individual privacy. The design of SSI systems is complex, often characterized by a large number of components and architectural choices because the current SSI communities differ on how to create identifiers, how to build and present credentials, and even how to design a user wallet. SSI stacks developed by different organizations provide different privacy features for different privacy needs. This paper performs a systematic mapping and review of SSI components and technologies into a novel four-layer privacy framework to address the design complexity of SSI systems. Based on this review, we provide an accompanying Design Assistance Dashboard (DAD). The DAD shows the interdependencies between SSI components in different layers, and maps these components to different privacy requirements and considerations, even providing a simple privacy class for each component."
"Self-Sovereign Identity as a Service: Architecture in Practice","https://scispace.com/paper/http://arxiv.org/abs/2205.08314v2","2022","Preprint","","Yepeng Ding
Hiroyuki Sato","10.1109/COMPSAC54236.2022.00244","https://arxiv.org/pdf/2205.08314v2","- **Relevance Score:** 17/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides a detailed SSI architecture and a working SSIaaS platform, but lacks any model‑driven engineering methods or formal DSL/metamodel work. Includes a prototype and limited real‑world evaluation, with modest privacy discussion and basic standards alignment.","Self-sovereign identity (SSI) has gained a large amount of interest. It enables physical entities to retain ownership and control of their digital identities, which naturally forms a conceptual decentralized architecture. With the support of the distributed ledger technology (DLT), it is possible to implement this conceptual decentralized architecture in practice and further bring technical advantages such as privacy protection, security enhancement, high availability. However, developing such a relatively new identity model has high costs and risks with uncertainty. To facilitate the use of the DLT-based SSI in practice, we formulate Self-Sovereign Identity as a Service (SSIaaS), a concept that enables a system, especially a system cluster, to readily adopt SSI as its identity model for identification, authentication, and authorization. We propose a practical architecture by elaborating the service concept, SSI, and DLT to implement SSIaaS platforms and SSI services. Besides, we present an architecture for constructing and customizing SSI services with a set of architectural patterns and provide corresponding evaluations. Furthermore, we demonstrate the feasibility of our proposed architecture in practice with Selfid, an SSIaaS platform based on our proposed architecture."
"Design-Pattern-as-a-Service for Blockchain-based Self-Sovereign Identity","https://scispace.com/paper/http://arxiv.org/abs/2005.01346v2","2020","Preprint","","Yue Liu
Qinghua Lu
Hye-Young Paik
Xiwei Xu
Shiping Chen
Liming Zhu","10.1109/MS.2020.2992783","https://arxiv.org/pdf/2005.01346v2","- **Relevance Score:** 17/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides detailed SSI lifecycle patterns and a prototype service, but lacks MDE methods, formal semantics, and deep security or interoperability analysis.","Self-sovereign identity (SSI) is considered to be a ""killer application"" of blockchain. However, there is a lack of systematic architecture designs for blockchain-based SSI systems to support methodical development. An aspect of such gap is demonstrated in current solutions, which are considered coarse grained and may increase data security risks. In this paper, we first identify the lifecycles of three major SSI objects (i.e., key, identifier, and credential) and present fine-grained design patterns critical for application development. These patterns are associated with particular state transitions, providing a systematic view of system interactions and serving as a guidance for effective use of these patterns. Further, we present an SSI platform architecture, which advocates the notion of Design-Pattern-as-a-Service. Each design pattern serves as an API by wrapping the respective pattern code to ease application development and improve scalability and security. We implement a prototype and evaluate it on feasibility and scalability."
"Analyzing the threats to blockchain-based self-sovereign identities by conducting a literature survey","https://scispace.com/paper/analyzing-the-threats-to-blockchain-based-self-sovereign-4lmt8z48lh","2023","Journal Article","Applied Sciences","Daniela Pöhn
Michael Grabatin
Wolfgang Hommel","10.3390/app14010139","","- **Relevance Score:** 17/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides an in‑depth SSI threat survey and wallet security analysis, but lacks any model‑driven engineering, DSLs, tools, formal semantics, performance data, or standards interoperability discussion.","Self-sovereign identity (SSI) is a digital identity management model managed in a decentralized manner. It allows identity owners to manage and store their digital identities in a software wallet, for example, on a smartphone, without relying on centralized providers. This approach tries to enhance the security and privacy of digital identities and, thereby, their owners. With the new eIDAS regulation, elements of SSI, such as the wallet, are being pushed onto the market. However, since the model is relatively new, the security threats are still not fully known. This is shown by a brief security analysis of selected existing SSI wallets. In order to get a picture of the known threats, we systematically analyze and categorize related work in the field of SSI and elements applied by SSI. We then evaluate their application to current SSI systems and identify future work. "
"Leveraging Self-Sovereign Identity in Decentralized Data Aggregation","https://scispace.com/paper/http://arxiv.org/abs/2303.11641v1","2023","Preprint","","Yepeng Ding
Hiroyuki Sato
Maro G. Machizawa","10.1109/SDS57574.2022.10062918","https://arxiv.org/pdf/2303.11641v1","- **Relevance Score:** 17/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses SSI to secure decentralized data aggregation; provides a neuroscience case study, but offers no MDE methods, formal semantics, or performance benchmarks.","Data aggregation has been widely implemented as an infrastructure of data-driven systems. However, a centralized data aggregation model requires a set of strong trust assumptions to ensure security and privacy. In recent years, decentralized data aggregation has become realizable based on distributed ledger technology. Nevertheless, the lack of appropriate centralized mechanisms like identity management mechanisms carries risks such as impersonation and unauthorized access. In this paper, we propose a novel decentralized data aggregation framework by leveraging self-sovereign identity, an emerging identity model, to lift the trust assumptions in centralized models and eliminate identity-related risks. Our framework formulates the aggregation protocol regarding data persistence and acquisition aspects, considering security, efficiency, flexibility, and compatibility. Furthermore, we demonstrate the applicability of our framework via a use case study where we concretize and apply our framework in a decentralized neuroscience data aggregation scenario."
"Safe Transfer Method of Verifiable Credentials Based on Self-Sovereign Identity","https://scispace.com/paper/safe-transfer-method-of-verifiable-credentials-based-on-self-11aw36z4","2022","Journal Article","The Journal of Korean Institute of Communications and Information Sciences","Seungjoo Lim
Ki-Hyung Kim","10.7840/kics.2022.47.4.656","","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Discusses SSI and VC transfer security in depth; lacks any model‑driven engineering, DSLs, or metamodels. Provides limited security analysis and touches on standards interoperability, but no MDE, tooling, or performance data.","디지털 신원 모델에서 자기주권성(Self-Sovereignty) 보장의 중요성이 점차 중요해지면서 자기주권신원(Self-Sovereign Identity)이 급부상하고 있다. 자기주권신원을 실현하고자 W3C(World Wide Web Consortium)가 표준화중인 검증 가능한 자격증명(Verifiable Credentials, VC)이 대표적이다. 그러나 검증 가능한 자격증명의 표준은 인증(Authentication)에 대해서만 명시하고 있을 뿐, 인가(Authorization)에 대해서는 명시하고 있지 않다. 검증 가능한 자격증명에 기반한 인가 프레임워크의 적절한 구현에 대한 필요성만 명시되어 있을 뿐, 보안 요구사항이나 자세한 구조에 대한 명세가 부재하기 때문에 자기주권성이 침해될 우려가 있다. 특히 검증 가능한 자격증명의 표준에서 타인에게 자격증명을 전송하는 경우에 대한 명세가 부족해 이 경우의 자기주권성이 보장되기 어렵다. 따라서 본 논문에서는 자기주권성을 지키면서 타인에게 안전하게 자격증명을 전송하는 기법을 제안한다. "
"Disposable Yet Official Identities (DYOI) for Privacy-Preserving System Design - The case of COVID-19 digital document verification and credential-based access control in ad hoc outdoor and indoor settings (and beyond)","https://scispace.com/paper/disposable-yet-official-identities-dyoi-for-privacy-bhexvxzot9lh","2020","Repository","","Georgakopoulos Panagiotis","10.5281/zenodo.4016977","","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses SSI and Verifiable Credentials to design disposable identities for COVID verification; lacks MDE methods, but includes a prototype system and a real‑world COVID use case.","&lt;p&gt;In this paper we report on the design of a service system to endow next-generation COVID-19 mobile applications with the capacity: a) to instantly manage and verify a wide range of possible COVID-19 digital documents (circulation attestations, work or travel permits based on approved COVID-19 tests, vaccination certificates, etc.) and, b) to provide credential-based access control, especially in cases where the Verifier is not a web entity but a human agent with a smartphone, or an IoT device -- mainly in ad hoc outdoor and indoor settings. The system has been designed as a response to the specific needs of a health emergency situation, but it may have a broader application in different cased and areas of control (such as airport and train stations checking points and board controls), where the verification process must exclude the possibility of a physical interaction between the controller and the subject of control, by maintaining a &ldquo;safe distance&rdquo; between them and while preserving a certain privacy for the subject of control. Our approach levers the potential of Disposable Identities, Self-Sovereign Identities technologies and Verifiable Credentials (VCs) to enable digital document verification and credential-based access control in ad hoc outdoor and indoor settings (and beyond). Towards this, we specifically introduce the concept of &ldquo;Derivative&rdquo; (i.e., transcoded/contextual) Verifiable Credentials. A Derivative VC is a derived bond contract guaranteeing the validity and ownership over the underlying contracts (VCs) whose: a) usability is restricted in a very specific context (that of the &ldquo;local&rdquo; and time-limited interaction between a Subject and a Service Provider) and, b) linking table points only to a specific &ldquo;Pairwise DID&rdquo;.&lt;/p&gt; "
"A Survey on Blockchain Based Secured Banking Using Self Sovereign Identity (SSI) and Verifiable Credentials (VC)","https://scispace.com/paper/a-survey-on-blockchain-based-secured-banking-using-self-gnau7y7s4e6a","2025","Journal Article","International Journal For Science Technology And Engineering","Anuradha Badage","10.22214/ijraset.2025.74471","https://scispace.compdf/a-survey-on-blockchain-based-secured-banking-using-self-gnau7y7s4e6a.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on SSI/VC for banking via blockchain, but lacks any model‑driven engineering methods, tools, formal analysis, or performance evaluation.","Traditional digital banking is hampered by inefficient, repetitive and costly identity verification processes like Know Your Customer (KYC), which create significant friction for customers and operational burdens for financial institutions. This paper introduces a novel framework that integrates Self-Sovereign Identity (SSI) and Verifiable Credentials (VCs) with a permissioned blockchain ecosystem to address these challenges. The proposed user-centric model enhances security, streamlines regulatory compliance, reduces fraud, and empowers users with direct control over their digital identities. By leveraging the immutability of blockchain for trust and the portability of VCs for data exchange, this framework fundamentally re-architects the trust relationship between customers and banks, paving the way for a more efficient, secure, and inclusive financial future. "
"Certifying Provenance of Scientific Datasets with Self-sovereign Identity and Verifiable Credentials","https://scispace.com/paper/certifying-provenance-of-scientific-datasets-with-self-4skcly266c","2020","Journal Article","arXiv: Cryptography and Security","Iain Barclay
Swapna Krishnakumar Radha
Alun Preece
Ian Taylor
Jarek Nabrzyski","","https://arxiv.org/pdf/2004.02796","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses SSI and verifiable credentials to certify dataset provenance, but provides no model‑driven engineering methods, tools, or formal analyses linking MDE to SSI/VC.","In order to increase the value of scientific datasets and improve research outcomes, it is important that only trustworthy data is used. This paper introduces mechanisms by which scientists and the organisations they represent can certify the authenticity of characteristics and provenance of published datasets so that secondary users can inspect and gain confidence in the qualities of data sources. By drawing on data models and protocols emerging to provide self-sovereign ownership of identity and personal data to individuals, we conclude that providing self-sovereignty to digital assets offers a promising approach for institutions to certify qualities of their datasets in a cryptographically secure manner, and enables secondary data users to efficiently perform verification of the authenticity of such certifications. By building upon emerging standards for decentralized identification and cryptographically verifiable credentials, we envisage an infrastructure of interoperable tools being developed to foster improvements in the quality of infor- mation provided in support of shared data assets."
"Decentralized Digital Identity Using Blockchain in the Web4 Era","https://scispace.com/paper/decentralized-digital-identity-using-blockchain-in-the-web4-fr2ku52uipwy","2025","Repository","","Shubham Goswami","10.5281/zenodo.15764295","","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Discusses SSI, DIDs, VCs, and blockchain frameworks in depth; lacks any model‑driven engineering methods, tools, formal semantics, performance data, or interoperability analysis.","As more of our lives shift online, managing digital identity in a safe and user-centric way has become a pressing challenge. This paper explores how blockchain technology can offer a transparent, secure, and decentralized approach to identity management in the emerging Web4 ecosystem. It proposes a framework using Decentralized Identifiers (DIDs), Verifiable Credentials (VCs), Modular Identity Capsules (MICs), and Smart Contracts to enable self-sovereign identity. The study reviews existing systems like Microsoft ION, Sovrin, and Veramo, discusses practical applications in sectors like healthcare, education, and governance, and outlines future research directions for privacy-preserving digital identity systems. "
"A Survey of Self-Sovereign Identity Ecosystem","https://scispace.com/paper/http://arxiv.org/abs/2111.02003v1","2021","Preprint","","Reza Soltani
Uyen Trang Nguyen
Aijun An","10.1155/2021/8873429","https://arxiv.org/pdf/2111.02003v1","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides a comprehensive overview of SSI and VC concepts, standards, and challenges, but lacks any model‑driven engineering methods, tools, or empirical evaluations. Briefly mentions standards interoperability.","Self-sovereign identity is the next evolution of identity management models. This survey takes a journey through the origin of identity, defining digital identity and progressive iterations of digital identity models leading up to self-sovereign identity. It then states the relevant research initiatives, platforms, projects, and regulatory frameworks, as well as the building blocks including decentralized identifiers, verifiable credentials, distributed ledger, and various privacy engineering protocols. Finally, the survey provides an overview of the key challenges and research opportunities around self-sovereign identity."
"Towards a Modelling Framework for Self-Sovereign Identity Systems","https://scispace.com/paper/http://arxiv.org/abs/2009.04327v2","2020","Preprint","","Iain Barclay
Maria Freytsis
Sherri Bucher
Swapna Radha
Alun Preece
Ian Taylor","","https://arxiv.org/pdf/2009.04327v2","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses iStar 2.0 to model SSI concepts and presents a birth registration case study, linking actor-based modeling to self‑sovereign identity, but lacks DSL/metamodel details, tool implementation, formal semantics, security analysis, performance data, or standards interoperability discussion.","Self-sovereign Identity promises to give users control of their own data, and has the potential to foster advancements in terms of personal data privacy. Self-sovereign concepts can also be applied to other entities, such as datasets and devices. Systems adopting this paradigm will be decentralised, with messages passing between multiple actors, both human and representing other entities, in order to issue and request credentials necessary to meet individual and collective goals. Such systems are complex, and build upon social and technical interactions and behaviours. Modelling self-sovereign identity systems seeks to provide stakeholders and software architects with tools to enable them to communicate effectively, and lead to effective and well-regarded system designs and implementations. This paper draws upon research from Actor-based Modelling to guide a way forward in modelling self-sovereign systems, and reports early success in utilising the iStar 2.0 framework to provide a representation of a birth registration case study."
"Sok: A taxonomy for distributed-ledger-based identity management","https://scispace.com/paper/sok-a-taxonomy-for-distributed-ledger-based-identity-1j1qjublprg8","2025","Journal Article","","Awid Vaziry
Sandro Rodriguez Garzon
Patrick Herbke
Carlo Segat
Axel Küpper","10.1109/cvc65719.2025.00015","https://arxiv.org/pdf/2505.05100","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides a detailed taxonomy of distributed‑ledger identity management, covering SSI concepts, but lacks any model‑driven engineering methods, tools, or evaluations.",""
"Design Patterns for Blockchain-based Self-Sovereign Identity","https://scispace.com/paper/http://arxiv.org/abs/2005.12112v3","2020","Preprint","","Yue Liu
Qinghua Lu
Hye-Young Paik
Xiwei Xu","","https://arxiv.org/pdf/2005.12112v3","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides 12 design patterns for blockchain‑based SSI, detailing key, DID, and credential management. No model‑driven engineering, tooling, or empirical evaluation presented.","Self-sovereign identity is a new identity management paradigm that allows entities to really have the ownership of their identity data and control their use without involving any intermediary. Blockchain is an enabling technology for building self-sovereign identity systems by providing a neutral and trustable storage and computing infrastructure and can be viewed as a component of the systems. Both blockchain and self-sovereign identity are emerging technologies which could present a steep learning curve for architects. We collect and propose 12 design patterns for blockchain-based self-sovereign identity systems to help the architects understand and easily apply the concepts in system design. Based on the lifecycles of three main objects involved in self-sovereign identity, we categorise the patterns into three groups: key management patterns, decentralised identifier management patterns, and credential design patterns. The proposed patterns provide a systematic and holistic guide for architects to design the architecture of blockchain-based self-sovereign identity systems."
"Rethinking Self-Sovereign Identity Principles: An Actor-Oriented Categorization of Requirements","https://scispace.com/paper/http://arxiv.org/abs/2603.23177v1","2026","Preprint","","Daria Schumm
Burkhard Stiller","","https://arxiv.org/pdf/2603.23177v1","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses SSI principles to map requirements to actors; lacks MDE methods, tools, or detailed VC modeling. Briefly mentions security/privacy and standards alignment without deep analysis.","Centralized identity management systems continuously experience security and privacy challenges, motivating the exploration of Decentralized Identity (DI) and Self-Sovereign Identity (SSI) as user-focused alternatives. Although prior research has consolidated SSI principles and derived quality requirements for DI/SSI systems, it is significantly limited in integrating the user viewpoint. This work addresses this gap by embedding a user perspective into the requirements engineering process for DI/SSI systems. Building on existing SSI principles, composite requirements were decomposed into 24 simple quality or non-functional requirements (NFR). The resulting NFR are systematically mapped to the key actors, namely data owner, issuer, verifier, and system, based on varying degrees of responsibility and ownership. A dependency model is introduced to formalize relationships between actors. Inspired by trust modeling concepts, the model explicitly describes how actors interact and rely on each other for requirements fulfillment. By integrating user-centered requirements, responsibility allocation, ownership specification, and dependency modeling, this work provides the first structured model for DI/SSI system architectures."
"Decentralized Identity and Verifiable Credentials - Trends and Advancement","https://scispace.com/paper/decentralized-identity-and-verifiable-credentials-trends-and-6nwluo5mybpd","2024","Journal Article","","Anastasios Liveretos
Milena Lazarova","10.1109/telecom63374.2024.10812293","","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides a comprehensive overview of SSI and verifiable credentials, covering issuance and verification, but lacks any model‑driven engineering methods, tools, formal analysis, or performance data; only high‑level interoperability remarks are present.","This paper explores the transformative potential of decentralized identity and verifiable credentials for digital identity management. It also emphasizes the need for digital identities, as a trusted abstraction model, to connect entities and manage their relationships. The decentralized identity is a trusted connector between data and services, enabling users to control their data and complete transactions. Verifiable credentials allow data issuers to issue cryptographically signed information to data holders, who can present it to data verifiers for independent validation. This model ensures better compliance with privacy regulations and improves security. This paper highlights the importance of neutrality, controllability, and interoperability in the ecosystem, with identity wallets playing a crucial role in managing identifiers and verifiable credentials."
"Towards an identity management solution on Arweave","https://scispace.com/paper/towards-an-identity-management-solution-on-arweave-4r8rm6291bvv","2024","Journal Article","","Andreea Elena Dragnoiu
Ruxandra F. Olimid","10.48550/arxiv.2412.13865","https://arxiv.org/pdf/2412.13865","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on SSI/VC with Arweave, privacy tech, and GDPR compliance; lacks any model‑driven engineering, formal semantics, or performance evaluation, but includes a prototype and privacy discussion.","Traditional identity management systems, often centralized, face challenges around privacy, data security, and user control, leaving users vulnerable to data breaches and misuse. This paper explores the potential of using the Arweave network to develop an identity management solution. By harnessing Arweave's permanent storage, our solution offers the users a Self-Sovereign Identity (SSI) framework, that uses Decentralized Identifiers (DIDs) and Verifiable Credentials (VCs) to allow individuals and other entities to create, own, and manage their digital identities. Further, the solution integrates privacy-preserving technologies, including zero-knowledge proofs and the BBS(+) signature scheme, enabling selective disclosure. This approach ultimately enhances user privacy and supports compliance with European Union legislation and regulatory standards like the General Data Protection Regulation (GDPR) by design. "
"Towards a Universal Digital Identity- A Blockchain-Based Framework for Borderless Verification","https://scispace.com/paper/towards-a-universal-digital-identity-a-blockchain-based-iu0wazhg8be4","2025","Repository","","","10.5281/zenodo.17001989","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on a blockchain‑based universal digital identity, lacking SSI/VC concepts, MDE methods, tools, case studies, formal semantics, security analysis, performance data, or standards interoperability.","Identity is the cornerstone of trust in modern society, yet current systems remain fragmented, document-based, and restricted by national boundaries. Physical passports, national identity cards, and paper records continue to define global mobility and access to services, despite being vulnerable to fraud, inefficiency, and exclusion. This paper argues for the establishment of a universal digital identity (UDI) hosted on a decentralised blockchain network. Under this model, each individual undergoes a one-time biometric enrolment capturing face, fingerprint, and voice data secured through cryptographic hashing and immutably stored on a blockchain ledger. A unique digital identity number (UDIN) is then generated, enabling retrieval of identity records worldwide by authorised institutions. Verification may occur in two ways: by presenting the UDIN or by frictionless biometric authentication, such as smiling at a camera or placing a finger on a scanner, instantly confirming identity against the blockchain. This system eliminates the need for physical documents, reduces fraud, lowers compliance costs, and enhances global mobility and inclusion. The paper sets out the vision, necessity, operational framework, and implications of a blockchain-based UDI, arguing that such a transformation is both inevitable and essential for the future of the digital economy. "
"Systematic Review of Identity-Centric Security in Cloud-Native CI/CD Pipelines","https://scispace.com/paper/XC9ezgJopREJ","","","","SM Saleh
NH Madhavji
J Steinbacher","","https://dl.acm.org/doi/pdf/10.1145/3785520.3785525","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Reviews SSI concepts in CI/CD context, mentions wallets and decentralised identity, but lacks MDE methods, prototypes, formal semantics, or performance data; touches on security/privacy and standards interoperability.",""
"Towards Product Lining Model-Driven Development Code Generators","https://scispace.com/paper/http://arxiv.org/abs/1509.02291v1","2015","Preprint","","Alexander Roth
Bernhard Rumpe","","https://arxiv.org/pdf/1509.02291v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses variability‑aware module concepts for code generator product lines; lacks any SSI/VC content, formal semantics, security analysis, performance data, or interoperability discussion.","A code generator systematically transforms compact models to detailed code. Today, code generation is regarded as an integral part of model-driven development (MDD). Despite its relevance, the development of code generators is an inherently complex task and common methodologies and architectures are lacking. Additionally, reuse and extension of existing code generators only exist on individual parts. A systematic development and reuse based on a code generator product line is still in its infancy. Thus, the aim of this paper is to identify the mechanism necessary for a code generator product line by (a) analyzing the common product line development approach and (b) mapping those to a code generator specific infrastructure. As a first step towards realizing a code generator product line infrastructure, we present a component-based implementation approach based on ideas of variability-aware module systems and point out further research challenges."
"Industrial Requirements for Supporting AI-Enhanced Model-Driven Engineering","https://scispace.com/paper/http://arxiv.org/abs/2208.13421v1","2022","Preprint","","Johan Bergelin
Per Erik Strandberg","","https://arxiv.org/pdf/2208.13421v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on AI‑augmented MDE for cyber‑physical systems, not SSI/VC. Mentions MDE concepts generally, but lacks detailed techniques, models, or tools linking to SSI.","There is an increasing interest in research on the combination of AI techniques and methods with MDE. However, there is a gap between AI and MDE practices, as well as between researchers and practitioners. This paper tackles this gap by reporting on industrial requirements in this field. In the AIDOaRt research project, practitioners and researchers collaborate on AI-augmented automation supporting modeling, coding, testing, monitoring, and continuous development in cyber-physical systems. The project specifically lies at the intersection of industry and academia collaboration with several industrial use cases. Through a process of elicitation and refinement, 78 high-level requirements were defined, and generalized into 30 generic requirements by the AIDOaRt partners. The main contribution of this paper is the set of generic requirements from the project for enhancing the development of cyber-physical systems with artificial intelligence, DevOps, and model-driven engineering, identifying the hot spots of industry needs in the interactions of MDE and AI. Future work will refine, implement and evaluate solutions toward these requirements in industry contexts."
"Role and Identity Work of Software Engineering Professionals in the Generative AI Era","https://scispace.com/paper/http://arxiv.org/abs/2602.18190v1","2026","Preprint","","Jorge Melegati","10.1145/3794860.3794913","https://arxiv.org/pdf/2602.18190v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** The paper examines software engineers' identity work in the generative AI era; it does not address SSI, verifiable credentials, model‑driven engineering, or related technical artifacts.","The adoption of Generative AI (GenAI) suggests major changes for software engineering, including technical aspects but also human aspects of the professionals involved. One of these aspects is how individuals perceive themselves regarding their work, i.e., their work identity, and the processes they perform to form, adapt and reject these identities, i.e., identity work. Existent studies provide evidence of such identity work of software professionals triggered by the adoption of GenAI, however they do not consider differences among diverse roles, such as developers and testers. In this paper, we argue the need for considering the role as a factor defining the identity work of software professionals. To support our claim, we review some studies regarding different roles and also recent studies on how to adopt GenAI in software engineering. Then, we propose a research agenda to better understand how the role influences identity work of software professionals triggered by the adoption of GenAI, and, based on that, to propose new artifacts to support this adoption. We also discuss the potential implications for practice of the results to be obtained."
"Framework for Visualizing Model-Driven Software Evolution and its Application","https://scispace.com/paper/http://arxiv.org/abs/1002.1188v1","2010","Preprint","","Akepogu Anand Rao
Karanam Madhavi","","https://arxiv.org/pdf/1002.1188v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses MDE visualization framework for software evolution; no SSI/VC content, no direct MDE‑SSI link, and lacks tool, case study, formal or security analysis.","Software Visualization encompasses the development and evaluation of methods for graphically representing different aspects of methods of software, including its structure, execution and evolution. Creating visualizations helps the user to better understand complex phenomena. It is also found by the software engineering community that visualization is essential and important. In order to visualize the evolution of the models in Model-Driven Software Evolution, authors have proposed a framework which consists of 7 key areas (views) and 22 key features for the assessment of Model Driven Software Evolution process and addresses a number of stakeholder concerns. The framework is derived by the application of the Goal Question Metric Paradigm. This paper aims to describe an application of the framework by considering different visualization tools/CASE tools which are used to visualize the models in different views and to capture the information of models during their evolution. Comparison of such tools is also possible by using the framework."
"A Framework for Evaluating Model-Driven Self-adaptive Software Systems","https://scispace.com/paper/http://arxiv.org/abs/1901.04020v1","2019","Preprint","","Basel Magableh","","https://arxiv.org/pdf/1901.04020v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses model‑driven concepts for self‑adaptive systems, but lacks any SSI/VC content, specific MDE artifacts, tools, case studies, formal semantics, security analysis, performance data, or standards interoperability.","In the last few years, Model Driven Development (MDD), Component-based Software Development (CBSD), and context-oriented software have become interesting alternatives for the design and construction of self-adaptive software systems. In general, the ultimate goal of these technologies is to be able to reduce development costs and effort, while improving the modularity, flexibility, adaptability, and reliability of software systems. An analysis of these technologies shows them all to include the principle of the separation of concerns, and their further integration is a key factor to obtaining high-quality and self-adaptable software systems. Each technology identifies different concerns and deals with them separately in order to specify the design of the self-adaptive applications, and, at the same time, support software with adaptability and context-awareness. This research studies the development methodologies that employ the principles of model-driven development in building self-adaptive software systems. To this aim, this article proposes an evaluation framework for analysing and evaluating the features of model-driven approaches and their ability to support software with self-adaptability and dependability in highly dynamic contextual environment. Such evaluation framework can facilitate the software developers on selecting a development methodology that suits their software requirements and reduces the development effort of building self-adaptive software systems. This study highlights the major drawbacks of the propped model-driven approaches in the related works, and emphasise on considering the volatile aspects of self-adaptive software in the analysis, design and implementation phases of the development methodologies. In addition, we argue that the development methodologies should leave the selection of modelling languages and modelling tools to the software developers."
"Beyond Identity: A Generalizable Approach for Deepfake Audio Detection","https://scispace.com/paper/http://arxiv.org/abs/2505.06766v1","2025","Preprint","","Yasaman Ahmadiadli
Xiao-Ping Zhang
Naimul Khan","","https://arxiv.org/pdf/2505.06766v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** The paper addresses deepfake audio detection and identity leakage, without discussing SSI, verifiable credentials, model‑driven engineering, or related tooling and evaluations.","Deepfake audio presents a growing threat to digital security, due to its potential for social engineering, fraud, and identity misuse. However, existing detection models suffer from poor generalization across datasets, due to implicit identity leakage, where models inadvertently learn speaker-specific features instead of manipulation artifacts. To the best of our knowledge, this is the first study to explicitly analyze and address identity leakage in the audio deepfake detection domain. This work proposes an identity-independent audio deepfake detection framework that mitigates identity leakage by encouraging the model to focus on forgery-specific artifacts instead of overfitting to speaker traits. Our approach leverages Artifact Detection Modules (ADMs) to isolate synthetic artifacts in both time and frequency domains, enhancing cross-dataset generalization. We introduce novel dynamic artifact generation techniques, including frequency domain swaps, time domain manipulations, and background noise augmentation, to enforce learning of dataset-invariant features. Extensive experiments conducted on ASVspoof2019, ADD 2022, FoR, and In-The-Wild datasets demonstrate that the proposed ADM-enhanced models achieve F1 scores of 0.230 (ADD 2022), 0.604 (FoR), and 0.813 (In-The-Wild), consistently outperforming the baseline. Dynamic Frequency Swap proves to be the most effective strategy across diverse conditions. These findings emphasize the value of artifact-based learning in mitigating implicit identity leakage for more generalizable audio deepfake detection."
