"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Towards Mainstream Multi-level Meta-modeling","https://scispace.com/paper/towards-mainstream-multi-level-meta-modeling-3e6lg2elfd","2019","Proceedings Article","International Conference on Model-Driven Engineering and Software Development","Gergely Mezei
Ferenc A. Somogyi
Zoltan Theisz
Dániel Urbán
Sándor Bácsi","10.5220/0007580404830490","","In recent years, a wide range of tools and methodologies have been introduced in the field of multi-level meta-modeling. One of the newest approaches is the Dynamic Multi-Layer Algebra (DMLA). DMLA incorporates a fully self-modeled textual operation language (DMLAScript) over its tuple-based model entity representation. This textual language provides effective and complex features when editing models. On the other hand, the language supports the precise injective mapping of the multi-layers. However, such complexity comes at a price. Using DMLAScript can be difficult in practice for users who are only familiar with the classical, object-oriented way of thinking, and are not confident with the multi-level approach. In this paper, we introduce the concepts of a new language above DMLAScript, which supports the more effective manipulation of concrete domain models by taking advantage of the particular process of multi-level modeling within DMLA. Although the approach is technically bound to DMLA, the concepts discussed in the paper are of general use.","The concepts of a new language above DMLAScript, which supports the more effective manipulation of concrete domain models by taking advantage of the particular process of multi-level modeling within DMLA, are introduced."
"More Precise Estimation of Lower-Level Interaction Effects in Multilevel Models.","https://scispace.com/paper/more-precise-estimation-of-lower-level-interaction-effects-53fksomzca","2018","Journal Article","Multivariate Behavioral Research","Tom Loeys
Haeike Josephy
Marieke Dewitte","10.1080/00273171.2018.1444975","https://scispace.com/pdf/more-precise-estimation-of-lower-level-interaction-effects-53fksomzca.pdf","In hierarchical data, the effect of a lower-level predictor on a lower-level outcome may often be confounded by an (un)measured upper-level factor. When such confounding is left unaddressed, the effect of the lower-level predictor is estimated with bias. Separating this effect into a within- and between-component removes such bias in a linear random intercept model under a specific set of assumptions for the confounder. When the effect of the lower-level predictor is additionally moderated by another lower-level predictor, an interaction between both lower-level predictors is included into the model. To address unmeasured upper-level confounding, this interaction term ought to be decomposed into a within- and between-component as well. This can be achieved by first multiplying both predictors and centering that product term next, or vice versa. We show that while both approaches, on average, yield the same estimates of the interaction effect in linear models, the former decomposition is much more precise and robust against misspecification of the effects of cross-level and upper-level terms, compared to the latter.","While both approaches, on average, yield the same estimates of the interaction effect in linear models, the former decomposition is much more precise and robust against misspecification of the effects of cross-level and upper-level terms, compared to the latter."
"Some Simple Multi-Level Models","https://scispace.com/paper/some-simple-multi-level-models-2xfmfspi2b","1978","Book Chapter","","J. P. Schellhorn","10.1007/978-3-642-93104-8_218","","A real n-space V, a subgroup G of 0(n) acting on V, and real functions defined on V are the ingredients for constructing multi-level models. The goal of these models, based on directions and orientations rather than on levels or configurations, are different: (1) Conserving these G-directions; (2) modifying some directions; (3) using G-monotone real functions; (4) adding or eliminating directions; (5) letting two sets of directions interact etc.","A real n-space V, a subgroup G of 0(n) acting on V, and real functions defined on V are the ingredients for constructing multi-level models based on directions and orientations."
"A Bayesian Approach for Estimating Multilevel Latent Contextual Models","https://scispace.com/paper/a-bayesian-approach-for-estimating-multilevel-latent-2ihxglks36gt","2016","Journal Article","","Zitzmann, Steffen
Lüdtke Oliver
Robitzsch Alexander
Marsh, Herbert, W.","10.6084/m9.figshare.3581523","","In many applications of multilevel modeling, group-level (L2) variables for assessing group-level effects are generated by aggregating variables from a lower level (L1). However, the observed group mean might not be a reliable measure of the unobserved true group mean. In this article, we propose a Bayesian approach for estimating a multilevel latent contextual model that corrects for measurement error and sampling error (i.e., sampling only a small number of L1 units from a L2 unit) when estimating group-level effects of aggregated L1 variables. Two simulation studies were conducted to compare the Bayesian approach with the maximum likelihood approach implemented in M<i>plus</i>. The Bayesian approach showed fewer estimation problems (e.g., inadmissible solutions) and more accurate estimates of the group-level effect than the maximum likelihood approach under problematic conditions (i.e., small number of groups, predictor variable with a small intraclass correlation). An application from educational psychology is used to illustrate the different estimation approaches. ",""
"A Bayesian Approach for Estimating Multilevel Latent Contextual Models","https://scispace.com/paper/a-bayesian-approach-for-estimating-multilevel-latent-8ngbpd2axh7e","2016","Journal Article","","Zitzmann, Steffen
Lüdtke Oliver
Robitzsch Alexander
Marsh, Herbert, W.","10.6084/m9.figshare.3581523.v1","","In many applications of multilevel modeling, group-level (L2) variables for assessing group-level effects are generated by aggregating variables from a lower level (L1). However, the observed group mean might not be a reliable measure of the unobserved true group mean. In this article, we propose a Bayesian approach for estimating a multilevel latent contextual model that corrects for measurement error and sampling error (i.e., sampling only a small number of L1 units from a L2 unit) when estimating group-level effects of aggregated L1 variables. Two simulation studies were conducted to compare the Bayesian approach with the maximum likelihood approach implemented in M<i>plus</i>. The Bayesian approach showed fewer estimation problems (e.g., inadmissible solutions) and more accurate estimates of the group-level effect than the maximum likelihood approach under problematic conditions (i.e., small number of groups, predictor variable with a small intraclass correlation). An application from educational psychology is used to illustrate the different estimation approaches. ",""
"A survey of multiscale modeling: Foundations, historical milestones, current status, and future prospects","https://scispace.com/paper/a-survey-of-multiscale-modeling-foundations-historical-2uyodk6l0o","2021","Journal Article","Aiche Journal","Ravi Radhakrishnan","10.1002/AIC.17026","https://aiche.onlinelibrary.wiley.com/doi/epdf/10.1002/aic.17026","Research problems in the domains of physical, engineering, biological sciences often span multiple time and length scales, owing to the complexity of information transfer underlying mechanisms. Multiscale modeling (MSM) and high-performance computing (HPC) have emerged as indispensable tools for tackling such complex problems. We review the foundations, historical developments, and current paradigms in MSM. A paradigm shift in MSM implementations is being fueled by the rapid advances and emerging paradigms in HPC at the dawn of exascale computing. Moreover, amidst the explosion of data science, engineering, and medicine, machine learning (ML) integrated with MSM is poised to enhance the capabilities of standard MSM approaches significantly, particularly in the face of increasing problem complexity. The potential to blend MSM, HPC, and ML presents opportunities for unbound innovation and promises to represent the future of MSM and explainable ML that will likely define the fields in the 21st century.","The potential to blend MSM, HPC, and ML presents opportunities for unbound innovation and promises to represent the future of MSM and explainable ML that will likely define the fields in the 21st century."
"Multilevel Modeling in the ‘Wide Format’ Approach with Discrete Data: A Solution for Small Cluster Sizes","https://scispace.com/paper/multilevel-modeling-in-the-wide-format-approach-with-1kmtsyo5ki","2020","Dataset","","Mariska Barendse
Yves Rosseel","10.6084/m9.figshare.11505561","","In multilevel data, units at level 1 are nested in clusters at level 2, which in turn may be nested in even larger clusters at level 3, and so on. For continuous data, several authors have shown how to model multilevel data in a ‘wide’ or ‘multivariate’ format approach. We provide a general framework to analyze random intercept multilevel SEM in the ‘wide format’ (WF) and extend this approach for discrete data. In a simulation study, we vary response scale (binary, four response options), covariate presence (no, between-level, within-level), design (balanced, unbalanced), model misspecification (present, not present), and the number of clusters (small, large) to determine accuracy and efficiency of the estimated model parameters. With a small number of observations in a cluster, results indicate that the WF approach is a preferable approach to estimate multilevel data with discrete response options. ","Multilevel modeling in the wide format approach is a preferred method for analyzing multilevel data with discrete response options when there are few observations per cluster."
"Multilevel Metamodels: A Novel Approach to Enhance Efficiency and Generalizability in Monte Carlo Simulation Studies","https://scispace.com/paper/multilevel-metamodels-a-novel-approach-to-enhance-efficiency-1k1ia4lhzp","2024","Preprint","","Joshua C. Gilbert","10.48550/arxiv.2401.07294","","Metamodels, or the regression analysis of Monte Carlo simulation (MCS) results, provide a powerful tool to summarize MCS findings. However, an as of yet unexplored approach is the use of multilevel metamodels (MLMM) that better account for the dependent data structure of MCS results that arises from fitting multiple models to the same simulated data set. In this study, we articulate the theoretical rationale for the MLMM and illustrate how it can dramatically improve efficiency over the traditional regression approach, better account for complex MCS designs, and provide new insights into the generalizability of MCS findings. ","Multilevel metamodels enhance efficiency and generalizability in Monte Carlo simulation studies by accounting for the dependent data structure of MCS results."
"Analysing Networks of Networks.","https://scispace.com/paper/analysing-networks-of-networks-35wjlbecqf","2020","Posted Content","arXiv: Social and Information Networks","Johan Koskinen
Pete R. Jones
Darkhan Medeuov
Artem Antonyuk
Kseniia Puzyreva
Nikita Basov","","https://arxiv.org/pdf/2008.03692.pdf","We consider data with multiple observations or reports on a network in the case when these networks themselves are connected through some form of network ties. We could take the example of a cognitive social structure where there is another type of tie connecting the actors that provide the reports; or the study of interpersonal spillover effects from one cultural domain to another facilitated by the social ties. Another example is when the individual semantic structures are represented as semantic networks of a group of actors and connected through these actors' social ties to constitute knowledge of a social group. How to jointly represent the two types of networks is not trivial as the layers and not the nodes of the layers of the reported networks are coupled through a network on the reports. We propose to transform the different multiple networks using line graphs, where actors are affiliated with ties represented as nodes, and represent the totality of the different types of ties as a multilevel network. This affords studying the associations between the social network and the reports as well as the alignment of the reports to a criterion graph. We illustrate how the procedure can be applied to studying the social construction of knowledge in local flood management groups. Here we use multilevel exponential random graph models but the representation also lends itself to stochastic actor-oriented models, multilevel blockmodels, and any model capable of handling multilevel networks.","This work proposes to transform the different multiple networks using line graphs, where actors are affiliated with ties represented as nodes, and represent the totality of the different types of ties as a multilevel network, and illustrates how the procedure can be applied to studying the social construction of knowledge in local flood management groups."
"A Story of Levels","https://scispace.com/paper/a-story-of-levels-vcpqq6e177x3","","","","Thomas Kühne","10.26686/wgtn.13224752","","© 2018 CEUR-WS. All rights reserved. Despite being one of the fundamental concepts of multi-level modeling - to the extent of occurring in the name of the discipline - the concept of “level” has no universally agreed upon meaning among multi-level modeling researchers. There is no consensus on what the nature of a level is nor on how levels should be used to organize modeling elements. In this paper, I aim to initiate a discussion on what the options for defining levels in multi-level modeling are and how they could be systematically characterized.","This paper explores the concept of ""level"" in multi-level modeling, highlighting the lack of a universally agreed upon meaning among researchers, and proposes a discussion on defining and characterizing levels to organize modeling elements systematically."
"Multiscale modeling: foundations, historical milestones, current status, and future prospects","https://scispace.com/paper/multiscale-modeling-foundations-historical-milestones-2z7kusqgjl","2020","Posted Content","","Ravi Radhakrishnan","10.22541/AU.159171171.18048855","https://scispace.com/pdf/multiscale-modeling-foundations-historical-milestones-2z7kusqgjl.pdf","Research problems in the domains of physical, engineering, biological sciences, often span multiple time and length scales, owing to the complexity of information transfer underlying mechanisms. Multiscale modeling (MSM) and high-performance computing (HPC) have emerged as indispensable tools for tackling such complex problems. We review the foundations, historical developments, and current paradigms in MSM. A paradigm shift in MSM implementations is being fueled by the rapid advances and emerging paradigms in HPC at the dawn of exascale computing. Moreover, amidst the explosion of data science, engineering, and medicine, machine learning (ML) integrated with MSM is poised to enhance the capabilities of standard MSM approaches significantly, particularly in the face of increasing problem complexity. The potential to blend MSM, HPC, and ML presents opportunities for unbound innovation and promises to represent the future of MSM and explainable ML that will likely define the fields in the 21st century.","The potential to blend MSM, HPC, and ML presents opportunities for unbound innovation and promises to represent the future of MSM and explainable ML that will likely define the fields in the 21st century."
"Aktuelle Probleme der Modellierung von Mehrebenen-Daten","https://scispace.com/paper/aktuelle-probleme-der-modellierung-von-mehrebenen-daten-1my2x2ktrx","2014","Journal Article","Kölner Zeitschrift für Soziologie und Sozialpsychologie","Manuela Pötschke","10.1007/S11577-014-0263-8","","Mehrebenenanalysen finden fur zahlreiche Forschungsfragen in unterschiedlichen Wissenschaftsgebieten Anwendung. Sie erlauben die adaquate statistische Abbildung von Modellvorstellungen, die durch die Einbettung individueller Zusammenhange in Kontexte gepragt sind. Im Beitrag geht es um einen Uberblick uber aktuelle Diskussionen im Zusammenhang mit der Modellierung und Interpretation von Mehrebenenanalysen. Sie beziehen sich sowohl auf Fragen der Datenerhebung (Fallzahlen und Datenstruktur) als auch auf Fragen der Schatzung (Auswahl der Schatzverfahren, Guteinterpretation, Zentrierung).","Mehrebenenanalysen finden fur zahlreiche Forschungsfragen in unterschiedlichen Wissenschaftsgebieten Anwendung as mentioned in this paper."
"The social relations model for family data: A multilevel approach","https://scispace.com/paper/the-social-relations-model-for-family-data-a-multilevel-2t1quhe0jt","1999","Journal Article","Personal Relationships","Tom A. B. Snijders
David A. Kenny","10.1111/J.1475-6811.1999.TB00204.X","","Multilevel models are proposed to study relational or dyadic data from multiple persons in families or other groups. The variable under study is assumed to refer to a dyadic relation between individuals in the groups. The proposed models are elaborations of the Social Relations Model. The different roles of father, mother, and child are emphasized in these models. Multilevel models provide researchers with a method to estimate the variances and correlations of the Social Relations Model and to incorporate the effects of covariates and test specialized models, even with missing observations.","This paper proposed multilevel models to study relational or dyadic data from multiple persons in families or other groups, where the variable under study is assumed to refer to a dyadic relation between individuals in the groups."
"A generic model for connecting models in a multilevel modelling framework","https://scispace.com/paper/a-generic-model-for-connecting-models-in-a-multilevel-3l3pq0g4n4","2016","","","Jan Pettersen Nytun","","","In science and elsewhere models are weaved together forming complex knowledge structures. This article presents a generic way of connecting models with model borders both vertically and horizontally in a multilevel modelling framework. One model can be connected vertically to several models allowing a model element to be an instance of several metaclasses and different views can then be managed in an integrated way. Models at the same level can also be connected by defining the correspondence between model elements. The idea behind the approach is to break model architectures down to elementary building blocks so that all parts that might be of interest become explicit and accessible.","A generic way of connecting models with model borders both vertically and horizontally in a multilevel modelling framework is presented to break model architectures down to elementary building blocks so that all parts that might be of interest become explicit and accessible."
"Have Multilevel Models Been Structural Equation Models All Along","https://scispace.com/paper/have-multilevel-models-been-structural-equation-models-all-f7w68zjhay","2003","Journal Article","Multivariate Behavioral Research","Patrick J. Curran","10.1207/S15327906MBR3804_5","","A core assumption of the standard multiple regression model is independence of residuals, the violation of which results in biased standard errors and test statistics. The structural equation model (SEM) generalizes the regression model in several key ways, but the SEM also assumes independence of residuals. The multilevel model (MLM) was developed to extend the regression model to dependent data structures. Attempts have been made to extend the SEM in similar ways, but several complications currently limit the general application of these techniques in practice. Interestingly, it is well known that under a broad set of conditions SEM and MLM longitudinal ""growth curve"" models are analytically and empirically identical. This is intriguing given the clear violation of independence in growth modeling that does not detrimentally affect the standard SEM. Better understanding the source and potential implications of this isomorphism is my focus here. I begin by exploring why SEM and MLM are analytically equivalent methods in the presence of nesting due to repeated observations over time. I then capitalize on this equivalency to allow for the extension of SEMs to a general class of nested data structures. I conclude with a description of potential opportunities for multilevel SEMs and directions for future developments.","Why SEM and MLM are analytically equivalent methods in the presence of nesting due to repeated observations over time is explored, and how this equivalency can be capitalize on to allow for the extension of SEMs to a general class of nested data structures."
"Doubly Latent Multilevel Procedures for Organizational Assessment and Prediction","https://scispace.com/paper/doubly-latent-multilevel-procedures-for-organizational-dww94er7g2","2021","Journal Article","Journal of Business and Psychology","Alexandre J. S. Morin
Ann-Renée Blais
Ann-Renée Blais
Léandre Alexis Chénard-Poirier","10.1007/S10869-021-09736-5","","Organizational research has a rich tradition of multilevel investigations anchored in a long-standing recognition that conclusions obtained at the individual level of analysis cannot be expected to generalize at other levels. Doubly latent multilevel methods, which provide the way to combine multilevel analyses and structural equation models into a single analytic framework, enrich this tradition. Yet, some critical technical considerations have yet to be systematically integrated in applied research. This article aims to introduce organizational researchers to the estimation of doubly latent multilevel models while taking into account: (a) The need to systematically assess the multilevel measurement structure of the constructs included in the study; (b) the various types of measurement errors that can be controlled for (rather than simply estimated) as part of these models; (c) the importance of relying on a clear understanding of contextual versus climate constructs given their role in centering decisions. These issues are illustrated by an investigation of the multilevel relations between psychological empowerment, psychological health, and turnover intentions among a large sample (N = 5875 employees nested within 49 work units) of Canadian Defence employees.","In this paper, the authors introduce organizational researchers to the estimation of doubly latent multilevel models while taking into account: (a) the need to systematically assess the multi-level measurement structure of the constructs included in the study; (b) the various types of measurement errors that can be controlled for (rather than simply estimated) as part of these models; and (c) the importance of relying on a clear understanding of contextual versus climate constructs given their role in centering decisions."
"Multilevel and latent variable modeling with composite links and exploded likelihoods","https://scispace.com/paper/multilevel-and-latent-variable-modeling-with-composite-links-3y1gwbpiul","2007","Journal Article","Psychometrika","Sophia Rabe-Hesketh
Anders Skrondal","10.1007/S11336-006-1453-8","https://scispace.com/pdf/multilevel-and-latent-variable-modeling-with-composite-links-3y1gwbpiul.pdf","Composite links and exploded likelihoods are powerful yet simple tools for specifying a wide range of latent variable models. Applications considered include survival or duration models, models for rankings, small area estimation with census information, models for ordinal responses, item response models with guessing, randomized response models, unfolding models, latent class models with random effects, multilevel latent class models, models with log-normal latent variables, and zero-inflated Poisson models with random effects. Some of the ideas are illustrated by estimating an unfolding model for attitudes to female work participation.","Composite links and exploded likelihoods are powerful yet simple tools for specifying a wide range of latent variable models for survival or duration models, and some of the ideas are illustrated by estimating an unfolding model for attitudes to female work participation."
"Network Capital in a Multilevel World: Getting Support from Personal Communities","https://scispace.com/paper/network-capital-in-a-multilevel-world-getting-support-from-1bo82em6vq","2017","Book Chapter","","Barry Wellman
Kenneth A. Frank","10.4324/9781315129457-10","https://scispace.com/pdf/network-capital-in-a-multilevel-world-getting-support-from-1bo82em6vq.pdf","For society, network capital conveys resources, confirms identity, influences behavior, and reinforces integrative links between individuals, households, and groups. Multilevel analysis is just starting to be used in sociology to integrate ""nested data"" into a single statistical model, such as occurs with residents in neighborhoods, children in schools, nation-states in world systems, individuals and ties in personal networks. Multilevel analysis shows that network characteristics do not affect the relationship of tie strength to support. In the loosely coupled world of contemporary personal communities, strong ties function somewhat independently of the networks in which they are embedded. This multilevel approach has two advantages. First, it provides estimates of the effects of variables at the individual, tie, and network levels while controlling for effects at the other levels. Second, it captures elusive interactive effects of network capital by examining how the composition and structure of networks affect individual and tie supportiveness.","In this article, a multilevel analysis is used to integrate nested data into a single statistical model, such as occurs with residents in neighborhoods, children in schools, nation-states in world systems, individuals and ties in personal networks."
"Modelos estadísticos para el tratamiento de la jerarquía y de la simultaneidad","https://scispace.com/paper/modelos-estadisticos-para-el-tratamiento-de-la-jerarquia-y-47phnb56r1","2017","Journal Article","","Rocío Hernández Sanjaime","10.21134/DOCTUMH.V2I2.1276","","Las limitaciones de los modelos estadisticos clasicos para reproducir de forma realista la complejidad de problemas en los que los datos estan estructurados jerarquicamente o existe endogeneidad causada por la simultaneidad entre variables hace necesario el uso nuevas herramientas metodologicas. Como medio para solucionar estas dificultades, se dispone en la actualidad de los modelos multinivel y de los modelos de ecuaciones simultaneas, que permiten el tratamiento estadistico de la jerarquia y de la simultaneidad, respectivamente. Sin embargo, modelizar problemas en los que aparecen datos estructurados jerarquicamente y simultaneidad entre variables al mismo tiempo es todavia una asignatura pendiente. Este trabajo pretende proporcionar una vision general de estos modelos estadisticos y mostrar la aportacion y  ventajas que supone su uso, asi como un resumen de los principales metodos de comparacion y seleccion del mejor modelo en estos casos. Por ultimo, se incluye una sintesis de futuras lineas de investigacion surgidas en este campo.","In this paper, the authors present a vision general of estos modelos estadisticos and mostar la aportación y ventajas that supone their uso, asi como un resumen of los principales metodos de comparacion and seleccion del mejor modelo."
"Biomolekulare Simulationen mit mehreren Auflösungsniveaus: ein Überblick über methodische Aspekte","https://scispace.com/paper/biomolekulare-simulationen-mit-mehreren-auflosungsniveaus-525zs8i5g2","2013","Journal Article","Angewandte Chemie","Katharina Meier
Alexandra Choutko
Jozica Dolenc
Andreas P. Eichenberger
Sereina Riniker
Wilfred F. van Gunsteren","10.1002/ANGE.201205408","","Theoretische und computergestutzte Modellierungen, die der Erklarung experimenteller Beobachtungen im Hinblick auf ein bestimmtes chemisches Phanomen oder einen bestimmten chemischen Prozess dienen, erfordern eine Reihe von Annahmen. Diese Annahmen betreffen die essentiellen Freiheitsgrade, die Art der Wechselwirkungen und die Erzeugung eines Boltzmann-Ensembles oder einer Konfigurationstrajektorie. Abhangig von den Freiheitsgraden, die fur den interessierenden Prozess unabdingbar sind, wie z. B. elektronische, nukleare oder atomare, molekulare oder supramolekulare, mussen quantenmechanische oder klassisch-mechanische Bewegungsgleichungen angewendet werden. In Simulationen mit unterschiedlichen Auflosungsniveaus werden verschiedene Ebenen wie elektronische, atomare, supraatomare oder supramolekulare Ebenen in einem einzigen Modell vereint. Dies erlaubt eine Steigerung der Recheneffizienz, wobei eine ausreichende Genauigkeit im Hinblick auf die bestimmten Freiheitsgrade erhalten bleibt. Im Folgenden wird ein Uberblick uber die grundlegenden Herausforderungen und Annahmen in Bezug auf Modellierungen mit unterschiedlichen Auflosungsniveaus gegeben. Zur Veranschaulichung werden die unterschiedlichen katalytischen Eigenschaften zweier Enzyme, die sich in ihrer Struktur ahneln, jedoch unterschiedliche Substrate binden, im Hinblick auf diese Substrate unter Verwendung von Simulationen mit elektronischen, atomaren und supramolekularen Auflosungsniveaus untersucht.","Theoretische and computer-gestutzte Modellierungen, die der Erklarung experimenteller Beobachtungen im Hinblick auf ein bestimmtes chemisches Phanomen oder einen bestimmten chemischen Prozess dienen, erfordern eine Reihe von Annahmen as discussed by the authors."
"Understanding Dyad, Person, and Contextual Effects in Dyadic Analysis","https://scispace.com/paper/understanding-dyad-person-and-contextual-effects-in-dyadic-1fu53fib","2023","Journal Article","Structural Equation Modeling","Robert E. Wickham","10.1080/10705511.2022.2159410","https://osf.io/35p6r/download","Several interesting variations on the Common Fate Model (CFM) for dyadic analysis have emerged over the past decade. For instance, the multilevel-CFM is characterized by directional paths between Person level observed X and Y variables in addition to the Dyad level direct path between the corresponding latent variables. Although this model appears to provide a decomposition of the Y on X regression into Dyad and Person level components, close examination reveals that this specification yields a Dyad level coefficient that captures the contextual effect, or the discrepancy in the between- and within-cluster coefficients. The present work elucidates key features of the multilevel-CFM that produce the contextual effect parametrization, and introduces an alternative specification, the between-within-CFM that yields a decomposition of the Y on X regression consistent with the general multilevel SEM literature. These variations on the CFM are illustrated using empirical examples, supported by syntax for commonly used SEM software. ","In this article , the authors introduce a between-within-CFM that yields a decomposition of the Y-on-X regression consistent with the general multilevel SEM literature."
"Understanding Dyad, Person, and Contextual Effects in Dyadic Analysis","https://scispace.com/paper/understanding-dyad-person-and-contextual-effects-in-dyadic-2bihf1ac","2023","Posted Content","","Wei Luan","10.31219/osf.io/35p6r","https://osf.io/35p6r/download","Several interesting variations on the Common Fate Model (CFM) for dyadic analysis have emerged over the past decade. For instance, the multilevel-CFM is characterized by directional paths between Person level observed X and Y variables in addition to the Dyad level direct path between the corresponding latent variables. Although this model appears to provide a decomposition of the Y on X regression into Dyad and Person level components, close examination reveals that this specification yields a Dyad level coefficient that captures the contextual effect, or the discrepancy in the between- and within-cluster coefficients. The present work elucidates key features of the multilevel-CFM that produce the contextual effect parametrization, and introduces an alternative specification, the between-within-CFM that yields a decomposition of the Y on X regression consistent with the general multilevel SEM literature. These variations on the CFM are illustrated using empirical examples, supported by syntax for commonly used SEM software. ","In this article , the authors introduce a between-within-CFM that yields a decomposition of the Y-on-X regression consistent with the general multilevel SEM literature."
