"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A formalized, taxonomy-driven approach to cross-layer application adaptation","https://scispace.com/paper/a-formalized-taxonomy-driven-approach-to-cross-layer-3nulrfoxml","2012","Journal Article","Formal Methods","Razvan Popescu
Athanasios Staikopoulos
Antonio Brogi
Peng Liu
Siobhán Clarke","10.1145/2168260.2168267","https://scispace.com/pdf/a-formalized-taxonomy-driven-approach-to-cross-layer-3nulrfoxml.pdf","Advances in pervasive technology have made it possible to consider large-scale application types that potentially span heterogeneous organizations, technologies, and device types. This class of application will have a multilayer architecture, where each layer is likely to use languages and technologies appropriate to its own concerns. An example application is a geographically large-scale crisis management system. Typically, such applications are required to dynamically adapt their behavior based on current circumstances, with adaptations potentially affecting all layers of the application. The complexities involved in dynamically adapting multilayer applications will significantly benefit from formal approaches to its specification.This article presents a new methodology for flexible, multilayer application adaptation, with layer-specific adaptation solution templates bound to application mismatches that are organized into hierarchical taxonomies. Templates can be linked either through direct invocations or through adaptation events, supporting flexible cross-layer adaptation. The methodology illustrates the use of different formalisms for different elements of its specification. In particular, we combine semiformal metamodeling techniques for the system model specification with formal Petri nets, which are used to capture template matchmaking using reachability analysis. This work demonstrates how existing formalisms can be used for the specification of a generic adaptation model for pervasive applications.","This work demonstrates how existing formalisms can be used for the specification of a generic adaptation model for pervasive applications, with layer-specific adaptation solution templates bound to application mismatches that are organized into hierarchical taxonomies."
"Specifying and enforcing constraints in dynamic access control policies","https://scispace.com/paper/specifying-and-enforcing-constraints-in-dynamic-access-ugeq1a4oms","2014","Proceedings Article","Conference on Privacy, Security and Trust","Nada Essaouini
Frédéric Cuppens
Nora Cuppens-Boulahia
Anas Abou El Kalam","10.1109/PST.2014.6890951","","Constraints in access control models are used to organize access privileges in order to avoid fraudulent situations. Ensuring that the constraints are satisfied during the evolution of the system is an important issue. Thus, there is a need to have a formal reasoning language in order to express the constraints policy and to prove that the constraints are always satisfied. In this work, we propose a formal language based on the deontic logic of actions and situation calculus. The proposed language is easy to use to specify various constraints mentioned in the literature. In addition, we formally specify the condition to prove that the system specification is secure with respect to the access control requirements.","This work proposes a formal language based on the deontic logic of actions and situation calculus that is easy to use to specify various constraints mentioned in the literature and formally specifies the condition to prove that the system specification is secure with respect to the access control requirements."
"Privacy-aware authentication and authorization in trust management","https://scispace.com/paper/privacy-aware-authentication-and-authorization-in-trust-2bhkqysovw","2008","","","Roberto Tamassia
Danfeng Yao","","https://scispace.com/pdf/privacy-aware-authentication-and-authorization-in-trust-2bhkqysovw.pdf","Conventional access decisions in stand-alone systems are usually made based on the identity of the entity requesting a resource. By comparison, in open systems such as the Internet, computing grids, and mobile and ad hoc networks, this approach becomes less effective. The main reason is that there is no central authority that has global knowledge of all users and makes access decisions. Instead, the resource owner and the requester typically belong to different security domains administrated by different authorities and are unknown to each other. Trust management refers to access control frameworks that facilitate assured information sharing in open systems. In this thesis, we study authentication and authorization problems in various trust management scenarios, focusing on the requirements of security, efficiency, scalability, and privacy protection. We develop trust management models and cryptographic protocols that satisfy the above requirements without the need of a central authority. Specifically, we present solutions for administrator-free role-based dynamic collaborations, compact and anonymous authorization chains, on-line identity protection, and privacy-preserving recommendation system.","This thesis develops trust management models and cryptographic protocols that satisfy the above requirements without the need of a central authority and presents solutions for administrator-free role-based dynamic collaborations, compact and anonymous authorization chains, on-line identity protection, and privacy-preserving recommendation system."
"Constraint Modularization Within Multi-level Meta-modeling","https://scispace.com/paper/constraint-modularization-within-multi-level-meta-modeling-58p2jr4t4r","2017","Book Chapter","International Conference on Information and Software Technologies","Zoltan Theisz
Dániel Urbán
Gergely Mezei","10.1007/978-3-319-67642-5_24","","Traditional meta-modeling strictly differentiates between internal and external constraints attached to the meta-models While for example cardinality and annotations are usually considered existential parts of the meta-modeling techniques, OCL expressions are treated as an independent layer of constraint mechanism The result is a patchwork because the external constraint notation will not become part of the meta-model, its semantics is only referentially integrated, and thus meta-levels are to be harmonized In comparison, multi-level meta-modeling may enable a uniform self-contained interpretation of the constraint semantics by encapsulating the constraint modeling constructs into the fabric of the multi-level meta-modeling framework In this paper, we describe such a modular constraint modeling technique that has been formalized in Dynamic Multi-Layer Algebra (DMLA), an algebraic multi-level meta-modeling method The paper first describes our constraint modeling approach and then elaborates on the concept of cardinality and its trivial generalization to regular expression patterns As motivated by one of the interface modeling languages of network management, the approach is also demonstrated on a simple YANG language construct","This paper describes a modular constraint modeling technique that has been formalized in Dynamic Multi-Layer Algebra (DMLA), an algebraic multi-level meta-modeling method, and elaborates on the concept of cardinality and its trivial generalization to regular expression patterns."
"Design-Pattern-as-a-Service for Blockchain-based Self-Sovereign Identity","https://scispace.com/paper/design-pattern-as-a-service-for-blockchain-based-self-yaox661783vg","2022","Repository","","Liu Yue
Lu, Qinghua
Paik, Hye-young
Xu Xiwei
Chen Shi-ping
Zhu, Liming","10.48550/arxiv.2005.01346","","Self-sovereign identity (SSI) is considered to be a ""killer application"" of blockchain. However, there is a lack of systematic architecture designs for blockchain-based SSI systems to support methodical development. An aspect of such gap is demonstrated in current solutions, which are considered coarse grained and may increase data security risks. In this paper, we first identify the lifecycles of three major SSI objects (i.e., key, identifier, and credential) and present fine-grained design patterns critical for application development. These patterns are associated with particular state transitions, providing a systematic view of system interactions and serving as a guidance for effective use of these patterns. Further, we present an SSI platform architecture, which advocates the notion of Design-Pattern-as-a-Service. Each design pattern serves as an API by wrapping the respective pattern code to ease application development and improve scalability and security. We implement a prototype and evaluate it on feasibility and scalability. ",""
"Integrating Trust Profiles, Trust Negotiation, and Attribute Based Access Control","https://scispace.com/paper/integrating-trust-profiles-trust-negotiation-and-attribute-25lu77oya1","2017","Proceedings Article","Mobile Cloud Computing & Services","Eugene Sanzi
Steven A. Demurjian
Jack Billings","10.1109/MOBILECLOUD.2017.30","","Access to sensitive information is traditionally achieved through an authentication and authorization process via a username/password combination to validate a user's identity that is stored within the system being accessed. This method creates delays before sensitive information can be obtained in the circumstance that the user's identity is previously unknown, due to necessary human intervention during the pre-registration process. To expedite the retrieval of sensitive information in time-critical situations, we propose a new model of trust negotiation that defines a new trust profile that contains a collection of credentials describing the user's access history. The new model of trust negotiation utilizes role-based and attribute-based access control as part of the new trust profile to model the sensitivity of information that is being requested, where access is governed by role and credentials captured in attributes. As a result of our work, an authorization system based on trust negotiation can examine the user's history in detail, decide whether to authorize the user, and add its own record of user access to the user's trust profile that can be utilized in future attempts at access at other locations.","An authorization system based on trust negotiation can examine the user's history in detail, decide whether to authorize the user, and add its own record of user access to the user’s trust profile that can be utilized in future attempts at access at other locations."
"Cross -domain identity trust m anagement for grid computing","https://scispace.com/paper/cross-domain-identity-trust-m-anagement-for-grid-computing-2ys4cwr5ur","2014","Journal Article","","Amr Farouk
Mohamed M. Fouad
Ahmed A. Abdelhafez","10.5121/IJSPTM.2014.3202","https://scispace.com/pdf/cross-domain-identity-trust-m-anagement-for-grid-computing-2ys4cwr5ur.pdf","The grid computing coordinates resource sharingbetween different administrative domains in large scale, dynamic, and heterogeneous environment. Efficient and secure certificateless public key cryptography (CLPKC) based authentication protocol for multi-domain grid environment is widely acknowledgedas a challenging issue. Trust relationships managementacross domains is the main objective of authentication protocols in real grid computing environments. In this paper, we discussthe grid pairing-free certificateless two-party authenticated key agreement (GPC-AKA) protocol. Then, we provide a crossdomain trust model for GPC-AKA protocol in grid computing environment. Moreover, we analysis the GPC -AKA protocol in multiple trust domains simulated environme nt using GridSimtoolkit.","This paper provides a crossdomain trust model for GPC-AKA protocol in grid computing environment and analysis the GPC -AKA Protocol in multiple trust domains simulated environme nt using GridSimtoolkit."
"BlockConfess: Towards an Architecture for Blockchain Constraints and Forensics","https://scispace.com/paper/blockconfess-towards-an-architecture-for-blockchain-1pmyrgp6q6","2020","Proceedings Article","","Sabrina Kirrane
Claudio Di Ciccio","10.1109/BLOCKCHAIN50366.2020.00078","","Although Blockchain is still an emerging technology it has the potential to serve as a general purpose information technology platform. Already, smart contract / chaincode platforms, such as Ethereum and Hyperledger Fabric, provide support for the execution of arbitrary computations. However, the suitability of these platforms for specifying and enforcing data and service usage constraints (e.g., usage policies, regulatory obligations, societal norms) and providing guarantees with respect to conformance has yet to be determined. In order to address this gap, in this position paper we argue that symbolic artificial intelligence techniques in the form of semantic technology based policy languages and business process conformance tools and techniques, can together be used to provide guarantees with respect to the behaviour of autonomous smart contract / chaincode applications.","It is argued that symbolic artificial intelligence techniques in the form of semantic technology based policy languages and business process conformance tools and techniques, can together be used to provide guarantees with respect to the behaviour of autonomous smart contract / chaincode applications."
"Mathematical Modelling of Trust Issues in Federated Identity Management","https://scispace.com/paper/mathematical-modelling-of-trust-issues-in-federated-identity-2s0e117oqn","2015","Book Chapter","International Conference on Trust Management","Md. Sadek Ferdous
Gethin Norman
Audun Jøsang
Ron Poet","10.1007/978-3-319-18491-3_2","https://scispace.com/pdf/mathematical-modelling-of-trust-issues-in-federated-identity-2s0e117oqn.pdf","With the absence of physical evidence, the concept of trust plays a crucial role in the proliferation and popularisation of online services. In fact, trust is the inherent quality that binds together all involved entities and provides the underlying confidence that allows them to interact in an online setting. The concept of Federated Identity Management (FIM) has been introduced with the aim of allowing users to access online services in a secure and privacy-friendly way and has gained considerable popularities in recent years. Being a technology targeted for online services, FIM is also bound by a set of trust requirements. Even though there have been numerous studies on the mathematical representation, modelling and analysis of trust issues in online services, a comprehensive study focusing on the mathematical modelling and analysis of trust issues in FIM is still absent. In this paper we aim to address this issue by presenting a mathematical framework to model trust issues in FIM. We show how our framework can help to represent complex trust issues in a convenient way and how it can be used to analyse and calculate trust among different entities qualitatively as well as quantitatively.","A mathematical framework to model trust issues in FIM is presented and it is shown how this framework can help to represent complexTrust issues in a convenient way and how it can be used to analyse and calculate trust among different entities qualitatively as well as quantitatively."
"An Access Control and Trust Management Framework for Loosely-Coupled Multidomain Environments.","https://scispace.com/paper/an-access-control-and-trust-management-framework-for-loosely-2k7a1v0vbh","2010","","","Yue Zhang","","http://d-scholarship.pitt.edu/7208/1/ETD_YueZhang_Apr2011.pdf","Multidomain environments where multiple organizations interoperate with each other are becoming a reality as can be seen in emerging Internet-based enterprise applications. Access control to ensure secure interoperation in such an environment is a crucial challenge. A multidomain environment can be categorized as tightly-coupled and loosely-coupled. The access control challenges in the loosely-coupled environment have not been studied adequately in the literature. In a loosely-coupled environment, different domains do not know each other before they interoperate. Therefore, traditional approaches based on users' identities cannot be applied directly. Motivated by this, researchers have developed several attribute-based authorization approaches to dynamically build trust between previously unknown domains. However, these approaches all focus on building trust between individual requesting users and the resource providing domain. We demonstrate that such approaches are inefficient when the requests are issued by a set of users assigned to a functional role in the organization. Moreover, preserving principle of security has long been recognized as a challenging problem when facilitating interoperations. Existing research work has mainly focused on solving this problem only in a tightly-coupled environment where a global policy is used to preserve the principle of security. In this thesis, we propose a role-based access control and trust management framework for loosely-coupled environments. In particular, we allow the users to specify the interoperation requests in terms of requested permissions and propose several role mapping algorithms to map the requested permissions into roles in the resource providing domain. Then, we propose a Simplify algorithm to simplify the distributed proof procedures when a set of requests are issued according to the functions of some roles in the requesting domain. Our experiments show that our Simplify algorithm significantly simplifies such procedures when the total number of credentials in the environment is sufficiently large, which is quite common in practical applications. Finally, we propose a novel policy integration approach using the special semantics of hybrid role hierarchy to preserve the principle of security. At the end of this dissertation a brief discussion of implemented prototype of our framework is present.","A role-based access control and trust management framework for loosely-coupled environments that allows the users to specify the interoperation requests in terms of requested permissions and proposes several role mapping algorithms to map the requested permissions into roles in the resource providing domain."
"Privacy preserving trust authorization framework using XACML","https://scispace.com/paper/privacy-preserving-trust-authorization-framework-using-xacml-254lj91mwx","2006","Proceedings Article","World of Wireless, Mobile and Multimedia Networks","U. M. Mbanaso
Grahame Cooper
David W. Chadwick
Seth Proctor","10.1109/WOWMOM.2006.92","https://scispace.com/pdf/privacy-preserving-trust-authorization-framework-using-xacml-254lj91mwx.pdf","Nowadays many organizations share sensitive services through open network systems and this raises the need for an authorization framework that can interoperate even when the parties have no pre-existing relationships. Trust negotiation is the process used to establish these first relationships, through the transfer of attributes, embedded in digital credentials, between the two parties. However, these attributes may themselves be considered sensitive and so may need protection from disclosure. In some environments, the policies that govern the protected services may also be considered sensitive and their release to arbitrary strangers may leak confidential business information. This paper describes a way to unify the protection of services, sensitive credentials and policies in a synchronized trustworthy manner. We propose a trust authorization framework (TAF) that builds on the capabilities of XACML to support the bilateral exchange of policies and credentials through trust negotiation.","A trust authorization framework (TAF) is proposed that builds on the capabilities of XACML to support the bilateral exchange of policies and credentials through trust negotiation."
"Towards a generic Identity and Access Assurance model by component analysis - A conceptual review","https://scispace.com/paper/towards-a-generic-identity-and-access-assurance-model-by-2fi0ww6vsq","2013","Proceedings Article","International Conference Enterprise Systems","Ferdinand Damon
Marijke Coetzee","10.1109/ES.2013.6690086","","Identity management provides a view on who has access to systems. Continuous organisational integration creates new Identity Management requirements such as Federation of Identities, Secure Token Services and Social Media Identity Providers. Access Management addresses the question of what resources an identity can access. A common implementation approach to address this is to utilise Role Modeling that links an identity with required access, enabling Role Based Access Control for access to system functions. Access Assurance provides fine grained access control ensuring that the identity has the right access based on attributes or rules defined by dynamic security policies. The need for Identity and Access Assurance (IAA) is not only for operational efficiency but often driven by legislative and user-experience requirements. IAA requirements are clearly visible as they are often highlighted in audit findings. Disconnect is often found between identity and access that results in integration complexity and duplication between systems because IAA programs are rarely implemented from a top-down approach, driven by the CIO into the organisation. Most often IAA is implemented from an operational management perspective within business unit silos. Furthermore, Security Frameworks such as SABSA (Sherwood Applied Business Security Architecture) provide comprehensive insights into the IAA domain but are focused either too narrowly or broadly. This paper investigates the creation of a Identity and Access Assurance Component Model by evaluating the prominent security frameworks in order to assist C-Level executives to make informed decisions on IAA investment and implementation priorities.","This paper investigates the creation of a Identity and Access Assurance Component Model by evaluating the prominent security frameworks in order to assist C-Level executives to make informed decisions on IAA investment and implementation priorities."
"Unified Cross-Layer Framework: A Generic Platform for Cross-Layer Design Experimentation","https://scispace.com/paper/unified-cross-layer-framework-a-generic-platform-for-cross-4zedp2tkdy","2010","Proceedings Article","Global Communications Conference","Lu-Chuan Kung
Jennifer C. Hou","10.1109/GLOCOM.2010.5683545","https://scispace.com/pdf/unified-cross-layer-framework-a-generic-platform-for-cross-4zedp2tkdy.pdf","Cross-layer designs in wireless network systems have been an active research area. Numerous cross-layer schemes are proposed to increase overall system performance by allowing information to be shared and controlled across protocol layers. However, the majority of the previous research work in this area is theoretic. The main obstacle which hinders researchers to real implementation is the complexity involved in lower-level driver modification and kernel programming. Moreover, common pitfalls of cross-layer scheme implementation can lead to unexpected system performance degradation. In this paper we propose unified cross-layer framework (UCF), a generic mechanism for OS to support cross-layer schemes. Through this mechanism protocol components export protocol-specific information through parameters and events to protocol components at other layers. Cross-layer extensions are activated only at necessary times according to their assigned priorities so that they can react to events and make decisions at different time scales with minimal overhead. We implement and evaluate UCF on embedded systems running NetBSD to demonstrate the modularity, ease of programming, and utility of UCF.","Unified cross-layer framework (UCF) is proposed, a generic mechanism for OS to support cross- layer schemes and protocol components export protocol-specific information through parameters and events to protocol components at other layers through a single mechanism."
"Dynamic Trust Model for Federated Identity Management","https://scispace.com/paper/dynamic-trust-model-for-federated-identity-management-7v92d5k70n","2010","Proceedings Article","Network and System Security","Hao Gao
Jun Yan
Yi Mu","10.1109/NSS.2010.40","https://scispace.com/pdf/dynamic-trust-model-for-federated-identity-management-7v92d5k70n.pdf","The goal of federated identity management is to allow principals, such as identities and attributes, to be shared across trust boundaries based on established policies. Since current Single Sign-On (SSO) mechanism excessively relies on the specifications of Circle of Trust (CoT), the need for service collaboration from different domains is being addressed on CoT. For the motivating issue of the cross-domain SSO mechanism, we need an emergent dynamic trust list for calculating the trust parties, thus, the CoT specifications require an initial effort on enrolling members automatically to adapt to the dynamic open environment. In this paper, we propose a Dynamic Trust Policy Language to support trust negotiation. The formal syntax of this language is presented in Backus Naur Form (BNF) based on the concept of role membership. We also systematically develop the Dynamic Trust Model (DTM) to allow Untrusted SP to join the existing CoT by trust negotiation. Finally, we identify the process and algorithm for communication between negotiation entities.","A Dynamic Trust Policy Language is proposed to support trust negotiation and the formal syntax of this language is presented in Backus Naur Form (BNF) based on the concept of role membership to allow Untrusted SP to join the existing CoT by trust negotiation."
"Authorization Based on Evidence and Trust","https://scispace.com/paper/authorization-based-on-evidence-and-trust-4zcm7ua9ru","2002","Book Chapter","Data Warehousing and Knowledge Discovery","Bharat Bhargava
Yuhui Zhong","10.1007/3-540-46145-0_10","https://scispace.com/pdf/authorization-based-on-evidence-and-trust-4zcm7ua9ru.pdf","Developing authorization mechanisms for secure information access by a large community of users in an open environment is challenging. Current research efforts grant privilege to a user based on her objective properties that are demonstrated by digital credentials (evidences). However, holding credentials is not sufficient to certify that a user is trustworthy. Therefore, we propose using the notion of trust to characterize the probability that a user will not harm an information system. We present a trust-enhanced role-mapping server, which cooperates with RBAC (Role-Based Access Control) mechanisms to together implement authorization based on evidence and trust. A prerequisite for this is our proposed formalization of trust and evidence.","In this article, a role-mapping server is proposed for secure information access by a large community of users in an open environment, where the notion of trust is used to characterize the probability that a user will not harm an information system."
"A model for constraint and delegation management","https://scispace.com/paper/a-model-for-constraint-and-delegation-management-1lzwhncnlu","2011","Book Chapter","Information Security Practice and Experience","Quan Pham
Jason Reid
Ed Dawson","10.1007/978-3-642-21031-0_27","https://scispace.com/pdf/a-model-for-constraint-and-delegation-management-1lzwhncnlu.pdf","This paper introduces a model to facilitate delegation, including ad-hoc delegation, in cross security domain activities. Specifically, this paper proposes a novel delegation constraint management model to manage and track delegation constraints across security domains. A procedure to trace the authority of delegation constraints is introduced as well as a procedure to form a delegation constraint set and detect/prevent potential conflicts.","A novel delegation constraint management model to manage and track delegation constraints across security domains is proposed as well as a procedure to form a delegation constraint set and detect/prevent potential conflicts."
"Visual modeling and formal specification of constraints of RBAC using semantic web technology","https://scispace.com/paper/visual-modeling-and-formal-specification-of-constraints-of-3mfjdp0257","2007","Journal Article","Knowledge Based Systems","JuHum Kwon
Chang-Joo Moon","10.1016/J.KNOSYS.2006.08.002","","The role-based access control (RBAC) model has garnered great interest in the security community due to the flexible and secure nature of its applicability to the complex and sophisticated information system. One import aspect of RBAC is the enforcing of security policy, called constraint, which controls the behavior of components in RBAC. Much research has been conducted to specify constraints. However, more work is needed on the aspect of sharing information resources for providing better interoperability in the widely dispersed ubiquitous information system environment. This paper provides visual modeling of RBAC policy and specifies constraints of RBAC by employing a semantic web ontology language (OWL) to enhance understanding of constraints for machines and people in a ubiquitous computing environment. Using OWL, constraints were precisely formalized according to the constraint patterns and the effectiveness of OWL specification was demonstrated by showing the reasoning process.","This paper provides visual modeling ofRBAC policy and specifies constraints of RBAC by employing a semantic web ontology language (OWL) to enhance understanding of constraints for machines and people in a ubiquitous computing environment."
"Specifying Usage Control Model with Object Constraint Language","https://scispace.com/paper/specifying-usage-control-model-with-object-constraint-2lwy6pwv36","2010","Proceedings Article","Network and System Security","Min Li
Hua Wang","10.1109/NSS.2010.10","https://scispace.com/pdf/specifying-usage-control-model-with-object-constraint-2lwy6pwv36.pdf","The recent usage control model (UCON) is a foundation for next-generation access control models with distinguishing properties of decision continuity and attribute mutability. Constraints in UCON are one of the most important components that have involved in the principle motivations of usage analysis and design. The importance of constraints associated with authorizations, obligations, and conditions in UCON has been recognized but modeling these constraints has not been received much attention. In this paper we use a de facto constraints specification language in software engineering to analyze the constraints in UCON model. We show how to represent constraints with object constraint language (OCL) and give out a formalized specification of UCON model which is built from basic constraints, such as authorization predicates, obligation actions and condition requirements. Further, we show the flexibility and expressive capability of this specified UCON model with extensive examples.","This paper shows how to represent constraints with object constraint language (OCL) and gives out a formalized specification of UCON model which is built from basic constraints, such as authorization predicates, obligation actions and condition requirements, and shows the flexibility and expressive capability of this specified U CON model."
"Safeguarding digital identity: the SPICI (Sharing Policy, Identity, and Control Information) approach to negotiating identity federation and sharing agreements","https://scispace.com/paper/safeguarding-digital-identity-the-spici-sharing-policy-36eld0lm4x","2009","Proceedings Article","Identity and Trust on the Internet","Deborah Bodeau","10.1145/1527017.1527024","","To perform key business functions, organizations in critical infrastructure sectors such as healthcare or finance increasingly need to share identifying and authorization-related information. Such information sharing requires negotiation about identity safeguarding policies and capabilities, as provided by processes, technologies, tools, and models. That negotiation must address the concerns not only of the organizations sharing the information, but also of the individuals whose identity-related information is shared. SPICI (Sharing Policy, Identity, and Control Information) provides a descriptive and analytic framework to structure and support such negotiations, with an emphasis on assurance.","SPICI (Sharing Policy, Identity, and Control Information) provides a descriptive and analytic framework to structure and support negotiations about identity safeguarding policies and capabilities, with an emphasis on assurance."
"Information carrying identity proof trees","https://scispace.com/paper/information-carrying-identity-proof-trees-3clrritodn","2007","Proceedings Article","Workshop on Privacy in the Electronic Society","Wiliam H. Winsborough
Anna Squicciarini
Elisa Bertino","10.1145/1314333.1314348","https://scispace.com/pdf/information-carrying-identity-proof-trees-3clrritodn.pdf","In open systems, the verification of properties of subjects is crucial for authorization purposes. Very often access to resources is based on policies that express (possibly complex) requirements in terms of what are referred to variously as identity properties, attributes, or characteristics of the subject. In this paper we provide an approach that an entity called a verifier can use to evaluate queries about properties of a subject requesting resources that are relevent deciding whether the requested action is authorized. Specifically, we contribute techniques that enable reuse of previously computed query results. We consider issues related to temporal validity as well as issues related to confidentiality when one entity reuses query results computed by another entity. We employ constraint logic programming as the foundation of our policy rules and query evaluation. This provides a very general, flexible basis, and enable our work to be applied more or less directly to several existing policy frameworks. The process of evaluation of a query against a subject identity is traced through a structure, referred to as identity proof tree, that carries all information proving that a policy requirement is met.","This paper provides an approach that an entity called a verifier can use to evaluate queries about properties of a subject requesting resources that are relevent deciding whether the requested action is authorized, and contributes techniques that enable reuse of previously computed query results."
"Integrating Trust and Role for Secure Interoperation in Multi-Domain Environment","https://scispace.com/paper/integrating-trust-and-role-for-secure-interoperation-in-4ngo97cqq0","2008","Proceedings Article","International Conference on Information Security","Jianfeng Lu
Ruixuan Li
Zhengding Lu
Bing Li","10.1109/ISA.2008.30","","Traditional access control disciplines such as RBAC has difficulty in covering open and decentralized multi-centric systems because it has focused on a closed system where all users are known and primarily utilizes a server-side reference monitor within the system. Trust management has relaxed this known user restriction and allowed authorize for strangers based on their credentials. However, trust management has also been found to be lacking because of certain inherent drawbacks with the notion of credential. In this work, a new access control model T&RBAC is presented in this paper. It integrates RBAC and TM. User can be assigned to local roles, also can be assigned to foreign roles based on his credential and local roles. We proof that there is no security constraints in T&RBAC. To some extends, T&RBAC is only a core model and can be extended for specific requirement.","In this paper, a new access control model T&RBAC is presented in this paper, which integrates RBAC and TM and proves that there is no security constraints in this model."
"Trust Based Access Control in Infrastructure-Centric Environment","https://scispace.com/paper/trust-based-access-control-in-infrastructure-centric-3p73504gin","2011","Proceedings Article","International Conference on Communications","Ran Yang
Chuang Lin
Yixin Jiang
Xiaowen Chu","10.1109/ICC.2011.5963329","","The rapid development of applications running on global information infrastructure poses the problem of securing information sharing among domain collaborations. Existing access control models are defective in dynamic authorization based on user's trustworthiness and do not take full advantages of the infrastructure in implementing access control system. In this work, we propose a trust and role based access control model and the corresponding framework in infrastructure-centric environment. With the extension to RBAC model, trust level requirements, which dictate that the roles in the privilege context must be activated by the trustworthy user, can be specified. The comprehensive trust model, which calculates the user's trust level in multiple trust contexts based on behavior histories, is proposed. Moreover, by taking advantages of the infrastructure services, our scheme is flexible and scalable in that system administrators are free to choose custom scoring functions while the infrastructure trust evaluation services are relieved of the heavy burdens of history record maintenance and trust level update.","The comprehensive trust model, which calculates the user's trust level in multiple trust contexts based on behavior histories, is proposed, which is flexible and scalable in that system administrators are free to choose custom scoring functions while the infrastructure trust evaluation services are relieved of the heavy burdens of history record maintenance and trust level update."
"A privacy preserving assertion based policy language for federation systems","https://scispace.com/paper/a-privacy-preserving-assertion-based-policy-language-for-2pfhlnybga","2007","Proceedings Article","Symposium on Access Control Models and Technologies","Anna Squicciarini
Ayca Azgin Hintoglu
Elisa Bertino
Yucel Saygin","10.1145/1266840.1266849","","Identity federation systems enable participating organizations to provide services to qualified individuals and manage their identity attributes at an inter-organizational level. Most importantly, they empower individuals with control over the usage of their attributes within the federation via enforcement of various policies. Among such policies, one of the most important yet immature one is the privacy policy. Existing frameworks proposed for privacy-preserving federations lack the capability to support complex data-usage preferences in the form of obligations, i.e. the privacy related actions that must be performed upon certain actions on a specific piece of information. Moreover, they do not account for the history of events resulting from the interactions among federation entities.To address these deficiencies we propose an extension to an existing assertion based policy language. More specifically, we provide a new set of assertions to define the privacy related properties of a federation system. We extend the com-mon definition of privacy preference policies with obligation preferences. Finally, we illustrate how the proposed framework is realized among service providers to ensure proper enforcement of privacy policies and obligations.","An extension to an existing assertion based policy language is proposed that provides a new set of assertions to define the privacy related properties of a federation system and extends the com-mon definition of privacy preference policies with obligation preferences."
"Adjustable autonomy for cross-domain entitlement decisions","https://scispace.com/paper/adjustable-autonomy-for-cross-domain-entitlement-decisions-2bxq0lrgrl","2010","Proceedings Article","","Jacob Beal
Jonathan Webb
Michael Atighetchi","10.1145/1866423.1866436","","Cross-domain information exchange is a growing problem, as business and governmental organizations increasingly need to integrate their information systems with those of partially trusted partners. Current identity management and access control technologies operate only within a specific domain and are unable to scale to the asymmetric, heterogeneously administered, and highly restrictive security policies of cross-domain environments. We approach the problem as one of adjustable autonomy, in which the human administrator needs to encode policy intent in a way that allows routine decisions about policy interactions to be safely delegated to the machine. In this paper, we present work toward such a system, combining a lattice representation of access control decisions and client attributes with search through a space of cross-domain mapping relations. This combination enables a policy resolution algorithm that resolves routine policy interactions while flagging potential conflicts for attention from a human administrator.","This paper presents work toward a lattice representation of access control decisions and client attributes with search through a space of cross-domain mapping relations that enables a policy resolution algorithm that resolves routine policy interactions while flagging potential conflicts for attention from a human administrator."
"Constraint access control for direct authorization","https://scispace.com/paper/constraint-access-control-for-direct-authorization-52hi50w8d6","2005","Proceedings Article","Computer Supported Cooperative Work in Design","Weili Han
Xingdong Shi
Yinsheng Li","10.1109/CSCWD.2005.194147","","Constraint is an important aspect of role-based access control (RBAC) and is sometimes considered to be the principal motivation for RBAC Current major RBAC systems generally do not support constraints, or support constraints only in pure RBAC mode But a few practical systems need direct authorization to ease permission administration To achieve this purpose, this paper probes into the problem of constraints in mixed access control This mainly adopts RBAC and supports direct authorization Firstly, the paper discusses constraints in mixed access control In this part, the paper presents the concept of permission constraint, and analyzes the relationships between permission constraint and role constraint Secondly, some key properties of constraints are identified and proofed formally Finally, the paper introduces permissions administration in a drawing management module of an enterprise information system, as a case to study the problem of constraints in mixed access control","The paper presents the concept of permission constraint, and analyzes the relationships between permission constraint and role constraint, as a case to study the problem of constraints in mixed access control."
"RBAC-Based Secure Interoperation Using Constraint Logic Programming","https://scispace.com/paper/rbac-based-secure-interoperation-using-constraint-logic-34bj2sw0sn","2009","Proceedings Article","Computational Science and Engineering","Jinwei Hu
Ruixuan Li
Zhengding Lu","10.1109/CSE.2009.249","","Secure interoperation is an increasingly important issue forlarge-scale enterprise applications. In this paper, we investigate, through constraint logic programming (CLP), secure interoperation in collaborating environments which employ Role-Based Access Control (RBAC) policies. In particular, we propose two types of interoperation, permission-based and the role-based secure interoperation, both formulated in CLP. Since a wide range of conflicts that may arise during interoperation, we also present corresponding rules for conflict resolution. By allowing permission-based and role-based interoperation, our framework enables flexible secure interoperation configuration. The proposed permission-based and the role-based secure interoperation are a pair of complementary approaches. With specification of secure interoperation in CLP, formal analysis and reasoning can be performed on RBAC-based secure interoperation.","This paper investigates, through constraint logic programming (CLP), secure interoperation in collaborating environments which employ Role-Based Access Control (RBAC) policies and proposes two types of interoperation, permission-based and the role-based secure inter operation, both formulated in CLP."
