"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Managing Regulatory System with Megamodelling","https://scispace.com/paper/managing-regulatory-system-with-megamodelling-1lafy65mnx","2018","Proceedings Article","IEEE Conference on Business Informatics","Jean-Sébastien Sottet
Eric Grandry
Marija Bjekovic","10.1109/CBI.2018.10041","","Digital transformation accelerates the development of business ecosystems, and leads to increasing cross-domain and cross-sectoral business interconnections. While the regulatory environment is traditionally managed within fragmented sectoral silos, integrating those increasing business interconnections causes the introduction of cross-market domain regulations and multi-sectoral obligations to regulate such ecosystems. The above-mentioned developments challenge already established regulatory practices and create necessity to manage the emergence of cross-market systemic risks and control their propagation and more importantly help regulatory bodies in their policy making. Managing interconnected risks requires to break regulation silos while integrating the perspectives of all actors. In this paper, we propose an approach and an architecture to support risk-based policy cycle within regulatory system. The approach is centred on the principles of megamodelling, and in particular the concept of Regulatory megamodel. While megamodel is intended to allow for and manage a macroscopic view over the regulatory system, with all its complexities, it also accommodates individual actors to gain insight into locally relevant concerns, however not ignoring cross-domain and cross-market implications and dependencies. This is expected to facilitate compliance reporting, control processes and monitoring for the actors involved. In particular, we believe the major potential of such an approach lies in allowing regulator(s) to gain insights when it comes to cost-effective policy making, and to optimising the entire policy cycle.","An approach and an architecture to support risk-based policy cycle within regulatory system centred on the principles of megamodelling is proposed, allowing regulator(s) to gain insights when it comes to cost-effective policy making, and to optimising the entire policy cycle."
"Model management for regulatory compliance: a position paper","https://scispace.com/paper/model-management-for-regulatory-compliance-a-position-paper-5bpsdh8d1p","2016","Proceedings Article","","Sahar Kokaly
Rick Salay
Mehrdad Sabetzadeh
Marsha Chechik
Tom Maibaum","10.1145/2896982.2896985","","Software has come to mediate many of the activities in life, including financial service platforms, social networks and vehicle control As a result, governing bodies have responded to this trend by creating standards and regulations to address issues such as safety and privacy In this context, the compliance of software development to standards and regulations has emerged as a key issue For software development organizations, compliance is a complex and costly goal to achieve They may have to comply with multiple standards due to multiple jurisdictions or to address different aspects of the software and these may overlap and conflict with each other The evolution of standards must be tracked and changes assessed Evidence for claims of compliance must be collected and managed Finally, maintaining families of related software products (product lines) further multiplies the effort In this paper, we propose to exploit the connection between the field of model management and the problem of compliance management and explore how to use model management techniques to address software compliance management issues","This paper proposes to exploit the connection between the field of model management and the problem of compliance management and explore how to use model management techniques to address software compliance management issues."
"An ontology based framework to support multi-standard compliance for an enterprise","https://scispace.com/paper/an-ontology-based-framework-to-support-multi-standard-uc6tzd3zbd","2017","Proceedings Article","International Conference on Research and Innovation in Information Systems","Danny C. Cheng
Nathalie Rose Lim-Cheng","10.1109/ICRIIS.2017.8002514","","In recent years, the complexity and scale of governance, risk and compliance has grown significantly due to globalization and there is a need for institutions to consult multiple standards and frameworks to address a heterogeneous and highly regulated environment. Even with the advent of Governance Risk and Compliance (GRC) systems, there is a need to reduce redundancy and amount of work to the organization and thus the need for semantic interoperability in a multi-faceted compliance management environment. In this paper, we present the enhancement and population of a compliance ontology thru the use of information extraction where the information is acquired from an existing GRC system (Eramba) to facilitate semantic interoperability to reduce the complexity and redundant activities performed in compliance monitoring for an enterprise.","This paper presents the enhancement and population of a compliance ontology thru the use of information extraction where the information is acquired from an existing GRC system (Eramba) to facilitate semantic interoperability to reduce the complexity and redundant activities performed in compliance monitoring for an enterprise."
"Business Rules, Constraints and Simulation for Enterprise Governance","https://scispace.com/paper/business-rules-constraints-and-simulation-for-enterprise-13ldp80xvp","2014","Book Chapter","Enterprise and Organizational Modeling and Simulation","Amjad Fayoumi
Pericles Loucopoulos","10.1007/978-3-662-44860-1_6","","This paper aims to describe the main challenges to enterprise governance and proposes a hybrid approach based on business rules, constraints modelling and simulation. This approach can help to identify the high-level governance requirements and relate strategic, operational and IT governance aspects together. One of the important values of this approach is aligning governance knowledge in order to improve rules tracking between context and governance requirements thus catering for early identification of conflicts and other risk issues.","A hybrid approach based on business rules, constraints modelling and simulation can help to identify the high-level governance requirements and relate strategic, operational and IT governance aspects together, catering for early identification of conflicts and other risk issues."
"An Internal Compliance Framework for Evaluating Financial System Integrity Under Changing Regulatory Environments","https://scispace.com/paper/an-internal-compliance-framework-for-evaluating-financial-5itzej2cjwm8","2021","Journal Article","International Journal of Multidisciplinary Research and Growth Evaluation","Wasiu Eyinade
Onyinye Jacqueline Ezeilo
Ibidapo Abiodun Ogundeji","10.54660/.ijmrge.2021.2.1.927-934","","In an era marked by rapid regulatory transformation, financial institutions face escalating challenges in maintaining system integrity and regulatory compliance. This paper proposes a structured internal compliance framework designed to support financial institutions in evaluating and adapting their compliance strategies under dynamic regulatory conditions. The framework is built on four foundational pillars: governance and oversight, risk identification, monitoring and feedback systems, and institutional adaptability. It integrates dynamic risk evaluation models, regulatory intelligence functions, and cultural learning mechanisms to ensure both responsiveness and resilience. Historical trends in global financial regulation, including post-crisis reforms and the rise of ESG and fintech regulations, underscore the need for compliance models that are both principled and flexible. This framework promotes coherence across institutional functions and embeds integrity at the organizational core, enabling better strategic planning, audit readiness, and stakeholder trust. The paper concludes by identifying avenues for future enhancement, including the integration of emerging technologies and alignment with transnational regulatory standards. ","This paper proposes a structured internal compliance framework for financial institutions to evaluate and adapt to changing regulatory environments, integrating dynamic risk evaluation, regulatory intelligence, and cultural learning mechanisms to ensure responsiveness and resilience."
"Towards Systemic Risk Management in the Frame of Business Service Ecosystem","https://scispace.com/paper/towards-systemic-risk-management-in-the-frame-of-business-16l3w9gnan","2015","Book Chapter","Conference on Advanced Information Systems Engineering","Christophe Feltus
François-Xavier Fontaine
Eric Grandry","10.1007/978-3-319-19243-7_3","https://link.springer.com/content/pdf/10.1007%2F978-3-319-19243-7_3.pdf","Ecosystems gather enterprises which collaborate to achieve a common systemic goal like guaranteeing the national healthcare, the telecommunication, or the financial stability. These systems are governed by regulators that supervise the services provided at the ecosystem level using systemic capabilities and resources. In the same way at the enterprise level, risk management at the ecosystem level is a paramount activity for the stability of the targeted sector. This paper proposes a metamodel for modelling the ecosystem capabilities and resources, a risk management approach based on this metamodel, and an ArchiMate extension language to sustain the systemic risk management. The approach is illustrated with a real case study from the Luxembourgish financial market.","A metamodel for modelling the ecosystem capabilities and resources, a risk management approach based on this metammodel, and an ArchiMate extension language to sustain the systemic risk management are proposed."
"Aiding Compliance Governance in Service-Based Business Processes","https://scispace.com/paper/aiding-compliance-governance-in-service-based-business-1bjazqrlgq","2012","Book Chapter","","Patrícia Silveira
Carlos Rodríguez
Aliaksandr Birukou
Fabio Casati
Florian Daniel
Vincenzo D'Andrea
Claire Worledge
Zouhair Taheri","10.4018/978-1-61350-432-1.CH022","https://scispace.com/pdf/aiding-compliance-governance-in-service-based-business-1bjazqrlgq.pdf","Assessing whether a company’s business practices conform to laws and regulations and follow standards and SLAs, i.e., compliance management, is a complex and costly task. Few software tools aiding compliance management exist; yet, they typically do not address the needs of who is actually in charge of assessing and understanding compliance. We advocate the use of a compliance governance dashboard and suitable root cause analysis techniques that are specifically tailored to the needs of compliance experts and auditors. The design and implementation of these instruments are challenging for at least three reasons: (i) it is fundamental to identify the right level of abstraction for the information to be shown; (ii) it is not trivial to visualize different analysis perspectives; and (iii) it is difficult to manage and analyze the large amount of involved concepts, instruments, and data. This chapter shows how to address these issues, which concepts and models underlie the problem, and, eventually, how IT can effectively support compliance analysis in Service-Oriented Architectures (SOAs). INTRODUCTION Compliance generally refers to the conformance to a set of laws, regulations, policies, best practices, or service-level agreements. Compliance governance refers to the set of procedures, methodologies, and technologies put in place by a corporation to carry out, monitor, and manage compliance. Compliance governance is an important, expensive, and complex problem to deal with: It is important because there is increasing regulatory pressure on companies to meet a variety of policies and laws (e.g., Basel II, MiFID, SOX). This increase has been to a large extent fueled by high-profile bankruptcy cases (Parmalat, Enron, WorldCom, the recent crisis) or safety mishaps (the April 2009 earthquake in Italy has already led to stricter rules and certification procedures for buildings and construction companies). Failing to meet these regulations means safety risks, hefty penalties, loss of reputation, or even bankruptcy (Trent 2008). Managing and auditing/certifying compliance is a very expensive endeavor. A report by AMR Research (Hagerty et al. 2008) estimated that companies would have spent US$32B only on governance, compliance, and risk in 2008 and more than US$33B in 2009. Audits are themselves expensive and invasive activities, costly not only in terms of auditors’ salaries but also in terms of internal costs for preparing for and assisting the audit – not to mention the cost of non-compliance in terms of penalties and reputation.","In this article, the authors advocate the use of a compliance governance dashboard and suitable root cause analysis techniques that are specifically tailored to the needs of compliance experts and auditors to assess and understand compliance."
"A Meta-Model for Modelling Law-Compliant Requirements","https://scispace.com/paper/a-meta-model-for-modelling-law-compliant-requirements-4ngywlyr8e","2009","Proceedings Article","International Workshop on Requirements Engineering and Law","Alberto Siena
Anna Perini
Angelo Susi
John Mylopoulos","10.1109/RELAW.2009.1","","While new laws and regulations address organisations, with their processes and information systems, the problem of defining suitable methods and techniques to support the design of law-compliant systems is getting increasing attention. We proposed a novel requirements engineering framework that includes a systematic process to derive law-compliant system requirements taking into account laws and strategic goals of stakeholders of a given domain. In this paper, we focus on the conceptual meta-model this framework rests on, defining it and discussing its use.","A novel requirements engineering framework is proposed that includes a systematic process to derive law-compliant system requirements taking into account laws and strategic goals of stakeholders of a given domain."
"Toward (Semi-) Automated End-to-End Model-driven Compliance Framework.","https://scispace.com/paper/toward-semi-automated-end-to-end-model-driven-compliance-gpvbyz55t5","2016","","","Sagar Sunkle
Deepali Kholkar","","http://ceur-ws.org/Vol-1561/paper6.pdf","For modern enterprises, compliance to regulations has become increasingly important. Yet, substantial manual interventions and lack of interoperable models of various compliance aspects contribute to an ineffective implementation and rising costs of compliance. We propose a (semi-) automated end-to-end compliance framework that has the potential to address these challenges. Our contributions are twofold. We first describe how reliance on domain experts and non-holistic treatment of compliance poses severe problems. We then propose a framework on top of our prior work to address the same. Ongoing explorations suggest that such a framework can better equip enterprises for efficient and effective compliance.","This work describes how reliance on domain experts and non-holistic treatment of compliance poses severe problems and proposes a (semi-) automated end-to-end compliance framework that has the potential to address these challenges."
"Lifecycle Business Process Compliance Management: A Semantically-Enabled Framework","https://scispace.com/paper/lifecycle-business-process-compliance-management-a-2ilhi41vor","2015","Proceedings Article","International Conference on Cloud Computing","Amal Elgammal
Oktay Turetken","10.1109/CLOUDCOMP.2015.7149646","https://scispace.com/pdf/lifecycle-business-process-compliance-management-a-2ilhi41vor.pdf","Following the crisis in 2008, different industrial sectors has faced growing numbers of laws and regulations globally. The number and complexity of these regulations is creating significant issues for governance, risk and compliance management especially for heavily-regulated sectors, such as the financial industry. This paper proposes a semantically-enabled compliance management framework that backs up the entire business process compliance lifecycle, i.e., design-time verification, runtime and offline monitoring and analysis. In the heart of the framework is an integrated semantic repository incorporating domain, business and regulatory knowledge, at different levels of abstraction, which provides a shared conceptualization of the interrelated compliance and business specifics. Furthermore, given the technological revolution caused by cloud computing, we draw our vision on providing compliance-related ontologies as a service (COaaS) on the cloud. As an initial validation step, we have considered the financial sector with an Anti-Money Laundering (AML) case study and applied our semantic-based approach on.","A semantically-enabled compliance management framework that backs up the entire business process compliance lifecycle, i.e., design-time verification, runtime and offline monitoring and analysis is proposed."
"Enterprise management of regulatory compliance : a model-driven framework for policy-based regulatory compliance management in business process-centered enterprise models","https://scispace.com/paper/enterprise-management-of-regulatory-compliance-a-model-32pqdxg5iv","2013","","","Marwane El Kharbili","","https://scispace.com/pdf/enterprise-management-of-regulatory-compliance-a-model-32pqdxg5iv.pdf","Regulatory Compliance Management (RCM) is widely recognized as one of the main challenges still to be efficiently dealt with in Enterprise Models (EMs). In the discipline of Business Process Management (BPM) in particular, which plays a central role in modern management of enterprises, compliance is considered as an important driver of the efficiency, reliability and market value of companies. It consists of ensuring that enterprise systems behave according to some guidance provided in the form of regulations. Existing approaches to RCM tackle this issue from two different perspectives: methodological and formal. The first category of a pproaches is widely used in the industry and the practitioner community and proposes several processes based on controls for compliance audit and governance. The second category of approaches seeks to construct complex formal languages and reasoning engines for automatically deciding on the state of compliance of a business process, but remains hardly accessible to practitioners who are not trained in formal methods. The goal of this thesis is to provide an approach for modeling and checking of regulatory compliance that profits from the power of complex formal languages and is specifically targeted at practitioners. In this thesis, we first give a working definition of the RCM research problem, and define the scope covered in our research. Then, we analyze the RCM challenge for business process-centered enterprise models by describing the challenges that compose RCM. Based on the latter we propose a conceptual framework for RCM. In order to answer the research challenges identified, we show why we expect a formal policy-based and model-driven approach to provide significant advantages in allowing enterprises to flexibly manage decision-making related to regulatory compliance. For this purpose, we contribute CoReL, a visual domain-specific modeling language for representing compliance requirements. The main objective of CoReL is to bring the task of compliance modeling to the business user level where it belongs. CoReL allows to leverage business process compliance modeling and checking, enhancing it with regard to, user-friendliness and coverage of various enterprise artifacts, as well as various types of regulatory constraints. Both informal and formal semantics of CoReL are introduced and its use for modeling and checking compliance regulations is shown on a set of examples using a specifically developed tool.","The goal of this thesis is to provide an approach for modeling and checking of regulatory compliance that profits from the power of complex formal languages and is specifically targeted at practitioners, and contributes CoReL, a visual domain-specific modeling language for representing compliance requirements."
"A meta-model for legal compliance and trustworthiness of information systems","https://scispace.com/paper/a-meta-model-for-legal-compliance-and-trustworthiness-of-17dlm55cd3","2012","Book Chapter","Conference on Advanced Information Systems Engineering","Fatemeh Zarrabi
Michalis Pavlidis
Haralambos Mouratidis
Shareeful Islam
David Preston","10.1007/978-3-642-31069-0_4","https://scispace.com/pdf/a-meta-model-for-legal-compliance-and-trustworthiness-of-17dlm55cd3.pdf","Information systems manage and hold a huge amount of important and critical information. For this reason, information systems must be trustworthy and should comply with relevant laws and regulations. Legal issues should be incorporated into the system development process and there should be a systematic and structured assessment of a system’s trustworthiness to fulfil relevant legal obligations. This paper presents a novel meta-model, which combines legal and trust related concepts, to enable information systems developers to model and reason about the trustworthiness of a system in terms of its law compliance. A case study is used to demonstrate the applicability and benefits of the proposed meta-model.","A novel meta-model is presented, which combines legal and trust related concepts, to enable information systems developers to model and reason about the trustworthiness of a system in terms of its law compliance."
"Towards Automated Generation of Regulation Rule Bases using MDA.","https://scispace.com/paper/towards-automated-generation-of-regulation-rule-bases-using-56oofso7gr","2017","Proceedings Article","","Deepali Kholkar
Sagar Sunkle
Vinay Kulkarni","10.5220/0006216406170628","","Enterprises today face the problem of complying with ever-increasing regulation. Use of rule engines for implementing compliance is widespread, however, the rule base needs to be encoded manually. We present a method using model-driven architecture (MDA) to automate generation of rules in a rule language, from a platform-independent model derived from a specification given by domain experts. We demonstrate how a Semantics of Business Vocabulary and Rules (SBVR) model of regulation rules can serve as the common source model for generating rules on various categories of rule engine platforms. The approach is illustrated using a real-life case study from the MiFID-2 financial regulation.","It is demonstrated how a Semantics of Business Vocabulary and Rules (SBVR) model of regulation rules can serve as the common source model for generating rules on various categories of rule engine platforms."
"A Framework for Institutions Governing Institutions","https://scispace.com/paper/a-framework-for-institutions-governing-institutions-3ilhcm3hmd","2015","Proceedings Article","Adaptive Agents and Multi-Agents Systems","Thomas C. King
Tingting Li
Marina De Vos
Virginia Dignum
Catholijn M. Jonker
Julian Padget
M. Birna van Riemsdijk","10.5555/2772879.2772940","","Norms guide multi-agent systems away from being potentially anarchic towards a coordinated and collaborative society. Institutions provide an explicit, external representation of norms as well as the means to detect violations and other conditions. Each institution can be crafted individually to capture their designers' goals, but this creates a challenge at higher levels of authority in guiding the institutional design to be coordinated with other institutions and not imposing unacceptable limits on agents' rights. We propose to use institutions to govern and to revise institutions, following a principle widely encountered in the social world, where treaties, primary legislation, framework agreements and subsidiarity establish a regulatory space by defining norms on the form of a body of regulation. We set out a formal and computational framework, building on the InstAL model and implementation, to construct tiers of institutions, where the norms at each tier are governed by those at the tier above. Thus, agents' behaviour is governed and monitored by a tier-1 institution, whose norms are governed and monitored by a tier-2 institution, etc.. This allows us to check the compliance of an institution with the tier above. Compliance failure generates the necessary negative examples for automatic norm-revision.","This work proposes to use institutions to govern and to revise institutions, following a principle widely encountered in the social world, where treaties, primary legislation, framework agreements and subsidiarity establish a regulatory space by defining norms on the form of a body of regulation."
"Compliance Checking of Organizational Interactions","https://scispace.com/paper/compliance-checking-of-organizational-interactions-1468z0f2i7","2014","Journal Article","ACM Transactions on Management Information Systems","Jie Jiang
Huib Aldewereld
Virginia Dignum
Yao-Hua Tan","10.1145/2629630","","In business environments, different sorts of regulations are imposed to restrict the behavior of both public and private organizations, ranging from legal regulations to internal policies. Regulatory compliance is important for the safety of individual actors as well as the overall business environment. However, complexity derives from not only the contents of the regulations but also their interdependencies. As such, the verification of whether actors are able to comply with the combined regulations cannot be done by checking each regulation separately. To these ends, we introduce a normative structure Norm Nets (NNs) for modeling sets of interrelated regulations and setting a basis for compliance checking of organizational interactions against interrelated regulations. NNs support a modular design by providing the constructs to represent regulations and the relationships between them. Additionally, we propose a computational mechanism to reason about regulatory compliance by mapping NNs to Colored Petri Nets (CPNs). We show that compliance checking of both individual actors’ behavior and the collective behavior of the business environment can be achieved automatically using state space analysis techniques of CPNs. The approach is illustrated with a case study from the domain of international trade.","It is shown that compliance checking of both individual actors’ behavior and the collective behavior of the business environment can be achieved automatically using state space analysis techniques of CPNs, and a computational mechanism to reason about regulatory compliance is proposed."
"Revising institutions governed by institutions for compliant regulations","https://scispace.com/paper/revising-institutions-governed-by-institutions-for-compliant-23qh9h1r1p","2015","Book Chapter","Coordination, Organizations, Institutions, and Norms in Agent Systems","Thomas C. King
Tingting Li
Marina De Vos
Catholijn M. Jonker
Julian Padget
M. Birna van Riemsdijk","10.1007/978-3-319-42691-4_11","https://scispace.com/pdf/revising-institutions-governed-by-institutions-for-compliant-23qh9h1r1p.pdf","Institutions governing multi-agent systems (MASs) are a pervasive means to guide agents towards the aims of the MAS (e.g. collecting data) with regulations on the outcomes of agents' behaviour. Yet, wider organisations/governments often intend to guide the design of institutions governing MAS in meeting different aims (e.g. preserving the rights of agents). A pervasive means to guide the design of MAS-governing institutions (or any institution, for that matter) is to use institutions at higher tiers of governance (e.g. directives, constitutions) to regulate the regulations of institutions at lower tiers of governance (e.g. national legislation, software policies). A recent innovation has been an automated means to determine the compliance of a lower-tier institution's regulations with a higher-tier's. However, for a designer of a non-compliant institution there remains a dilemma: be punished for noncompliant regulations or arduously determine and rectify the underlying causes of noncompliance. In this paper we propose a way to automatically determine how to revise an institution to be compliant that also minimises the change in the regulations' outcomes thus keeping as closely as possible to the institution designers' original intentions.","A way to automatically determine how to revise an institution to be compliant that also minimises the change in the regulations' outcomes thus keeping as closely as possible to the institution designers' original intentions is proposed."
"An ISO Compliant and Integrated Model for IT GRC (Governance, Risk Management and Compliance)","https://scispace.com/paper/an-iso-compliant-and-integrated-model-for-it-grc-governance-4kw6bcchfq","2015","Book Chapter","European conference on Software Process Improvement","Nicolas Mayer
Béatrix Barafort
Michel Picard
Stéphane Cortina","10.1007/978-3-319-24647-5_8","https://scispace.com/pdf/an-iso-compliant-and-integrated-model-for-it-grc-governance-4kw6bcchfq.pdf","GRC (Governance, Risk and Compliance) is an umbrella acronym covering the three disciplines of governance, risk management and compliance. The main challenge behind this concept is the integration of these three areas, generally dealt with in silos. At the IT level (IT GRC), some research works have been proposed towards integration. However, the sources used for the construction of the resulting models are generally mixing formal standards, de facto standards arising from industrial consortia, and research results. In this paper, we specifically focus on defining an ISO compliant IT GRC integrated model, ISO standards representing by nature an international consensus. To do so, we analyse the ISO standards related to the GRC field and propose a way of integration. The result of this paper is an ISO compliant integrated model for IT GRC, aiming at improving the efficiency when dealing with the three disciplines together.","This paper analyzes the ISO standards related to the GRC field and proposes a way of integration, an ISO compliant integrated model for IT GRC, aiming at improving the efficiency when dealing with the three disciplines together."
"Ontological Representation and Governance of Business Semantics in Compliant Service Networks","https://scispace.com/paper/ontological-representation-and-governance-of-business-2oc4re66v2","2013","Book Chapter","International Conference on Exploring Services Science","Pieter De Leenheer
Pieter De Leenheer
Jorge Cardoso
Carlos Pedrinaci","10.1007/978-3-642-36356-6_12","https://scispace.com/pdf/ontological-representation-and-governance-of-business-2oc4re66v2.pdf","The Internet would enable new ways for service innovation and trading, as well as for analysing the resulting value networks, with an unprecedented level of scale and dynamics. Yet most related economic activities remain of a largely brittle and manual nature. Service-oriented business implementations focus on operational aspects at the cost of value creation aspects such as quality and regulatory compliance. Indeed they enforce how to carry out a certain business in a prefixed non-adaptive manner rather than capturing the semantics of a business domain in a way that would enable service systems to adapt their role in changing value propositions. In this paper we set requirements for SDL-compliant business service semantics, and propose a method for their ontological representation and governance. We demonstrate an implementation of our approach in the context of service-oriented Information Governance.","This paper sets requirements for SDL-compliant business service semantics, and proposes a method for their ontological representation and governance, and demonstrates an implementation of the approach in the context of service-oriented Information Governance."
"Explanation of Proofs of Regulatory (Non-)Compliance Using Semantic Vocabularies","https://scispace.com/paper/explanation-of-proofs-of-regulatory-non-compliance-using-5dxdnr7ex1","2015","Book Chapter","Rules and Rule Markup Languages for the Semantic Web","Sagar Sunkle
Deepali Kholkar
Vinay Kulkarni","10.1007/978-3-319-21542-6_25","","With recent regulatory advances, modern enterprises have to not only comply with regulations but have to be prepared to provide explanation of proof of (non-)compliance. On top of compliance checking, this necessitates modeling concepts from regulations and enterprise operations so that stakeholder-specific and close to natural language explanations could be generated. We take a step in this direction by using Semantics of Business Vocabulary and Rules to model and map vocabularies of regulations and operations of enterprise. Using these vocabularies and leveraging proof generation abilities of an existing compliance engine, we show how such explanations can be created. Basic natural language explanations that we generate can be easily enriched by adding requisite domain knowledge to the vocabularies.","Semantics of Business Vocabulary and Rules are used to model and map vocabularies of regulations and operations of enterprise and it is shown how basic natural language explanations can be created."
"Toward Better Mapping between Regulations and Operations of Enterprises Using Vocabularies and Semantic Similarity","https://scispace.com/paper/toward-better-mapping-between-regulations-and-operations-of-8n2fsxy2my","2015","Journal Article","","Sagar Sunkle
Deepali Kholkar
Vinay Kulkarni","10.7250/CSIMQ.2015-5.04","https://scispace.com/pdf/toward-better-mapping-between-regulations-and-operations-of-8n2fsxy2my.pdf","Industry governance, risk, and compliance (GRC) solutions stand to gain from various analyses offered by formal compliance checking approaches. Such adoption is made difficult by the fact that most formal approaches assume that a mapping between concepts of regulations and models of operational specifics exists. Industry solutions offer tagging mechanisms to map regulations to operational specifics; however, they are mostly semi-formal in nature and tend to rely extensively on experts. We propose to use Semantics of Business Vocabularies and Rules along with similarity measures to create an explicit mapping between concepts of regulations and models of operational specifics of the enterprise. We believe that our work-in-progress takes a step toward adapting and leveraging formal compliance checking approaches in industry GRC solutions.","This work-in-progress proposes to use Semantics of Business Vocabularies and Rules along with similarity measures to create an explicit mapping between concepts of regulations and models of operational specifics of the enterprise."
"Towards compliant reference architectures by finding analogies and overlaps in compliance regulations","https://scispace.com/paper/towards-compliant-reference-architectures-by-finding-4zrdhl88g1","2015","Proceedings Article","International Conference on Security and Cryptography","Eduardo B. Fernandez
Dereje Yimam","10.5220/0005575604350440","","Business software is subject to a variety of regulations depending on the type of application. For example, software handling of medical records must follow HIPAA; software for financial applications must comply with Sarbanes Oxley, and so on. A close examination of the policies included in those regulations shows that they have analog and common aspects. Analog parts of regulations can be expressed as Semantic Analysis Patterns (SAPs), which can lead to building similar parts in other regulations. Overlapping parts usually correspond to security patterns and can be used to add security to other regulations. If we collect SAPs and security patterns in a catalog we can build reference architectures (RAs) for existing and new regulations. The resultant Compliant RAs (CRAs) can be used as guidelines for building compliant applications.","If the authors collect SAPs and security patterns in a catalog they can build reference architectures (RAs) for existing and new regulations and the resultant Compliant RAs can be used as guidelines for building compliant applications."
"Handling Regulatory Goal Model Families as Software Product Lines","https://scispace.com/paper/handling-regulatory-goal-model-families-as-software-product-237b4517hb","2015","Book Chapter","Conference on Advanced Information Systems Engineering","Anthony Palmieri
Philippe Collet
Daniel Amyot","10.1007/978-3-319-19069-3_12","https://scispace.com/pdf/handling-regulatory-goal-model-families-as-software-product-237b4517hb.pdf","Goal models can capture the essence of legal and regulation statements and many of their relationships, enabling compliance analysis. However, current goal modeling approaches do not scale well when handling large regulations with many variable parts that depend on different aspects of regulated organizations. In this paper, we propose a tool-supported approach that integrates the Goal-oriented Requirement Language and feature modeling to handle regulatory goal model families. We show how they can be organized as a Software Product Line (SPL), ensuring the consistency of the SPL as a whole, and providing an adapted derivation process associated to a feature model configuration. The proposed approach is also evaluated on large generated SPLs with results suggesting its capability to address scalability concerns.","It is shown how the Goal-oriented Requirement Language and feature modeling to handle regulatory goal model families can be organized as a Software Product Line, ensuring the consistency of the SPL as a whole, and providing an adapted derivation process associated to a feature model configuration."
"A Systemic, Ontology-driven Approach to e-Services Governance.","https://scispace.com/paper/a-systemic-ontology-driven-approach-to-e-services-governance-40euchis53","2008","","","Bill Karakostas
Yannis Zorgios","","","This paper proposes an ontology driven, systemic approach to eservices governance. E-service governance refers to frameworks and policies for controlling the development and provision of e-services within an organisation. Given the level of complexity of current e-services, it is necessary to think of them as systems of interconnected elements that are more complex than the sum of their parts. Our IDEF0 based, system theory inspired, modelling approach, captures the essence of governing systems of e-services contained (recursively) within higher order systems. We use ontologies to represent explicitly systemic properties of services such as context, control/constraints and feedback. Governance rules constrain the syntactical, semantic, and behavioural properties of service ontologies and, due to the hierarchical ordering of service systems, can be applied to e-service portfolio management, architectural design compliance, and runtime SLA enforcement. Ontology mapping capabilities allow governance rules to be described using concepts appropriate for the different levels of service.","This paper proposes an ontology driven, systemic approach to eservices governance, which uses ontologies to represent explicitly systemic properties of services such as context, control/constraints and feedback."
"Incorporating Directives into Enterprise TO-BE Architecture","https://scispace.com/paper/incorporating-directives-into-enterprise-to-be-architecture-53d8d2v3j8","2014","Proceedings Article","Enterprise Distributed Object Computing","Sagar Sunkle
Deepali Kholkar
Hemant Rathod
Vinay Kulkarni","10.1109/EDOCW.2014.17","","To stay competitive, enterprises must respond to changes as effectively and efficiently as possible and ensure the employed courses of action, whether in response to change or even to optimize business as usual, fall within the purview of internal and external directives. Often, the traceability from change drivers that led to specific directives being applied to actual business rules implementing the directives is never captured in machine processable and analyzable manner, making compliance to directives hard to track and demonstrate. We present a model-based solution that enables a) modeling directives at various levels of detail on top of extended enterprise architecture-based models of enterprise, b) analyzing the models for compliance, and c) ensuring operationalization of directives. Initial explorations with a real world case study suggest that it might be possible to establish both top-down and bottom-up traceability for directives toward compliance checking.","Initial explorations with a real world case study suggest that it might be possible to establish both top-down and bottom-up traceability for directives toward compliance checking, and a model-based solution is presented that enables this."
"Designing a Meta Model as the Foundation for Compliance Capability","https://scispace.com/paper/designing-a-meta-model-as-the-foundation-for-compliance-3in9tcd950","2014","","","Christina Stratigaki
Mara Nikolaidou
Peri Loucopoulos
Oscar Pastor
Jelena Zdravkovic","10.13140/2.1.1517.8889","https://scispace.com/pdf/designing-a-meta-model-as-the-foundation-for-compliance-3in9tcd950.pdf","Capability-driven development (CDD) is an emerging research field aimed at aligning information technology (IT) to business evolution. From a methodological perspective a designer using CDD is faced with the challenge of reasoning about phenomena present in the business domain, capturing user requirements and developing an IT solution that reflects these phenomena and meets user expectation. Central to this process is the methodology meta-model, which is intended to define both the key concepts on which the designer has to focus and the process to be followed. The purpose of this paper is to report on an investigation on the utility of a specific meta-model in terms of these two aspects. This investigation was carried out through a use case that involved capability modelling on the same application, by different designers. Each approach was documented using design rationale techniques. The two efforts were then analysed and observations about the capability driven design activities were defined. The output of this work has provided feedback to enhancing the capability meta-model and consequently the capability driven design activities in a number of important ways.","This investigation was carried out through a use case that involved capability modelling on the same application, by different designers, and provided feedback to enhancing the capability meta-model and consequently the capability driven design activities in a number of important ways."
